time/total_timesteps,time/time_elapsed,time/iterations,time/fps,train/learning_rate,train/value_loss,train/entropy_loss,train/policy_gradient_loss,train/n_updates,train/approx_kl,train/loss,train/clip_range,train/explained_variance,train/clip_fraction,rollout/ep_len_mean,rollout/ep_rew_mean
47104,46,23,1019,0.0002477472,0.19526548823341727,-5.467764645814896,-0.003952198749175295,88,0.0034972187,0.011003971099853516,0.15,0.7789077758789062,0.028076171875,808.3921568627451,18.202586803921566
49152,48,24,1022,0.0002476448,0.16262870887294412,-5.473530292510986,-0.0009951731044566259,92,0.0033116217,0.027723513543605804,0.15,0.7215662598609924,0.041748046875,808.3921568627451,18.202586803921566
51200,49,25,1024,0.0002475424,0.2254147264175117,-5.470779165625572,0.0005523018480744213,96,0.0041973833,0.0513499453663826,0.15,0.6385171413421631,0.0880126953125,798.709090909091,18.129196236363633
53248,51,26,1024,0.00024744,0.21563647966831923,-5.475275635719299,-0.006264320923946798,100,0.0043876125,0.029512345790863037,0.15,0.7550352811813354,0.0665283203125,788.2203389830509,17.990216576271187
55296,53,27,1024,0.0002473376,0.1578080258332193,-5.48655766248703,-0.003903750781319104,104,0.004535335,-0.002919338643550873,0.15,0.8009577393531799,0.05224609375,791.9344262295082,18.068275606557382
57344,55,28,1024,0.0002472352,0.24126391392201185,-5.479807555675507,-0.0023365311499219388,108,0.0022873138,0.04863497614860535,0.15,0.7551094889640808,0.015380859375,795.9090909090909,18.374829727272726
59392,57,29,1024,0.0002471328,0.206521425396204,-5.484663352370262,-0.003070575956371613,112,0.003968645,0.03460867702960968,0.15,0.8193440437316895,0.033203125,795.820895522388,18.42608114925373
61440,59,30,1025,0.0002470304,0.17434930242598057,-5.486061558127403,-0.0019441292679402977,116,0.002149567,0.0285409614443779,0.15,0.8435131311416626,0.0224609375,793.1911764705883,18.349498161764707
63488,61,31,1026,0.000246928,0.22781103197485209,-5.459710344672203,-0.0038998035015538335,120,0.0036192203,0.05427585542201996,0.15,0.7838716506958008,0.032958984375,793.1527777777778,18.44266273611111
65536,63,32,1026,0.00024682560000000004,0.14390456536784768,-5.476942226290703,-0.004964874999132007,124,0.0039015685,0.007551178336143494,0.15,0.848802924156189,0.06103515625,794.7162162162163,18.442026472972973
67584,65,33,1025,0.00024672320000000003,0.23651993460953236,-5.477365791797638,-0.0016201547696255147,128,0.0035252683,0.03347983956336975,0.15,0.4872105121612549,0.0531005859375,796.8961038961039,18.610405246753245
69632,67,34,1026,0.0002466208,0.24732929654419422,-5.453246086835861,-0.004220702598104253,132,0.00885636,0.047495510429143906,0.15,0.6380228996276855,0.09521484375,796.1012658227849,18.7252812278481
71680,69,35,1026,0.0002465184,0.19414938054978848,-5.471064507961273,-0.004030487762065604,136,0.0049132532,0.015525773167610168,0.15,0.6875379085540771,0.0736083984375,796.5180722891566,18.90292787951807
73728,71,36,1027,0.000246416,0.2577742850407958,-5.453206896781921,-0.0036181847390253097,140,0.004043908,0.05471830070018768,0.15,0.6425708532333374,0.0419921875,795.047619047619,18.885249666666667
75776,73,37,1027,0.0002463136,0.1997554711997509,-5.446718603372574,-0.005631221836665645,144,0.004472728,0.02098529040813446,0.15,0.7527318000793457,0.0718994140625,792.685393258427,18.942628056179778
77824,75,38,1026,0.0002462112,0.23679045122116804,-5.445297613739967,-0.005335028894478455,148,0.004684289,0.030691228806972504,0.15,0.7376619577407837,0.074951171875,789.9032258064516,18.933822397849465
79872,77,39,1027,0.0002461088,0.21854970650747418,-5.463422581553459,-0.0043884537008125335,152,0.0031470149,0.04384167492389679,0.15,0.8101019859313965,0.0836181640625,783.1354166666666,18.858567239583333
81920,79,40,1027,0.00024600640000000003,0.22560144728049636,-5.451788708567619,-0.0026816106983460486,156,0.0019720043,0.05772332847118378,0.15,0.8119499087333679,0.0306396484375,780.2551020408164,18.800417346938772
83968,81,41,1028,0.000245904,0.1672851024195552,-5.463174268603325,-0.005119003908475861,160,0.0033453517,0.009986251592636108,0.15,0.8580130338668823,0.035888671875,779.43,18.828036249999997
86016,83,42,1028,0.0002458016,0.1925405696965754,-5.43985441327095,-0.001577373215695843,164,0.0035149632,0.033125199377536774,0.15,0.8219836354255676,0.0673828125,780.52,18.88059639
88064,85,43,1029,0.0002456992,0.21533855330199003,-5.440362423658371,-0.0008542870637029409,168,0.0027428805,0.05014629662036896,0.15,0.8204705715179443,0.082763671875,783.61,19.257921109999998
90112,87,44,1028,0.0002455968,0.20466478029266,-5.441962569952011,-0.001487653178628534,172,0.005358098,0.030510839074850082,0.15,0.8134080171585083,0.0740966796875,782.01,19.439662350000003
92160,89,45,1029,0.0002454944,0.20878956094384193,-5.45498713850975,-0.004696118587162346,176,0.0033080508,0.057370178401470184,0.15,0.868234395980835,0.0399169921875,782.35,19.65538403
94208,91,46,1029,0.000245392,0.20391515409573913,-5.424769178032875,-0.003429849719395861,180,0.005121318,0.028171159327030182,0.15,0.8040004968643188,0.0899658203125,782.35,19.65538403
96256,93,47,1029,0.0002452896,0.23279556911438704,-5.4271368980407715,-0.004725193823105656,184,0.0038556713,0.058814942836761475,0.15,0.8300912976264954,0.080322265625,779.92,19.72377511
98304,95,48,1030,0.0002451872,0.182056016754359,-5.4044478088617325,-0.0008308659598696977,188,0.008834001,0.013854056596755981,0.15,0.8844674229621887,0.1514892578125,774.53,19.80180865
100352,97,49,1029,0.0002450848,0.23331073205918074,-5.4366510063409805,-0.00016355342813767493,192,0.006221559,0.0732048898935318,0.15,0.8448585271835327,0.0960693359375,772.63,19.921906240000002
102400,99,50,1028,0.0002449824,0.21440333127975464,-5.412192136049271,-0.0023565262963529676,196,0.0021993604,0.03506850823760033,0.15,0.8831062912940979,0.04833984375,774.06,20.01922939
104448,101,51,1028,0.00024488,0.24168251873925328,-5.408389940857887,-0.003689942037453875,200,0.0035043736,0.02996126562356949,0.15,0.8376822471618652,0.0789794921875,771.96,20.29234344
106496,103,52,1028,0.0002447776,0.2675537527538836,-5.397458165884018,-0.003955701453378424,204,0.0031598583,0.057708680629730225,0.15,0.8065618276596069,0.0462646484375,768.11,20.26808751
108544,105,53,1028,0.00024467520000000004,0.16845749551430345,-5.437915235757828,-0.0034526261151768267,208,0.004457836,0.016592994332313538,0.15,0.881409764289856,0.072021484375,766.25,20.44225436
110592,107,54,1028,0.00024457280000000003,0.2193730277940631,-5.422713026404381,-0.0038494894979521632,212,0.0032727853,0.0389864444732666,0.15,0.8345096111297607,0.048828125,759.53,20.361922890000002
112640,109,55,1028,0.0002444704,0.22753725573420525,-5.404608681797981,-0.0005956789827905595,216,0.003286791,0.03091035783290863,0.15,0.8517000675201416,0.0770263671875,756.71,20.34173101
114688,111,56,1028,0.000244368,0.22982861660420895,-5.410595029592514,-0.0044702475279336795,220,0.004462333,0.052572883665561676,0.15,0.8253144025802612,0.0645751953125,750.62,20.26932603
116736,113,57,1027,0.0002442656,0.21555698942393064,-5.422114223241806,0.001747100570355542,224,0.005963185,0.024785302579402924,0.15,0.8786020278930664,0.1796875,742.99,20.42226483
118784,115,58,1027,0.0002441632,0.25220689130946994,-5.41224767267704,-0.003243524202844128,228,0.004013283,0.04265688359737396,0.15,0.8212659955024719,0.074951171875,737.97,20.398622279999998
120832,117,59,1027,0.0002440608,0.21203380916267633,-5.405794233083725,-0.004235950007569045,232,0.0035154787,0.02628985047340393,0.15,0.849985659122467,0.0682373046875,739.25,20.699542359999995
122880,119,60,1026,0.00024395839999999998,0.23088039178401232,-5.398581281304359,-0.002781415794743225,236,0.00379493,0.03488604724407196,0.15,0.8484960794448853,0.0625,743.43,20.987635530000002
124928,121,61,1027,0.000243856,0.23888194654136896,-5.388026595115662,-0.0010217122617177665,240,0.005391932,0.0549251064658165,0.15,0.8283470273017883,0.1126708984375,741.62,21.00067145
126976,123,62,1025,0.0002437536,0.1905343015678227,-5.399044722318649,-0.003281567624071613,244,0.0078271665,0.03008135035634041,0.15,0.8859804272651672,0.1060791015625,744.78,21.168122409999995
129024,125,63,1024,0.00024365120000000002,0.18051600037142634,-5.381381049752235,-0.001809900248190388,248,0.0048313434,0.030687104910612106,0.15,0.8721473217010498,0.10546875,735.34,20.974382409999997
131072,127,64,1025,0.0002435488,0.2046977481804788,-5.369903951883316,-0.0005694406718248501,252,0.0043632733,-0.004725567996501923,0.15,0.8813345432281494,0.127197265625,734.87,21.002878039999995
133120,129,65,1024,0.0002434464,0.1843321337364614,-5.379172548651695,-0.0026514475466683507,256,0.0038571735,0.04034806042909622,0.15,0.8523029088973999,0.0709228515625,734.48,21.00539244
135168,131,66,1024,0.00024334400000000002,0.18961006915196776,-5.392189219594002,-0.0061067250644555315,260,0.0066501806,0.021694526076316833,0.15,0.8944776654243469,0.0806884765625,742.63,21.45881371
137216,133,67,1024,0.0002432416,0.1848740503191948,-5.381677865982056,-0.003752781209186651,264,0.0046512773,0.005645304918289185,0.15,0.883316695690155,0.0645751953125,739.01,21.445495229999995
139264,135,68,1024,0.0002431392,0.17077917559072375,-5.3845284432172775,-0.004123856779187918,268,0.004184933,0.019003145396709442,0.15,0.9184129238128662,0.052490234375,736.83,21.564231339999996
141312,138,69,1023,0.0002430368,0.2534123081713915,-5.396318823099136,-0.005318668161635287,272,0.003538763,0.03666357696056366,0.15,0.8484983444213867,0.0650634765625,734.76,21.585897299999996
143360,140,70,1022,0.0002429344,0.20836297888308764,-5.386490911245346,-0.004939039179589599,276,0.0048346156,0.0322113037109375,0.15,0.8820716142654419,0.092041015625,735.57,21.753098430000005
145408,142,71,1021,0.000242832,0.22753395279869437,-5.3586389273405075,-0.004202909549348988,280,0.0057043717,0.026793241500854492,0.15,0.8722246885299683,0.1033935546875,731.61,21.68719856
147456,144,72,1021,0.0002427296,0.19674349762499332,-5.34975166618824,-0.004039894003653899,284,0.00671217,0.038615502417087555,0.15,0.8828160762786865,0.1123046875,732.72,21.746826579999997
149504,146,73,1020,0.0002426272,0.19673948781564832,-5.340801417827606,-0.006202360600582324,288,0.007125555,0.03442998230457306,0.15,0.8727353811264038,0.0867919921875,731.88,21.89331342
151552,148,74,1019,0.0002425248,0.21226251078769565,-5.310077011585236,-0.001095130923204124,292,0.0070443023,0.03188768029212952,0.15,0.879236102104187,0.17138671875,728.7,21.94179704
153600,150,75,1019,0.0002424224,0.22044700244441628,-5.289578095078468,-0.0021143115736776963,296,0.006012736,0.03129073232412338,0.15,0.8637283444404602,0.0908203125,734.89,22.329653859999993
155648,152,76,1018,0.00024232000000000002,0.23413401748985052,-5.276967450976372,-0.0038007380353519693,300,0.0049447515,0.05323317274451256,0.15,0.8863754868507385,0.0738525390625,737.17,22.507236940000002
157696,154,77,1017,0.00024221760000000002,0.2156246337108314,-5.319173663854599,-0.004452128370758146,304,0.004871426,0.03972899541258812,0.15,0.8783220052719116,0.0946044921875,736.72,22.65424531
159744,157,78,1016,0.0002421152,0.23787722503766418,-5.287662714719772,-0.002858875348465517,308,0.0038656555,0.047536879777908325,0.15,0.8422948122024536,0.0693359375,737.26,22.802909460000002
161792,159,79,1016,0.0002420128,0.15606190543621778,-5.338135734200478,-0.0025778135895961896,312,0.008199332,-0.004326753318309784,0.15,0.917698323726654,0.1046142578125,733.98,22.78124203000001
163840,161,80,1015,0.0002419104,0.24893753370270133,-5.325152292847633,-0.0008370308205485344,316,0.004121499,0.0404159277677536,0.15,0.8485929369926453,0.139892578125,735.93,23.045306879999995
165888,163,81,1015,0.000241808,0.20636292779818177,-5.3017453253269196,-0.004069837479619309,320,0.003838856,0.045356445014476776,0.15,0.9137858152389526,0.05078125,733.27,23.09207538
167936,165,82,1015,0.0002417056,0.16004863125272095,-5.302626863121986,-0.004648824833566323,324,0.0038278159,0.011238232254981995,0.15,0.9229563474655151,0.087646484375,731.63,23.180854869999997
169984,167,83,1015,0.0002416032,0.2169766090810299,-5.298150762915611,-0.004292040946893394,328,0.004515763,0.03584402799606323,0.15,0.8669414520263672,0.101806640625,731.63,23.241706840000006
172032,169,84,1013,0.0002415008,0.2679626438766718,-5.295213669538498,-0.00474020502588246,332,0.0052144434,0.04197418689727783,0.15,0.8584343791007996,0.0970458984375,730.23,23.276584350000004
174080,171,85,1012,0.0002413984,0.28835670184344053,-5.326832666993141,-0.004206947378406767,336,0.0048413356,0.06269966065883636,0.15,0.8224053382873535,0.084228515625,722.85,23.1338941
176128,174,86,1010,0.00024129600000000003,0.22637938847765326,-5.304331675171852,-0.005107008561026305,340,0.0071282834,0.06244879961013794,0.15,0.8965253233909607,0.114013671875,720.88,23.1288427
178176,176,87,1008,0.00024119360000000002,0.18705609813332558,-5.309731408953667,-0.004810888320207596,344,0.0079320995,0.03649715334177017,0.15,0.9179825782775879,0.0985107421875,723.46,23.33912319
180224,179,88,1006,0.0002410912,0.21895616315305233,-5.280340686440468,-0.00367659488983918,348,0.013181815,0.0628139078617096,0.15,0.8382853269577026,0.134765625,721.85,23.265470909999998
182272,181,89,1005,0.0002409888,0.15835410472936928,-5.315249562263489,-0.0042398742225486785,352,0.004999571,0.006434004753828049,0.15,0.8713976740837097,0.0845947265625,724.22,23.4072946
184320,183,90,1004,0.0002408864,0.23295738734304905,-5.3042662143707275,-0.002761696989182383,356,0.0043249587,0.04502108693122864,0.15,0.817371129989624,0.101318359375,724.25,23.667613839999998
186368,185,91,1004,0.000240784,0.1723390941042453,-5.309074819087982,-0.005686472053639591,360,0.0044776653,0.01530749723315239,0.15,0.8819197416305542,0.06103515625,723.26,23.709029549999997
188416,187,92,1002,0.0002406816,0.24787829397246242,-5.312776252627373,-0.0010968736605718732,364,0.0049902955,0.05199625343084335,0.15,0.8384631872177124,0.0635986328125,722.81,23.806695909999995
190464,190,93,1002,0.0002405792,0.18916416261345148,-5.284938737750053,-0.00548395374789834,368,0.0036514509,0.046318501234054565,0.15,0.9182055592536926,0.0582275390625,724.2,24.027884330000003
192512,192,94,1002,0.0002404768,0.21774275554344058,-5.257471114397049,-0.0036605773493647575,372,0.004598409,0.03240644931793213,0.15,0.8844471573829651,0.1328125,724.2,24.027884330000003
194560,194,95,1002,0.0002403744,0.20383647084236145,-5.263912171125412,-0.005444988433737308,376,0.0033635437,0.011888213455677032,0.15,0.8650621771812439,0.06201171875,723.32,23.94446331
196608,196,96,1002,0.00024027199999999998,0.2849442632868886,-5.243585005402565,-0.001457118385587819,380,0.0031016325,0.05110172554850578,0.15,0.8267000317573547,0.0743408203125,720.95,23.91336866
198656,198,97,1001,0.00024016960000000003,0.2781350249424577,-5.273707494139671,-0.00528272011433728,384,0.0040716343,0.06847189366817474,0.15,0.8689670562744141,0.07421875,720.9,24.01906999
200704,200,98,1001,0.00024006720000000002,0.1948607792146504,-5.242725312709808,-0.00565239270508755,388,0.0055423407,0.014665171504020691,0.15,0.8916710615158081,0.075439453125,725.36,24.32011657
202752,202,99,1001,0.0002399648,0.20750044519081712,-5.278032720088959,-0.0034168447164120153,392,0.0067089936,0.045946501195430756,0.15,0.9319584965705872,0.1185302734375,723.14,24.56356267
204800,204,100,1000,0.0002398624,0.18903856445103884,-5.25844706594944,-0.008830522187054157,396,0.006715278,0.0012112557888031006,0.15,0.8820204138755798,0.0989990234375,721.5,24.48933085
206848,206,101,1000,0.00023976,0.18209902965463698,-5.25117589533329,-0.0024121434544213116,400,0.008937545,0.008288130164146423,0.15,0.8939117789268494,0.1436767578125,718.78,24.499137960000002
208896,208,102,1000,0.00023965760000000001,0.15408512111753225,-5.308389946818352,-0.0068804126349277794,404,0.005554371,0.004462737590074539,0.15,0.9064008593559265,0.087646484375,715.36,24.598899340000003
210944,210,103,1000,0.0002395552,0.1805776352994144,-5.250808656215668,-0.00677459777216427,408,0.0057824017,0.007047399878501892,0.15,0.8981974720954895,0.1007080078125,713.6,24.564032740000002
212992,213,104,999,0.0002394528,0.18976094108074903,-5.284740820527077,-0.003795992612140253,412,0.003966926,0.020898953080177307,0.15,0.8859192132949829,0.09033203125,715.14,24.731113770000007
215040,215,105,999,0.0002393504,0.20335664553567767,-5.280482202768326,-0.0052994295983808115,416,0.0051925657,0.034926123917102814,0.15,0.8699951171875,0.0726318359375,714.52,24.84181253
217088,217,106,998,0.00023924799999999998,0.23103873385116458,-5.275692328810692,-0.004432212561368942,420,0.006892212,0.04196766018867493,0.15,0.8434593081474304,0.1031494140625,719.34,25.143278979999995
219136,219,107,998,0.00023914560000000003,0.19736167648807168,-5.263045310974121,-0.006522557290736586,424,0.0069899135,0.022598721086978912,0.15,0.891770601272583,0.1295166015625,718.37,25.180336319999995
221184,221,108,998,0.00023904320000000002,0.1887820535339415,-5.257030040025711,-0.004772883970872499,428,0.005610217,0.03428015485405922,0.15,0.9009665250778198,0.0863037109375,716.27,25.123964049999998
223232,223,109,998,0.00023894080000000001,0.2269148351624608,-5.261387541890144,-0.004099179117474705,432,0.004399948,0.03124593198299408,0.15,0.9029676914215088,0.093994140625,716.36,25.13339172
225280,225,110,998,0.0002388384,0.19479586137458682,-5.231076627969742,-0.004326745212893002,436,0.0066647264,0.02051374688744545,0.15,0.892130434513092,0.0841064453125,719.88,25.466824240000005
227328,227,111,997,0.000238736,0.18156807590276003,-5.249852895736694,-0.003749883093405515,440,0.004780189,0.03176084905862808,0.15,0.8999290466308594,0.0845947265625,719.38,25.59072457
229376,230,112,996,0.00023863360000000002,0.2340514287352562,-5.233072906732559,-0.004357570986030623,444,0.0094173355,0.030524730682373047,0.15,0.8771918416023254,0.12255859375,717.05,25.536241060000002
231424,232,113,996,0.0002385312,0.23530839337036014,-5.214877367019653,-0.0047771543613635,448,0.0066475356,0.014183342456817627,0.15,0.8840668201446533,0.1004638671875,723.78,25.845514
233472,234,114,996,0.0002384288,0.23766892356798053,-5.202904522418976,-0.0029597881657537073,452,0.009535668,0.0333966389298439,0.15,0.8974312543869019,0.1363525390625,720.8,25.6870799
235520,236,115,996,0.0002383264,0.27899015275761485,-5.208692193031311,-0.00209403429471422,456,0.0046140235,0.04388478770852089,0.15,0.8270126581192017,0.1153564453125,717.24,25.7082199
237568,238,116,995,0.000238224,0.2564609795808792,-5.167926669120789,-0.005903054785449058,460,0.00553174,0.04433777183294296,0.15,0.8811078071594238,0.1072998046875,714.47,25.65163336
239616,240,117,995,0.0002381216,0.24639284843578935,-5.187425345182419,-0.005156699626240879,464,0.0056386506,0.04401280730962753,0.15,0.8867248296737671,0.08837890625,713.0,25.612885049999996
241664,242,118,994,0.0002380192,0.2771488600410521,-5.176097556948662,-0.002081897822790779,468,0.0044338508,0.07186049222946167,0.15,0.8793535232543945,0.11279296875,712.36,25.503369269999993
243712,244,119,994,0.00023791680000000002,0.22652921173721552,-5.18235382437706,-0.0039054990047588944,472,0.0041392297,0.0407877191901207,0.15,0.882500410079956,0.0791015625,714.1,25.645432010000004
245760,247,120,994,0.0002378144,0.33185152616351843,-5.193784013390541,-0.0018400426488369703,476,0.006624176,0.07524915039539337,0.15,0.8408404588699341,0.09423828125,713.21,25.689406560000005
247808,249,121,993,0.000237712,0.1849826113320887,-5.180851936340332,-0.0019569564319681376,480,0.011718975,0.027193687856197357,0.15,0.9148532152175903,0.1302490234375,714.43,25.812327910000004
249856,251,122,994,0.0002376096,0.24265669099986553,-5.1595138013362885,-0.0022058965550968423,484,0.004258002,0.03233905881643295,0.15,0.8627386093139648,0.0970458984375,710.23,25.810842460000003
251904,253,123,994,0.00023750720000000002,0.20354034192860126,-5.204701751470566,-0.0037183205859037116,488,0.0038436619,0.01640133559703827,0.15,0.9095849990844727,0.098388671875,707.98,25.775880810000004
253952,255,124,994,0.0002374048,0.18154331133700907,-5.201262652873993,-0.003801129321800545,492,0.0060891425,0.0026099421083927155,0.15,0.9204038381576538,0.1058349609375,709.01,25.78990538
256000,257,125,994,0.0002373024,0.18232417991384864,-5.2185221910476685,-0.006125053856521845,496,0.005635488,0.03229913115501404,0.15,0.919398307800293,0.1007080078125,710.81,25.801505090000006
258048,259,126,994,0.0002372,0.23974302550777793,-5.236910328269005,-0.004829346959013492,500,0.0063368203,0.04246601462364197,0.15,0.9066019058227539,0.105712890625,711.99,25.804075890000004
260096,261,127,994,0.00023709759999999998,0.2505339947529137,-5.245732069015503,-0.0030466001480817795,504,0.004104656,0.05823560804128647,0.15,0.8941957950592041,0.0889892578125,709.16,25.85063199
262144,263,128,993,0.0002369952,0.20474002929404378,-5.226366356015205,-0.0053089422872290015,508,0.0077842567,0.0135866180062294,0.15,0.9377729892730713,0.119873046875,709.88,25.931147100000004
264192,265,129,993,0.00023689280000000002,0.19152929913252592,-5.201904505491257,-0.005476133694173768,512,0.005617762,0.002647537738084793,0.15,0.8930401802062988,0.098876953125,709.79,26.01306952000001
266240,267,130,993,0.00023679040000000002,0.19190448755398393,-5.213478356599808,-0.002352376439375803,516,0.008201839,0.02570512145757675,0.15,0.9124380946159363,0.1295166015625,710.13,26.080953710000003
268288,270,131,993,0.000236688,0.21039862046018243,-5.254927232861519,-0.0052880364819429815,520,0.0059519736,0.019847646355628967,0.15,0.8944209218025208,0.1090087890625,710.18,26.176049970000005
270336,272,132,993,0.0002365856,0.21043713949620724,-5.264830648899078,-0.0022682354174321517,524,0.010299822,0.05109220743179321,0.15,0.9086899757385254,0.1624755859375,715.93,26.50311815
272384,274,133,993,0.00023648320000000002,0.23343617841601372,-5.247472330927849,-0.0021682844089809805,528,0.0053539397,0.05179262161254883,0.15,0.9114651083946228,0.112060546875,715.71,26.607088170000008
274432,276,134,992,0.0002363808,0.1889709895476699,-5.242207109928131,0.0001272816734854132,532,0.008503307,0.02204664796590805,0.15,0.9274014830589294,0.1871337890625,718.63,26.82845033
276480,278,135,992,0.0002362784,0.17862659320235252,-5.237709149718285,-0.00316666103026364,536,0.0051491763,0.02326589822769165,0.15,0.9345692992210388,0.1124267578125,717.03,26.743467199999994
278528,280,136,992,0.000236176,0.260449827183038,-5.25874699652195,-0.004284591690520756,540,0.0062879696,0.0430322140455246,0.15,0.8523515462875366,0.0849609375,717.03,26.743467199999994
280576,282,137,992,0.0002360736,0.18070925725623965,-5.254549950361252,-0.003610885876696557,544,0.004657443,0.017205163836479187,0.15,0.9042589664459229,0.0999755859375,714.34,26.617324619999998
282624,284,138,991,0.0002359712,0.13140342733822763,-5.220406845211983,-0.006474330701166764,548,0.0048479987,-0.016786769032478333,0.15,0.9510794281959534,0.091552734375,716.34,26.58316456
284672,287,139,991,0.0002358688,0.17419820604845881,-5.209000647068024,-0.006419132492737845,552,0.0061625117,0.002058856189250946,0.15,0.9336984157562256,0.0980224609375,716.2,26.589857159999998
286720,289,140,990,0.0002357664,0.18036476243287325,-5.241420611739159,-0.0044190698536112905,556,0.005716158,0.013154402375221252,0.15,0.9115965366363525,0.0970458984375,717.78,26.609079939999997
288768,291,141,990,0.000235664,0.14679836435243487,-5.2138959765434265,-0.0024507852940587327,560,0.007611198,0.01487431675195694,0.15,0.9509516954421997,0.14794921875,720.17,26.781904609999998
290816,293,142,990,0.0002355616,0.23821014119312167,-5.170369386672974,-0.006003064612741582,564,0.004667396,0.028646450489759445,0.15,0.8937198519706726,0.0869140625,717.86,26.6494976
292864,295,143,991,0.00023545920000000002,0.20009636459872127,-5.186062708497047,-0.006505634111817926,568,0.007255392,0.019081003963947296,0.15,0.9056041836738586,0.1334228515625,717.26,26.65095993
294912,297,144,991,0.00023535680000000002,0.2573969392105937,-5.167871952056885,-0.0027242313808528706,572,0.005492324,0.051962241530418396,0.15,0.8498080372810364,0.0953369140625,715.03,26.616124769999995
296960,299,145,991,0.0002352544,0.23036701325327158,-5.223178803920746,-0.006299139029579237,576,0.007201961,0.0400891974568367,0.15,0.8890787959098816,0.1329345703125,720.45,26.768089159999995
299008,301,146,990,0.000235152,0.23918656865134835,-5.169933572411537,-0.0054091681085992604,580,0.00542155,0.059226784855127335,0.15,0.8995619416236877,0.0760498046875,722.16,26.665340850000007
301056,303,147,990,0.0002350496,0.19110337877646089,-5.174187853932381,-0.0046177882759366184,584,0.0067591094,-0.0010722726583480835,0.15,0.9398948550224304,0.1280517578125,718.64,26.404540370000003
303104,306,148,990,0.0002349472,0.1825846377760172,-5.106071352958679,-0.0057873338082572445,588,0.005709012,0.02239203453063965,0.15,0.9489056468009949,0.1104736328125,718.9,26.339298409999998
305152,308,149,989,0.0002348448,0.19095246866345406,-5.051692798733711,-0.00438681963714771,592,0.004619619,0.05577254295349121,0.15,0.8413165807723999,0.0897216796875,718.9,26.339298409999998
307200,310,150,989,0.0002347424,0.16770088719204068,-5.073751658201218,-0.0013228118914412335,596,0.008216847,0.0018729493021965027,0.15,0.9007798433303833,0.103759765625,719.77,26.395635400000007
309248,312,151,989,0.00023464,0.18979684496298432,-5.136887356638908,-0.002752026339294389,600,0.008152365,0.01602889969944954,0.15,0.8814690113067627,0.08984375,725.73,26.83844975
311296,314,152,989,0.0002345376,0.25974559038877487,-5.182779833674431,-0.006070661765988916,604,0.0065213344,0.06886337697505951,0.15,0.8658024072647095,0.1031494140625,726.57,26.88276765
313344,316,153,989,0.00023443520000000003,0.13358133542351425,-5.12257094681263,-0.0010785647027660161,608,0.007148807,-0.00193043053150177,0.15,0.9610051512718201,0.1524658203125,727.31,26.88808292
315392,318,154,989,0.00023433280000000002,0.18795502604916692,-5.098072662949562,-0.00620861112838611,612,0.0043296507,0.004675179719924927,0.15,0.9497909545898438,0.0892333984375,739.94,27.28592157
317440,320,155,989,0.0002342304,0.2404172900132835,-5.1006039679050446,-0.006330410455120727,616,0.006332344,0.021559447050094604,0.15,0.9312652945518494,0.10107421875,742.51,27.34642963
319488,322,156,989,0.000234128,0.1808769057970494,-5.082051947712898,-0.006860907087684609,620,0.005867446,-0.0007162727415561676,0.15,0.9271633625030518,0.0897216796875,743.14,27.39458498
321536,325,157,989,0.0002340256,0.1862890748307109,-5.088384225964546,-0.008178243340807967,624,0.0075666085,0.013155497610569,0.15,0.9044983386993408,0.11669921875,741.85,27.45779742
323584,327,158,989,0.0002339232,0.1390048775356263,-5.0865648239851,-0.006322501634713262,628,0.0067842267,0.0031580328941345215,0.15,0.9360156059265137,0.1231689453125,746.39,27.53849387999999
325632,329,159,988,0.0002338208,0.20280704693868756,-5.0682491809129715,-0.004968178283888847,632,0.006734768,0.03602674603462219,0.15,0.9265798330307007,0.0877685546875,749.19,27.45278948
327680,331,160,989,0.0002337184,0.21998608112335205,-5.0220575630664825,-0.003232859104173258,636,0.0047360538,0.06967558711767197,0.15,0.9396905303001404,0.0885009765625,746.82,27.433425270000008
329728,333,161,989,0.000233616,0.20193339465186,-4.961614564061165,-0.0037331408238969743,640,0.005717758,0.024937555193901062,0.15,0.929094672203064,0.1387939453125,745.76,27.40567935
331776,335,162,989,0.00023351359999999999,0.1583274824079126,-4.971899181604385,-0.007650055573321879,644,0.007643564,0.027025654911994934,0.15,0.9390104413032532,0.152587890625,749.1,27.574081139999997
333824,337,163,989,0.00023341119999999998,0.2212792932987213,-4.999497607350349,-0.00796332024037838,648,0.0047933953,0.028836391866207123,0.15,0.8984081745147705,0.0869140625,743.96,27.505888909999996
335872,339,164,989,0.00023330880000000003,0.20767794782295823,-4.993316173553467,-0.005198622355237603,652,0.0080388915,0.041932106018066406,0.15,0.9211464524269104,0.1043701171875,742.38,27.51801961
337920,341,165,988,0.00023320640000000002,0.23119579534977674,-5.006650596857071,-0.004795873450348154,656,0.005837804,0.0428762286901474,0.15,0.9354314208030701,0.127685546875,743.15,27.557199869999998
339968,343,166,988,0.000233104,0.2349493601359427,-4.97689725458622,-0.003278322226833552,660,0.0052005886,0.039739757776260376,0.15,0.9246777892112732,0.0703125,746.85,27.74429478
342016,345,167,988,0.0002330016,0.19579872488975525,-4.998591110110283,-0.0059213820059085265,664,0.0067346357,0.026854224503040314,0.15,0.9461944699287415,0.125,745.18,27.621272679999997
