time/total_timesteps,time/iterations,time/time_elapsed,time/fps,train/entropy_loss,train/approx_kl,train/policy_gradient_loss,train/learning_rate,train/value_loss,train/clip_fraction,train/explained_variance,train/clip_range,train/n_updates,train/loss,rollout/ep_rew_mean,rollout/ep_len_mean
5152768,2516,5417,951,-3.4111049473285675,0.014880156,-0.034476261906092986,0.00012123200000000001,0.08557269524317235,0.201416015625,0.9874898195266724,0.15,10060,-0.07004096359014511,67.9,986.4
5154816,2517,5419,951,-3.350441627204418,0.015317034,-0.027302664529997855,0.0001211808,0.19882585015147924,0.1868896484375,0.9689868092536926,0.15,10064,-0.00020471960306167603,67.9,985.16
5156864,2518,5421,951,-3.176719643175602,0.011923311,-0.024557684519095346,0.0001211296,0.18214535829611123,0.1807861328125,0.9608148336410522,0.15,10068,-0.015151336789131165,68.25,990.19
5158912,2519,5423,951,-3.388518378138542,0.015175802,-0.021374800358898938,0.00012107840000000001,0.28377927653491497,0.1865234375,0.915523886680603,0.15,10072,0.022764496505260468,67.7,979.98
5160960,2520,5425,951,-3.500066965818405,0.011749884,-0.0241703387000598,0.0001210272,0.31160058733075857,0.1763916015625,0.9199867248535156,0.15,10076,0.04273223876953125,67.24,972.21
5163008,2521,5428,951,-3.4994417130947113,0.014644953,-0.02767799043795094,0.000120976,0.2750159716233611,0.2117919921875,0.9427385330200195,0.15,10080,-0.0031213611364364624,67.08,967.99
5165056,2522,5430,951,-3.599342569708824,0.015171576,-0.02809534434345551,0.0001209248,0.16753831622190773,0.208740234375,0.9605738520622253,0.15,10084,-0.019466713070869446,66.91,963.89
5167104,2523,5432,951,-3.5742815732955933,0.016563786,-0.02664003527024761,0.0001208736,0.2248413972556591,0.2015380859375,0.9624057412147522,0.15,10088,-0.0082254558801651,66.85,964.08
5169152,2524,5434,951,-3.3738394156098366,0.016592713,-0.03403465171868447,0.0001208224,0.15788961690850556,0.2132568359375,0.9669010043144226,0.15,10092,-0.04191282019019127,66.84,962.55
5171200,2525,5436,951,-3.469711408019066,0.016966097,-0.026548210880719125,0.0001207712,0.19678849913179874,0.2164306640625,0.9542691707611084,0.15,10096,-0.016897402703762054,66.86,960.1
5173248,2526,5439,951,-3.5479946434497833,0.014370842,-0.025411896756850183,0.00012072,0.30508157797157764,0.188232421875,0.9404411911964417,0.15,10100,0.055068567395210266,66.86,960.1
5175296,2527,5441,951,-3.5678328052163124,0.0149098225,-0.0290273712889757,0.00012066879999999999,0.19452380714938045,0.228759765625,0.9424572587013245,0.15,10104,-0.02826686203479767,66.35,953.87
5177344,2528,5443,951,-3.652963235974312,0.015001701,-0.03145907068392262,0.00012061759999999999,0.1964201726950705,0.2398681640625,0.9674375653266907,0.15,10108,-0.022146880626678467,66.81,958.78
5179392,2529,5445,951,-3.6264353692531586,0.0152221415,-0.03015690972097218,0.0001205664,0.20923212100751698,0.18896484375,0.9629085063934326,0.15,10112,-0.021967191249132156,66.82,956.83
5181440,2530,5447,951,-3.3319998532533646,0.01588047,-0.031656418286729604,0.0001205152,0.1833287680055946,0.213134765625,0.949939489364624,0.15,10116,-0.029198721051216125,66.87,955.18
5183488,2531,5449,951,-3.430834248661995,0.014609845,-0.026770238589961082,0.00012046399999999999,0.2710980582050979,0.1944580078125,0.9440127611160278,0.15,10120,0.05253979563713074,67.02,957.76
5185536,2532,5451,951,-3.5989044681191444,0.014602089,-0.02688854100415483,0.00012041279999999999,0.21670043421909213,0.189453125,0.9589338898658752,0.15,10124,0.009162969887256622,66.93,957.11
5187584,2533,5454,951,-3.5878249257802963,0.015650287,-0.027832001680508256,0.00012036160000000001,0.15174736105836928,0.199462890625,0.9635943174362183,0.15,10128,-0.017806902527809143,66.85,956.92
5189632,2534,5456,951,-3.6368065029382706,0.015220693,-0.02938901299785357,0.00012031040000000002,0.19196582376025617,0.2017822265625,0.9654638171195984,0.15,10132,-0.0054704174399375916,67.12,959.28
5191680,2535,5458,951,-3.6112221032381058,0.012605596,-0.02792784111807123,0.00012025920000000002,0.13506164937280118,0.180908203125,0.9736148118972778,0.15,10136,-0.033069171011447906,66.99,958.25
5193728,2536,5460,951,-3.5607668682932854,0.014359742,-0.025460412463871762,0.00012020800000000001,0.22529940167441964,0.195068359375,0.9521843791007996,0.15,10140,0.0012174397706985474,67.47,963.31
5195776,2537,5462,951,-3.695897340774536,0.015159326,-0.023601726948982105,0.00012015680000000001,0.27153900638222694,0.1849365234375,0.9613404273986816,0.15,10144,0.017807170748710632,67.28,958.42
5197824,2538,5464,951,-3.498634122312069,0.015312906,-0.02938763567362912,0.0001201056,0.14691199595108628,0.1939697265625,0.9669203162193298,0.15,10148,-0.019987955689430237,67.26,957.93
5199872,2539,5466,951,-3.5658081769943237,0.017055599,-0.0284119181742426,0.00012005440000000001,0.20127991680055857,0.2032470703125,0.9692665338516235,0.15,10152,-0.01265813410282135,67.05,951.34
5201920,2540,5469,951,-3.5128096267580986,0.013299312,-0.024883470861823298,0.00012000320000000001,0.19811481214128435,0.1746826171875,0.9730693697929382,0.15,10156,-0.004619665443897247,67.1,951.57
5203968,2541,5471,951,-3.4623760357499123,0.016030954,-0.03117769956588745,0.000119952,0.1600885195657611,0.194580078125,0.9628553986549377,0.15,10160,-0.02138426899909973,67.46,954.76
5206016,2542,5473,951,-3.51433277875185,0.014570859,-0.028854374439106323,0.0001199008,0.21998471533879638,0.2088623046875,0.9548481106758118,0.15,10164,-0.0025952160358428955,67.44,953.59
5208064,2543,5475,951,-3.518252596259117,0.01458465,-0.03218971419846639,0.0001198496,0.16470380988903344,0.20458984375,0.9627313613891602,0.15,10168,-0.027859538793563843,67.11,949.25
5210112,2544,5477,951,-3.4458141922950745,0.0141541585,-0.029129101894795895,0.00011979840000000001,0.18853662419132888,0.193603515625,0.9579023718833923,0.15,10172,-0.02421782910823822,66.76,944.89
5212160,2545,5479,951,-3.377484232187271,0.013926376,-0.02873692344292067,0.0001197472,0.25278213899582624,0.2099609375,0.9542173743247986,0.15,10176,0.04138936102390289,66.55,941.06
5214208,2546,5482,951,-3.4717671498656273,0.017129207,-0.02903678984148428,0.000119696,0.23675006534904242,0.19482421875,0.9620407819747925,0.15,10180,-0.005444236099720001,66.53,942.13
5216256,2547,5484,951,-3.514252044260502,0.011093596,-0.02426631169510074,0.0001196448,0.2612615074031055,0.163818359375,0.9631208777427673,0.15,10184,0.07525991648435593,66.14,937.29
5218304,2548,5486,951,-3.3934719637036324,0.013128186,-0.028762036992702633,0.00011959359999999999,0.20912981033325195,0.1722412109375,0.9575917720794678,0.15,10188,-0.02597961574792862,65.74,930.68
5220352,2549,5488,951,-3.4328204169869423,0.01566154,-0.02870397875085473,0.00011954239999999999,0.17917170142754912,0.2034912109375,0.9674431681632996,0.15,10192,0.014487013220787048,65.74,930.68
5222400,2550,5490,951,-3.5347017869353294,0.016850747,-0.027538805501535535,0.0001194912,0.1659871330484748,0.2164306640625,0.9499301910400391,0.15,10196,-0.023816585540771484,65.71,929.05
5224448,2551,5492,951,-3.627319224178791,0.018467791,-0.0338984371337574,0.00011944,0.12951523414812982,0.2425537109375,0.9699752926826477,0.15,10200,-0.05458322912454605,65.91,932.74
5226496,2552,5495,951,-3.578060142695904,0.01571133,-0.029775428789434955,0.00011938879999999999,0.10737152816727757,0.2130126953125,0.9780818223953247,0.15,10204,-0.05006860941648483,65.77,929.03
5228544,2553,5497,951,-3.635084182024002,0.013724026,-0.026079795527039096,0.00011933759999999999,0.1745374915190041,0.2073974609375,0.9558188319206238,0.15,10208,-0.028518129140138626,65.63,928.09
5230592,2554,5499,951,-3.6704111099243164,0.015100832,-0.025414383970201015,0.00011928639999999998,0.17450749571435153,0.1995849609375,0.9716256260871887,0.15,10212,-0.019556492567062378,66.07,934.6
5232640,2555,5501,951,-3.589892126619816,0.015510095,-0.028568832523887977,0.00011923520000000002,0.21100776689127088,0.2147216796875,0.9630299210548401,0.15,10216,-0.027027025818824768,65.73,929.4
5234688,2556,5503,951,-3.583591505885124,0.01638621,-0.02646848253789358,0.00011918400000000002,0.2518868204206228,0.1878662109375,0.9588630795478821,0.15,10220,-0.00872465968132019,65.82,931.8
5236736,2557,5505,951,-3.3954225927591324,0.016835932,-0.026194541511358693,0.00011913280000000001,0.3077012966386974,0.2281494140625,0.9491788148880005,0.15,10224,0.03003142774105072,65.52,927.42
5238784,2558,5507,951,-3.4762983322143555,0.012207243,-0.02126415097154677,0.00011908160000000001,0.36606999672949314,0.19189453125,0.9351029396057129,0.15,10228,0.05220520496368408,65.32,924.77
5240832,2559,5510,951,-3.4476708993315697,0.01600838,-0.027696378194377758,0.0001190304,0.23614903632551432,0.201416015625,0.9512811899185181,0.15,10232,0.010207533836364746,64.8,917.84
5242880,2560,5512,951,-3.592434450984001,0.015103718,-0.029096703365212306,0.00011897920000000001,0.2558916308917105,0.2178955078125,0.9456760287284851,0.15,10236,0.009184256196022034,64.67,915.63
5244928,2561,5514,951,-3.6618314683437347,0.01543902,-0.021420762001071125,0.00011892800000000001,0.2628862257115543,0.22119140625,0.9369564652442932,0.15,10240,0.00647338479757309,64.6,913.23
5246976,2562,5516,951,-3.5983865037560463,0.019858152,-0.025229348451830447,0.0001188768,0.17990741156972945,0.232421875,0.9559893608093262,0.15,10244,-0.005782552063465118,64.34,909.51
5249024,2563,5518,951,-3.7940053790807724,0.015582515,-0.026920051168417558,0.0001188256,0.2232998008839786,0.2100830078125,0.9487693309783936,0.15,10248,0.007516518235206604,64.98,919.25
5251072,2564,5521,951,-3.5845512822270393,0.016816888,-0.024598172371042892,0.0001187744,0.1952857067808509,0.2159423828125,0.9630030989646912,0.15,10252,-0.020497944205999374,64.69,917.94
5253120,2565,5523,951,-3.5611956119537354,0.017057631,-0.027932322554988787,0.00011872320000000001,0.2560425214469433,0.207275390625,0.9646799564361572,0.15,10256,0.035310469567775726,64.87,920.64
5255168,2566,5525,951,-3.54391098767519,0.01562955,-0.024196676531573758,0.000118672,0.1845574185717851,0.1925048828125,0.9580194354057312,0.15,10260,-0.02200901508331299,65.03,923.4
5257216,2567,5527,951,-3.446358449757099,0.016146671,-0.0247938850952778,0.0001186208,0.3927640956826508,0.207275390625,0.9022530317306519,0.15,10264,0.04309922456741333,64.74,918.96
5259264,2568,5529,951,-3.6074839159846306,0.01270427,-0.023832985025364906,0.0001185696,0.2915042517706752,0.177490234375,0.9327483177185059,0.15,10268,0.0022171437740325928,64.94,921.87
5261312,2569,5531,951,-3.5805526450276375,0.015049747,-0.02466756229114253,0.0001185184,0.31926467921584845,0.21533203125,0.8889528512954712,0.15,10272,0.04136215150356293,64.72,918.31
5263360,2570,5533,951,-3.6805703416466713,0.015567383,-0.0294225375255337,0.0001184672,0.23620308563113213,0.191162109375,0.9373254776000977,0.15,10276,0.016372554004192352,63.69,905.93
5265408,2571,5536,951,-3.8463113382458687,0.017967172,-0.027889281103853136,0.000118416,0.16015954315662384,0.2117919921875,0.9724563360214233,0.15,10280,-0.04810391366481781,64.1,911.84
5267456,2572,5538,951,-3.703321151435375,0.017965611,-0.029979641520185396,0.0001183648,0.1558251844253391,0.228515625,0.9752739667892456,0.15,10284,-0.03398050367832184,64.23,915.64
5269504,2573,5540,951,-3.7418061792850494,0.016512565,-0.026359938405221328,0.00011831359999999999,0.2676872801966965,0.2021484375,0.9670944213867188,0.15,10288,-0.011173970997333527,64.03,914.24
5271552,2574,5542,951,-3.4491718858480453,0.013993226,-0.026404515869216993,0.00011826239999999999,0.12289046123623848,0.178466796875,0.9644678831100464,0.15,10292,-0.03845173865556717,63.64,910.49
5273600,2575,5544,951,-3.5540806651115417,0.014158171,-0.02940140155260451,0.0001182112,0.17572264792397618,0.1744384765625,0.9572383761405945,0.15,10296,-0.02191464602947235,63.56,910.11
5275648,2576,5546,951,-3.500602789223194,0.015668347,-0.025902418594341725,0.00011816,0.2587931980378926,0.2054443359375,0.9468425512313843,0.15,10300,0.017598263919353485,63.67,910.11
5277696,2577,5549,951,-3.598454289138317,0.012952328,-0.024410874786553904,0.00011810880000000002,0.14320748206228018,0.16064453125,0.9378536343574524,0.15,10304,-0.02873588353395462,63.67,910.11
5279744,2578,5551,951,-3.9145118445158005,0.014741058,-0.026751770899863914,0.00011805760000000001,0.24060865491628647,0.193603515625,0.9154687523841858,0.15,10308,-0.008061900734901428,64.08,915.0
5281792,2579,5553,951,-3.7902953401207924,0.018435452,-0.03220134167349897,0.00011800640000000001,0.14846010110341012,0.241943359375,0.9613445997238159,0.15,10312,-0.013105325400829315,63.93,913.57
5283840,2580,5555,951,-3.9230348393321037,0.016781628,-0.024587802501628175,0.00011795520000000002,0.19632639130577445,0.2103271484375,0.9724611043930054,0.15,10316,0.007023409008979797,63.47,907.82
5285888,2581,5557,951,-3.641486808657646,0.018247882,-0.026818541577085853,0.00011790400000000001,0.1768969923723489,0.214599609375,0.9606754183769226,0.15,10320,-0.01130017638206482,64.0,914.46
5287936,2582,5559,951,-3.651174746453762,0.015282504,-0.025069543276913464,0.00011785280000000001,0.22605805844068527,0.2152099609375,0.9563734531402588,0.15,10324,-0.00722232460975647,64.0,914.46
5289984,2583,5561,951,-3.6281994208693504,0.015946075,-0.02479552615841385,0.00011780160000000001,0.36200899723917246,0.1998291015625,0.8709456920623779,0.15,10328,0.03133478760719299,63.75,911.16
5292032,2584,5564,951,-3.457541860640049,0.016483344,-0.03253653456340544,0.0001177504,0.17903579771518707,0.2025146484375,0.9483156800270081,0.15,10332,-0.03108767420053482,64.21,916.94
5294080,2585,5566,951,-3.5753375366330147,0.016697409,-0.029583713971078396,0.0001176992,0.15166719490662217,0.19287109375,0.9466629028320312,0.15,10336,-0.049567606300115585,63.99,913.63
5296128,2586,5568,951,-3.735363781452179,0.013952319,-0.025023510854225606,0.00011764800000000001,0.2688694656826556,0.2098388671875,0.9378169178962708,0.15,10340,0.020816467702388763,63.51,905.9
5298176,2587,5570,951,-3.710365869104862,0.01576001,-0.029967772992677055,0.0001175968,0.17178700771182775,0.217041015625,0.9717888832092285,0.15,10344,0.00035114586353302,64.03,913.85
5300224,2588,5572,951,-3.7719034031033516,0.014510022,-0.02430662530241534,0.0001175456,0.1678768265992403,0.20947265625,0.9721692800521851,0.15,10348,-0.00798073410987854,64.32,919.12
5302272,2589,5575,951,-3.495718739926815,0.013970795,-0.0285641351074446,0.0001174944,0.23040702426806092,0.18701171875,0.9488948583602905,0.15,10352,0.007015824317932129,64.26,917.95
5304320,2590,5577,951,-3.5256402045488358,0.014936425,-0.026919194991933182,0.0001174432,0.20257401512935758,0.2015380859375,0.950029730796814,0.15,10356,-0.004341982305049896,64.16,917.09
5306368,2591,5579,951,-3.4686831161379814,0.013155548,-0.029618723230669275,0.000117392,0.21494626789353788,0.1856689453125,0.9650617241859436,0.15,10360,-0.008199959993362427,64.16,917.09
5308416,2592,5581,951,-3.5890601724386215,0.015545974,-0.030845432615024038,0.0001173408,0.16587945516221225,0.211181640625,0.9454924464225769,0.15,10364,-0.02867531031370163,64.16,917.09
5310464,2593,5583,951,-3.718206487596035,0.014995411,-0.03223386520403437,0.0001172896,0.13523369375616312,0.2186279296875,0.947187066078186,0.15,10368,-0.017724372446537018,64.16,917.09
5312512,2594,5585,951,-3.7819684371352196,0.016055606,-0.032516744220629334,0.00011723839999999999,0.12662730528973043,0.2086181640625,0.9690658450126648,0.15,10372,-0.046801745891571045,65.0,925.39
5314560,2595,5587,951,-3.622496008872986,0.013249809,-0.023871200333815068,0.00011718719999999999,0.2078904965892434,0.1988525390625,0.9681995511054993,0.15,10376,-0.00401654839515686,65.11,926.32
5316608,2596,5590,951,-3.69635771214962,0.016120125,-0.024508067406713963,0.000117136,0.12714613042771816,0.1898193359375,0.9718145132064819,0.15,10380,-0.03647386282682419,65.07,924.76
5318656,2597,5592,951,-3.657945193350315,0.015395733,-0.031821694210520945,0.0001170848,0.20644740015268326,0.1939697265625,0.9528505802154541,0.15,10384,-0.02789052575826645,65.26,928.04
5320704,2598,5594,951,-3.4964448288083076,0.012769185,-0.029583484720205888,0.00011703359999999999,0.2136391899548471,0.1949462890625,0.9671831727027893,0.15,10388,0.010654836893081665,65.16,925.64
5322752,2599,5596,951,-3.5071838200092316,0.0119417645,-0.024264342966489494,0.00011698239999999999,0.17293857596814632,0.1624755859375,0.9775300025939941,0.15,10392,-0.007101103663444519,65.16,925.64
5324800,2600,5598,951,-3.5830142721533775,0.015241048,-0.02871537147439085,0.00011693120000000001,0.2141808345913887,0.1639404296875,0.9575579762458801,0.15,10396,0.023452885448932648,65.21,927.68
5326848,2601,5600,951,-3.396827943623066,0.015095787,-0.024432954902295023,0.00011688000000000002,0.25445225555449724,0.196533203125,0.9397509694099426,0.15,10400,0.0177309587597847,65.21,927.68
5328896,2602,5603,951,-3.761604443192482,0.016117286,-0.029361851193243638,0.00011682880000000002,0.22315092384815216,0.2017822265625,0.966362476348877,0.15,10404,-0.012797936797142029,65.3,930.19
5330944,2603,5605,951,-3.6539740785956383,0.014778366,-0.02538248512428254,0.00011677760000000001,0.14269594941288233,0.2003173828125,0.9791639447212219,0.15,10408,-0.032460566610097885,65.76,937.13
5332992,2604,5607,951,-3.568609096109867,0.016237125,-0.030960087809944525,0.00011672640000000001,0.09618936234619468,0.2237548828125,0.9850689768791199,0.15,10412,-0.06424755603075027,65.93,941.26
5335040,2605,5609,951,-3.5233620554208755,0.022655843,-0.02971835239441134,0.0001166752,0.14506495906971395,0.23046875,0.9804127812385559,0.15,10416,-0.054663993418216705,66.63,949.92
5337088,2606,5611,951,-3.5121542289853096,0.013774762,-0.02335213785408996,0.00011662400000000001,0.23467939300462604,0.1749267578125,0.9674499034881592,0.15,10420,0.02153940498828888,66.63,949.92
5339136,2607,5613,951,-3.5750798359513283,0.013954736,-0.03075113483646419,0.00011657280000000001,0.14896508725360036,0.1888427734375,0.9726170301437378,0.15,10424,-0.03065161406993866,66.81,953.45
