time/iterations,time/fps,time/time_elapsed,time/total_timesteps,train/policy_gradient_loss,train/clip_range,train/value_loss,train/n_updates,train/approx_kl,train/clip_fraction,train/explained_variance,train/learning_rate,train/loss,train/entropy_loss,rollout/ep_rew_mean,rollout/ep_len_mean
145,916,323,296960,-0.012121761101298034,0.15,0.2093742024153471,576,0.011277255,0.1666259765625,0.9088623523712158,0.0002352544,0.01718556135892868,-5.004507020115852,26.890776539999997,718.83
146,916,326,299008,-0.015317692334065214,0.15,0.14426003559492528,580,0.011130052,0.1722412109375,0.9435718655586243,0.000235152,0.008434906601905823,-4.9814808666706085,26.90025148,719.7
147,916,328,301056,-0.01213153067510575,0.15,0.1985818410757929,584,0.014235057,0.1783447265625,0.919282078742981,0.0002350496,0.003447122871875763,-4.974654480814934,26.573991440000004,709.07
148,915,330,303104,-0.017326372777461074,0.15,0.12263869168236852,588,0.011783696,0.1846923828125,0.9495573043823242,0.0002349472,-0.03088020160794258,-5.004659950733185,26.671442190000004,709.91
149,915,333,305152,-0.016815269205835648,0.15,0.14729201048612595,592,0.011421977,0.1619873046875,0.9532619118690491,0.0002348448,-0.03164098784327507,-4.907493278384209,26.726429680000003,709.48
150,915,335,307200,-0.016734465651097707,0.15,0.1513728122226894,596,0.011322051,0.1597900390625,0.9404249787330627,0.0002347424,-0.028018087148666382,-4.941053628921509,26.745552990000007,706.5
151,915,337,309248,-0.015366551466286182,0.15,0.1324467344675213,600,0.012491556,0.1903076171875,0.9590814113616943,0.00023464,-0.03605763241648674,-4.943828791379929,26.77427029,705.94
152,915,340,311296,-0.012940733751747757,0.15,0.16845664638094604,604,0.010895202,0.1787109375,0.9312974810600281,0.0002345376,-0.007384583353996277,-4.968877464532852,26.896015229999993,708.66
153,915,342,313344,-0.01358835818246007,0.15,0.12881785538047552,608,0.01128591,0.2008056640625,0.952860414981842,0.00023443520000000003,-0.005234047770500183,-4.917166531085968,26.72180409,704.83
154,914,344,315392,-0.018089262244757265,0.15,0.11409159121103585,612,0.012766515,0.1898193359375,0.9549468755722046,0.00023433280000000002,-0.03847208246588707,-4.929582178592682,26.62147187,699.44
155,914,347,317440,-0.015244470007019117,0.15,0.17557613411918283,616,0.013633987,0.1802978515625,0.952961266040802,0.0002342304,0.01345282793045044,-4.891425758600235,26.638898280000003,699.95
156,914,349,319488,-0.01626474759541452,0.15,0.17575238877907395,620,0.010842163,0.15576171875,0.9475489854812622,0.000234128,-0.014815904200077057,-4.902015998959541,26.77928726,702.34
157,914,351,321536,-0.018909945953055285,0.15,0.1176101821474731,624,0.014966415,0.212646484375,0.9613297581672668,0.0002340256,-0.031124673783779144,-4.934476420283318,26.7452421,699.34
158,914,353,323584,-0.014716862584464252,0.15,0.09394536656327546,628,0.01722084,0.2296142578125,0.9570066332817078,0.0002339232,-0.04778377711772919,-4.9458533972501755,26.631916500000003,696.82
159,914,356,325632,-0.017072327464120463,0.15,0.14192349929362535,632,0.012935765,0.171875,0.9463229775428772,0.0002338208,-0.026622161269187927,-4.920900046825409,26.480255430000003,691.14
160,913,358,327680,-0.016071464051492512,0.15,0.133002620190382,636,0.011684313,0.178466796875,0.9384152293205261,0.0002337184,-0.008859671652317047,-4.963710308074951,26.757041460000003,700.36
161,913,360,329728,-0.015320511025493033,0.15,0.09293893806170672,640,0.013280386,0.246337890625,0.9752430319786072,0.000233616,-0.05258847773075104,-4.971369385719299,26.905027559999997,704.21
162,913,363,331776,-0.01301494131621439,0.15,0.14949333597905934,644,0.010883653,0.163818359375,0.9673993587493896,0.00023351359999999999,-0.023568369448184967,-4.845226898789406,26.77607409,702.06
163,913,365,333824,-0.012431815746822394,0.15,0.19223962584510446,648,0.010978967,0.1793212890625,0.9443129897117615,0.00023341119999999998,-0.00538945198059082,-4.814804509282112,26.90748306,704.78
164,912,367,335872,-0.014652910322183743,0.15,0.1225715377368033,652,0.012262032,0.1776123046875,0.9387189745903015,0.00023330880000000003,-0.021926485002040863,-4.9422347843647,26.91251858,703.76
165,912,370,337920,-0.014882432486047037,0.15,0.18142432440072298,656,0.017172402,0.2186279296875,0.9098663330078125,0.00023320640000000002,0.022443972527980804,-4.971708849072456,26.862371559999996,702.95
166,912,372,339968,-0.013173678366001695,0.15,0.11651800805702806,660,0.014097644,0.1884765625,0.9602348804473877,0.000233104,-0.039949651807546616,-4.901764929294586,26.83747394,702.62
167,912,374,342016,-0.016141487532877363,0.15,0.12265968904830515,664,0.011733068,0.2034912109375,0.9507340788841248,0.0002330016,-0.020843476057052612,-4.919128328561783,26.94843401,703.3
168,912,377,344064,-0.01888828750816174,0.15,0.11535591166466475,668,0.0152848335,0.220458984375,0.9674621820449829,0.0002328992,-0.04441196471452713,-4.860232830047607,27.13550494,706.74
169,912,379,346112,-0.01529959382605739,0.15,0.098451335914433,672,0.018770754,0.216796875,0.9745562672615051,0.00023279680000000001,-0.02602227032184601,-4.919131636619568,27.435271439999998,718.53
170,912,381,348160,-0.012091471027815714,0.15,0.11141168582253158,676,0.01714572,0.1998291015625,0.9653917551040649,0.0002326944,-0.008904699236154556,-4.956635624170303,27.435271439999998,718.53
171,912,383,350208,-0.019179057562723756,0.15,0.13573785568587482,680,0.011844302,0.210205078125,0.9686504602432251,0.000232592,-0.023452185094356537,-4.82090038061142,27.525922429999994,718.35
172,912,386,352256,-0.018639028101461008,0.15,0.11554312892258167,684,0.012425545,0.18408203125,0.9565811157226562,0.0002324896,-0.04913366958498955,-4.985010057687759,27.851745060000002,718.44
173,911,388,354304,-0.018180375831434503,0.15,0.12157192686572671,688,0.010937313,0.18798828125,0.9742794632911682,0.00023238719999999998,-0.03366687148809433,-4.822571486234665,28.011007739999997,722.56
174,911,390,356352,-0.018080189707688987,0.15,0.12709583062678576,692,0.012559941,0.18408203125,0.970735490322113,0.00023228480000000003,-0.025492586195468903,-4.8230942487716675,28.107591940000002,722.68
175,911,393,358400,-0.019131105684209615,0.15,0.16467284108512104,696,0.015043438,0.1959228515625,0.9474966526031494,0.00023218240000000002,-0.03495985269546509,-4.832625895738602,27.93591499,719.01
176,911,395,360448,-0.017665067498455755,0.15,0.109147330513224,700,0.015424793,0.2119140625,0.9548123478889465,0.00023208000000000001,-0.036753248423337936,-4.90273180603981,27.97967839,717.43
177,911,397,362496,-0.016000118979718536,0.15,0.1306653032079339,704,0.012753832,0.1923828125,0.962178647518158,0.0002319776,-0.04288233071565628,-4.8735321611166,27.902873259999996,713.59
178,911,399,364544,-0.014399157167645171,0.15,0.16627036756835878,708,0.013413265,0.1947021484375,0.9595738053321838,0.0002318752,-0.027796760201454163,-4.790727958083153,27.93888022,716.55
179,911,402,366592,-0.01836862787604332,0.15,0.14046018477529287,712,0.014235746,0.1961669921875,0.9519065022468567,0.00023177280000000002,-0.03344663977622986,-4.780644744634628,27.936552570000003,718.81
180,911,404,368640,-0.01661361419246532,0.15,0.18969247909262776,716,0.010323504,0.1728515625,0.9296684861183167,0.0002316704,0.004827074706554413,-4.746179863810539,27.92753827,718.65
181,911,406,370688,-0.016280837822705507,0.15,0.08479433017782867,720,0.01393544,0.1973876953125,0.9506150484085083,0.000231568,-0.051329948008060455,-4.876248061656952,28.02494336,719.79
182,910,409,372736,-0.017170649400213733,0.15,0.11180403595790267,724,0.011990188,0.182373046875,0.9606759548187256,0.0002314656,-0.02213934063911438,-4.796109274029732,28.343415160000003,724.88
183,910,411,374784,-0.014881880269967951,0.15,0.1532849376089871,728,0.014659255,0.21337890625,0.9689012765884399,0.0002313632,-0.014970064163208008,-4.725178003311157,28.3341536,724.15
184,910,413,376832,-0.017430252279154956,0.15,0.1118254994507879,732,0.012115363,0.2183837890625,0.9731603860855103,0.0002312608,-0.03916896507143974,-4.814034804701805,28.264209270000002,723.45
185,910,416,378880,-0.018092871527187526,0.15,0.14218934113159776,736,0.013025406,0.1966552734375,0.9635922312736511,0.0002311584,-0.024810630828142166,-4.739888668060303,28.248786329999998,721.41
186,910,418,380928,-0.009503106266492978,0.15,0.19256851286627352,740,0.015446386,0.218994140625,0.9168529510498047,0.00023105600000000002,0.0047236159443855286,-4.728416427969933,28.248786329999998,721.41
187,910,420,382976,-0.01749043320887722,0.15,0.13268660893663764,744,0.020179607,0.2552490234375,0.8906710743904114,0.0002309536,-0.025097064673900604,-4.82084958255291,28.168030740000003,717.4
188,909,423,385024,-0.011518031766172498,0.15,0.12675730441696942,748,0.012681623,0.2330322265625,0.9149982333183289,0.0002308512,-0.020138993859291077,-4.95445142686367,28.275474839999998,716.25
189,909,425,387072,-0.018152663542423397,0.15,0.16131747048348188,752,0.018421743,0.2017822265625,0.9638838171958923,0.0002307488,-0.01544605940580368,-4.7611637860536575,28.433446599999996,719.7
190,909,427,389120,-0.013037048149271868,0.15,0.1647475326899439,756,0.013566693,0.1827392578125,0.9554198980331421,0.00023064640000000001,-0.01860688626766205,-4.685321822762489,28.561164520000002,723.39
191,909,430,391168,-0.017774969674064778,0.15,0.12166622653603554,760,0.012639001,0.2098388671875,0.9613526463508606,0.000230544,-0.027309291064739227,-4.755286157131195,28.688717229999998,725.91
192,908,432,393216,-0.019296409875096288,0.15,0.10793248703703284,764,0.015790768,0.2464599609375,0.9438377618789673,0.0002304416,-0.04773067682981491,-4.844090029597282,28.66199154,725.03
193,908,434,395264,-0.017255894679692574,0.15,0.10221072472631931,768,0.012883093,0.2113037109375,0.9508183002471924,0.0002303392,-0.03132529556751251,-4.815697327256203,28.698744539999996,723.68
194,908,437,397312,-0.010797685506986454,0.15,0.144825380994007,772,0.013709444,0.1844482421875,0.948134183883667,0.00023023679999999998,-0.02211841195821762,-4.812654376029968,28.82301334,726.06
195,908,439,399360,-0.015800192020833492,0.15,0.13195292791351676,776,0.015598832,0.1849365234375,0.9560257196426392,0.0002301344,-0.0296630859375,-4.743599832057953,29.054785419999998,730.34
196,908,441,401408,-0.022164016525493935,0.15,0.1147056114859879,780,0.014056751,0.200439453125,0.9596617221832275,0.00023003200000000002,-0.050449397414922714,-4.814692035317421,29.169952999999996,729.7
197,908,444,403456,-0.018625243828864768,0.15,0.11556999245658517,784,0.015127477,0.213623046875,0.9723291993141174,0.00022992960000000002,-0.030993685126304626,-4.731645360589027,29.482558590000004,731.72
198,908,446,405504,-0.014313159525045194,0.15,0.21280233189463615,788,0.013629351,0.2061767578125,0.9473691582679749,0.0002298272,0.019632548093795776,-4.6467936635017395,29.482558590000004,731.72
199,908,448,407552,-0.015244309630361386,0.15,0.1710650371387601,792,0.012640778,0.1719970703125,0.9458149075508118,0.0002297248,0.0096907839179039,-4.597504958510399,29.34050278,727.7
200,907,451,409600,-0.004705146653577685,0.15,0.13415961153805256,796,0.016341135,0.2164306640625,0.9013826251029968,0.00022962240000000002,-0.011764027178287506,-4.839070156216621,29.429010459999994,730.72
201,907,453,411648,-0.01793275331147015,0.15,0.11570070963352919,800,0.014514654,0.188232421875,0.9624693393707275,0.00022952,-0.030243851244449615,-4.685116559267044,29.433310549999998,727.7
202,907,455,413696,-0.01945451195933856,0.15,0.14584446442313492,804,0.012278291,0.1854248046875,0.9426014423370361,0.0002294176,-0.03451991826295853,-4.722346007823944,29.665608580000004,732.98
203,907,458,415744,-0.015666454244637862,0.15,0.20410610875114799,808,0.01339177,0.189453125,0.9257170557975769,0.0002293152,-0.028986826539039612,-4.693964585661888,29.70233244,732.04
204,907,460,417792,-0.015502304799156263,0.15,0.15144068747758865,812,0.022186978,0.2265625,0.9369627237319946,0.0002292128,-0.017142273485660553,-4.694851338863373,29.3902356,722.5
205,907,462,419840,-0.018076298307278194,0.15,0.09613338741473854,816,0.0154947275,0.21826171875,0.9677393436431885,0.0002291104,-0.053871046751737595,-4.677748367190361,29.30293656,719.38
206,907,465,421888,-0.018995542748598382,0.15,0.1130719690117985,820,0.013532079,0.186279296875,0.9563896059989929,0.000229008,-0.04309669882059097,-4.720977917313576,29.368509979999995,718.59
207,906,467,423936,-0.02132615963637363,0.15,0.08946200250647962,824,0.014196286,0.201171875,0.9722222685813904,0.0002289056,-0.03836448863148689,-4.7196222841739655,29.010666650000005,713.57
208,906,469,425984,-0.017020406579831615,0.15,0.17019111244007945,828,0.015378607,0.208251953125,0.9611951112747192,0.0002288032,0.00035785138607025146,-4.640771806240082,28.995707530000004,715.78
209,906,471,428032,-0.017181972973048687,0.15,0.21345589589327574,832,0.011215252,0.1884765625,0.9120895266532898,0.0002287008,0.0023610740900039673,-4.707138285040855,28.928593910000004,713.56
210,906,474,430080,-0.01774879905860871,0.15,0.15346395806409419,836,0.015489576,0.211181640625,0.9421901106834412,0.00022859840000000002,-0.03149789571762085,-4.7180720418691635,28.9977794,715.18
211,906,476,432128,-0.016646568838041276,0.15,0.14800457539968193,840,0.01238772,0.1854248046875,0.9586384296417236,0.00022849600000000002,-0.025842532515525818,-4.648012638092041,29.086283930000004,715.97
212,906,479,434176,-0.01662041133386083,0.15,0.11065597180277109,844,0.012707898,0.192138671875,0.9733261466026306,0.0002283936,-0.03948833793401718,-4.588272050023079,29.630662360000002,721.55
213,906,481,436224,-0.01833808569062967,0.15,0.1289178489241749,848,0.017774252,0.2220458984375,0.9648469090461731,0.0002282912,-0.02330813556909561,-4.6693925857543945,29.69096154,723.28
214,906,483,438272,-0.01452479108411353,0.15,0.15192811703309417,852,0.014112819,0.2203369140625,0.9483975768089294,0.0002281888,-0.013846952468156815,-4.664420410990715,29.69505127,720.46
215,906,485,440320,-0.022154945239890367,0.15,0.11066625360399485,856,0.016990751,0.2457275390625,0.964911162853241,0.0002280864,-0.04580783098936081,-4.686257168650627,29.765277679999993,721.5
216,905,488,442368,-0.018357017601374537,0.15,0.09447108814492822,860,0.017249629,0.2236328125,0.9646037220954895,0.000227984,-0.03619574010372162,-4.781232506036758,29.726471320000005,717.57
217,905,490,444416,-0.015486492338823155,0.15,0.14907218306325376,864,0.013726008,0.21142578125,0.9571305513381958,0.0002278816,-0.030547115951776505,-4.634605199098587,30.025717120000003,722.8
218,905,493,446464,-0.017241684035980143,0.15,0.17580727906897664,868,0.016930435,0.2308349609375,0.9423720836639404,0.00022777920000000002,-0.018398292362689972,-4.705031558871269,30.03590147,720.98
219,905,495,448512,-0.019317290309118107,0.15,0.16865656664595008,872,0.014619047,0.2137451171875,0.9507607817649841,0.0002276768,0.00030744820833206177,-4.671643137931824,30.143541179999996,723.11
220,904,497,450560,-0.020135654020123184,0.15,0.16104240017011762,876,0.015150735,0.2041015625,0.9188595414161682,0.00022757440000000003,-0.03924998641014099,-4.694194346666336,30.337004160000003,726.36
221,904,500,452608,-0.018324188960832544,0.15,0.1641392356250435,880,0.022284329,0.220703125,0.94413161277771,0.00022747200000000002,-0.013340964913368225,-4.684404134750366,30.378812310000004,729.03
222,904,502,454656,-0.016509158565895632,0.15,0.15244966791942716,884,0.019454546,0.244140625,0.9286534190177917,0.0002273696,-0.03216901421546936,-4.645164325833321,30.611537310000003,736.21
223,904,504,456704,-0.011158402630826458,0.15,0.1725142195355147,888,0.016829167,0.2393798828125,0.9289249777793884,0.0002272672,-0.029411084949970245,-4.634729251265526,30.669613260000006,735.62
224,904,507,458752,-0.017958227399503812,0.15,0.19262990355491638,892,0.013770155,0.177734375,0.9266689419746399,0.0002271648,-0.033499278128147125,-4.591198742389679,30.767461509999997,735.54
225,904,509,460800,-0.024551007867557928,0.15,0.11350731505081058,896,0.01584463,0.2247314453125,0.9563915133476257,0.0002270624,-0.04546453058719635,-4.575724482536316,30.886459679999998,736.45
226,904,511,462848,-0.021997887757606804,0.15,0.13986526406370103,900,0.018307084,0.2183837890625,0.9380776286125183,0.00022696,-0.024676330387592316,-4.635507240891457,30.844640039999998,733.2
227,904,514,464896,-0.010400785511592403,0.15,0.22517883474938571,904,0.01341043,0.2059326171875,0.8794213533401489,0.0002268576,0.011121079325675964,-4.653028041124344,30.711388469999996,728.94
228,904,516,466944,-0.01728787101455964,0.15,0.20601273654028773,908,0.013203215,0.177001953125,0.9234141111373901,0.0002267552,-0.00033773481845855713,-4.616155102849007,30.615634049999997,728.96
229,904,518,468992,-0.0199202599178534,0.15,0.11318209383171052,912,0.01448226,0.1978759765625,0.9618902206420898,0.00022665279999999999,-0.035383790731430054,-4.573376551270485,30.60787355,728.41
230,904,521,471040,-0.016402131848735735,0.15,0.3604061738587916,916,0.013069473,0.176025390625,0.876913845539093,0.00022655039999999998,0.05165610462427139,-4.605355963110924,30.330652240000003,720.98
