time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/clip_fraction,train/policy_gradient_loss,train/explained_variance,train/n_updates,train/learning_rate,train/loss,train/approx_kl,train/entropy_loss,train/value_loss,train/clip_range,rollout/ep_len_mean,rollout/ep_rew_mean
1197,2451456,2561,957,0.24267578125,-0.030875788012053818,0.9635726809501648,4784,0.0001887648,-0.03429447114467621,0.018163746,-3.9378493055701256,0.18280753772705793,0.15,950.82,47.78713995000001
1198,2453504,2563,957,0.2576904296875,-0.027147666725795716,0.9558137655258179,4788,0.0001887136,-0.01988920569419861,0.018394038,-4.051640912890434,0.15279647568240762,0.15,940.87,47.341523329999994
1199,2455552,2565,957,0.2247314453125,-0.02934292229474522,0.9565861225128174,4792,0.0001886624,-0.021369092166423798,0.01461656,-4.16470642387867,0.23118113167583942,0.15,949.73,47.54807609
1200,2457600,2567,957,0.2655029296875,-0.03263298186357133,0.9710628390312195,4796,0.0001886112,-0.060933806002140045,0.021485586,-4.118998035788536,0.14970040158368647,0.15,947.22,47.36720445000001
1201,2459648,2569,957,0.21875,-0.03582799053401686,0.971642792224884,4800,0.00018856,-0.07069158554077148,0.018423824,-4.114011749625206,0.12063644314184785,0.15,947.22,47.36720445000001
1202,2461696,2571,957,0.2677001953125,-0.031351084864581935,0.947293758392334,4804,0.00018850880000000002,-0.043017782270908356,0.02100169,-4.215835943818092,0.18846774962730706,0.15,944.46,47.011116730000005
1203,2463744,2574,957,0.242431640625,-0.034188997524324805,0.9735971689224243,4808,0.00018845760000000002,-0.06767041236162186,0.017256342,-4.045006789267063,0.15460124821402133,0.15,953.22,47.28179631999999
1204,2465792,2576,957,0.2572021484375,-0.03321395520470105,0.9769476056098938,4812,0.0001884064,-0.05343577265739441,0.019771539,-3.9516168385744095,0.1180379365105182,0.15,956.25,47.400426939999996
1205,2467840,2578,957,0.2330322265625,-0.02972622017841786,0.9508976936340332,4816,0.0001883552,-0.008046410977840424,0.01807283,-3.993732735514641,0.21859907684847713,0.15,959.87,47.69284387
1206,2469888,2580,957,0.2755126953125,-0.029382027336396277,0.9564762711524963,4820,0.000188304,-0.010320454835891724,0.020453949,-4.081139490008354,0.22561509278602898,0.15,957.11,47.36427625
1207,2471936,2583,956,0.25830078125,-0.030953382956795394,0.9658665657043457,4824,0.0001882528,-0.022019393742084503,0.017689563,-4.048199087381363,0.17833151249215007,0.15,969.69,47.95835414000001
1208,2473984,2585,956,0.261962890625,-0.03180858917767182,0.9463434815406799,4828,0.0001882016,0.016552463173866272,0.019398812,-4.049139983952045,0.2472148509696126,0.15,967.26,48.02698605000001
1209,2476032,2587,956,0.2603759765625,-0.030899621691787615,0.9672225713729858,4832,0.0001881504,-0.05148465931415558,0.019585839,-3.8939510211348534,0.15870742849074304,0.15,973.18,48.38018412
1210,2478080,2589,956,0.2252197265625,-0.03095884743379429,0.9604737758636475,4836,0.0001880992,-0.015474468469619751,0.018756408,-4.011791490018368,0.1800872201565653,0.15,972.65,48.44671156
1211,2480128,2591,956,0.26025390625,-0.0344007397943642,0.9606043696403503,4840,0.00018804799999999999,-0.04105670377612114,0.020849202,-4.070005938410759,0.20134440925903618,0.15,978.25,48.769576
1212,2482176,2593,956,0.245361328125,-0.030402761622099206,0.9491990804672241,4844,0.0001879968,-0.051393263041973114,0.019022308,-3.9263093397021294,0.201716560870409,0.15,976.24,48.72579205
1213,2484224,2595,956,0.26953125,-0.029126712412107736,0.9654773473739624,4848,0.0001879456,-0.033525362610816956,0.018996459,-3.897411897778511,0.1628402064088732,0.15,979.64,48.91057111000001
1214,2486272,2598,956,0.2650146484375,-0.02608003598288633,0.9375649690628052,4852,0.00018789440000000003,-0.002894356846809387,0.020749252,-3.9618488922715187,0.26218152744695544,0.15,975.58,48.74670558999999
1215,2488320,2600,956,0.26611328125,-0.03441560888313688,0.9733729362487793,4856,0.0001878432,-0.060834258794784546,0.022994298,-3.958233393728733,0.12529539922252297,0.15,974.32,48.8509443
1216,2490368,2602,957,0.289306640625,-0.031100699314265512,0.972695529460907,4860,0.00018779200000000002,-0.03764688968658447,0.01947272,-3.9985015019774437,0.13923316937871277,0.15,968.99,48.61655767
1217,2492416,2604,957,0.247314453125,-0.02573666491662152,0.9419099688529968,4864,0.0001877408,0.006029658019542694,0.016309857,-4.069672122597694,0.2532078209333122,0.15,972.15,48.67453621
1218,2494464,2606,957,0.2415771484375,-0.02626969025004655,0.9432053565979004,4868,0.0001876896,-0.018472246825695038,0.01747608,-4.009691506624222,0.20663945958949625,0.15,979.33,49.05391873999999
1219,2496512,2608,957,0.2181396484375,-0.02979560845415108,0.9588940143585205,4872,0.00018763839999999998,-0.013630576431751251,0.016897839,-4.0613395273685455,0.19686212111264467,0.15,975.55,48.97452866
1220,2498560,2610,957,0.263427734375,-0.025500769406789914,0.943290114402771,4876,0.0001875872,0.015626966953277588,0.017157968,-4.081484526395798,0.23797270515933633,0.15,973.89,48.94870982
1221,2500608,2612,956,0.254638671875,-0.02427209862798918,0.9542330503463745,4880,0.000187536,-0.022061631083488464,0.018460937,-3.9865458011627197,0.23311504861339927,0.15,980.19,49.166622319999995
1222,2502656,2615,956,0.226318359375,-0.028612727124709636,0.9489168524742126,4884,0.0001874848,-0.003652714192867279,0.016394036,-3.8795749843120575,0.24411597521975636,0.15,978.81,49.08549867
1223,2504704,2617,956,0.2181396484375,-0.030890881142113358,0.9435768723487854,4888,0.00018743360000000002,0.040412209928035736,0.016089823,-3.9378465712070465,0.32006098655983806,0.15,980.87,49.12949702
1224,2506752,2619,956,0.240478515625,-0.03138160017260816,0.9637817144393921,4892,0.00018738240000000002,-0.007205642759799957,0.017126042,-3.757354363799095,0.18418330955319107,0.15,980.59,49.13766073
1225,2508800,2621,956,0.258544921875,-0.02712590480223298,0.9250211119651794,4896,0.0001873312,0.0044567883014678955,0.019889133,-3.897822581231594,0.30443098954856396,0.15,983.69,49.40801224
1226,2510848,2623,956,0.2579345703125,-0.030975572328316048,0.9560561180114746,4900,0.00018728,-0.02493501454591751,0.01888909,-3.952727220952511,0.19148050853982568,0.15,986.87,49.645854549999996
1227,2512896,2625,956,0.2449951171875,-0.025217520800651982,0.8839431405067444,4904,0.0001872288,0.11135247349739075,0.018172469,-4.087477505207062,0.423725388944149,0.15,975.43,49.07402751999999
1228,2514944,2628,956,0.2650146484375,-0.031063354603247717,0.938643753528595,4908,0.0001871776,-0.04219150170683861,0.020513883,-3.99424110352993,0.18495101621374488,0.15,975.43,49.07402751999999
1229,2516992,2630,956,0.2833251953125,-0.033193163748364896,0.9666033983230591,4912,0.0001871264,-0.05094114691019058,0.02167372,-4.058082424104214,0.12790489988401532,0.15,985.23,49.45097654
1230,2519040,2632,956,0.2994384765625,-0.034059598634485155,0.9761996865272522,4916,0.0001870752,-0.055206768214702606,0.024270728,-4.055050879716873,0.11756767518818378,0.15,988.64,49.77099633000001
1231,2521088,2634,956,0.2806396484375,-0.03172008215915412,0.964837372303009,4920,0.000187024,-0.06750437617301941,0.021251474,-3.968468278646469,0.15962263965047896,0.15,990.43,49.931333439999996
1232,2523136,2636,956,0.3160400390625,-0.023881148168584332,0.9443870782852173,4924,0.00018697279999999999,0.021703705191612244,0.022528537,-3.959258556365967,0.2981378282420337,0.15,984.06,49.67881854999999
1233,2525184,2638,957,0.2867431640625,-0.028546558460220695,0.9331071376800537,4928,0.0001869216,-0.0097484290599823,0.019742256,-3.7753666415810585,0.24050780339166522,0.15,986.25,49.75932425
1234,2527232,2640,957,0.260009765625,-0.02885635176789947,0.9113466739654541,4932,0.0001868704,0.012543745338916779,0.019207617,-3.889664202928543,0.32340520061552525,0.15,985.72,49.87192375999999
1235,2529280,2642,957,0.2603759765625,-0.026643022167263553,0.9069496393203735,4936,0.00018681920000000003,0.007727131247520447,0.017315924,-4.027568556368351,0.2879187921062112,0.15,980.42,49.75346218
1236,2531328,2645,957,0.219482421875,-0.027236723544774577,0.9382484555244446,4940,0.000186768,0.022278815507888794,0.01615683,-4.005716845393181,0.3077827915549278,0.15,976.92,49.537801
1237,2533376,2647,957,0.2454833984375,-0.028298616816755384,0.9502471089363098,4944,0.00018671680000000002,-0.046484678983688354,0.019037927,-4.061047941446304,0.16812231321819127,0.15,967.34,49.168803219999994
1238,2535424,2649,956,0.2744140625,-0.031535415299003944,0.9607853889465332,4948,0.0001866656,-0.017251037061214447,0.01924735,-3.983447588980198,0.24041219661012292,0.15,970.96,49.44459619
1239,2537472,2651,957,0.2755126953125,-0.03424687002552673,0.971105694770813,4952,0.00018661440000000001,-0.04387157782912254,0.022318836,-3.9378191381692886,0.17195721832104027,0.15,970.96,49.44459619
1240,2539520,2653,957,0.2442626953125,-0.033110548509284854,0.9561237096786499,4956,0.00018656319999999998,-0.05415033549070358,0.01946837,-3.7566584423184395,0.13074076920747757,0.15,970.96,49.44459619
1241,2541568,2655,957,0.2401123046875,-0.03235058468999341,0.9609407186508179,4960,0.000186512,-0.05991698056459427,0.016368892,-3.8224445655941963,0.12398124416358769,0.15,970.7,49.450553989999996
1242,2543616,2657,957,0.2413330078125,-0.02392710675485432,0.8868840932846069,4964,0.00018646079999999997,0.028070464730262756,0.016671933,-4.071959212422371,0.3028342663310468,0.15,966.87,49.26398424
1243,2545664,2659,957,0.2371826171875,-0.026248947222484276,0.9367965459823608,4968,0.00018640960000000003,-0.0016408413648605347,0.017006945,-4.168958768248558,0.2274611797183752,0.15,963.99,49.192565370000004
1244,2547712,2662,957,0.272216796875,-0.0319169185240753,0.9586505889892578,4972,0.0001863584,-0.04991326481103897,0.020743188,-4.154581904411316,0.173425531713292,0.15,961.68,49.136255389999995
1245,2549760,2664,957,0.2633056640625,-0.030805186193902045,0.9749212265014648,4976,0.00018630720000000002,-0.04958885908126831,0.017278725,-4.059444062411785,0.13565519219264388,0.15,972.27,49.6151402
1246,2551808,2666,956,0.2982177734375,-0.028122245654230937,0.9424517750740051,4980,0.00018625600000000001,0.024612605571746826,0.019658988,-3.805862881243229,0.2995205456390977,0.15,971.58,49.69861659999999
1247,2553856,2668,956,0.2503662109375,-0.02586811571381986,0.9260687828063965,4984,0.0001862048,0.04106086492538452,0.02081856,-3.8086274564266205,0.32516273809596896,0.15,975.15,50.05590513
1248,2555904,2670,956,0.264404296875,-0.02448070771060884,0.9282468557357788,4988,0.0001861536,0.007186658680438995,0.015026918,-3.6889640763401985,0.3174202963709831,0.15,976.67,50.14048024999999
1249,2557952,2672,956,0.2431640625,-0.023693008843110874,0.8962496519088745,4992,0.0001861024,0.043634191155433655,0.015545787,-3.8283083513379097,0.304788701236248,0.15,968.59,49.789259679999994
1250,2560000,2674,957,0.318359375,-0.023141565907280892,0.9077998399734497,4996,0.0001860512,0.028862550854682922,0.020561852,-3.6864517629146576,0.2986995014362037,0.15,969.04,49.764741750000006
1251,2562048,2677,957,0.268310546875,-0.0335691952786874,0.9421738982200623,5000,0.000186,-0.04716728627681732,0.020702431,-4.013346567749977,0.20594098092988133,0.15,957.22,49.37333135000001
1252,2564096,2679,957,0.287353515625,-0.036515608546324074,0.9600395560264587,5004,0.0001859488,-0.04535862058401108,0.023229934,-4.0966062769293785,0.189769365824759,0.15,949.73,49.07916848000001
1253,2566144,2681,957,0.2720947265625,-0.03309904271736741,0.9697602391242981,5008,0.0001858976,-0.028159238398075104,0.017974284,-3.925211451947689,0.17706055124290287,0.15,945.17,48.8166799
1254,2568192,2683,957,0.2608642578125,-0.033162994630401954,0.9482250809669495,5012,0.0001858464,0.008768878877162933,0.01907704,-3.9545012041926384,0.22462032921612263,0.15,945.89,48.73289538
1255,2570240,2685,957,0.245849609375,-0.03276020893827081,0.9263647794723511,5016,0.0001857952,0.006305404007434845,0.018973941,-3.9195753037929535,0.22646461939439178,0.15,941.64,48.57120414999999
1256,2572288,2687,957,0.2611083984375,-0.025484219775535166,0.9380857944488525,5020,0.00018574400000000003,-0.01082313060760498,0.01841154,-3.748003840446472,0.21621524589136243,0.15,938.05,48.36730728
1257,2574336,2689,957,0.2613525390625,-0.029664592118933797,0.9374793171882629,5024,0.0001856928,-0.020006686449050903,0.018374955,-3.7395582497119904,0.20330846053548157,0.15,930.75,48.108763819999986
1258,2576384,2691,957,0.324462890625,-0.03033802159188781,0.9378183484077454,5028,0.00018564160000000002,-0.011479474604129791,0.026782177,-3.846344545483589,0.23668956803157926,0.15,935.5,48.24219305
1259,2578432,2694,957,0.2843017578125,-0.03154182565049268,0.9558634757995605,5032,0.0001855904,-0.03230948746204376,0.01916804,-3.95287411659956,0.1945997723378241,0.15,935.73,48.37379768000001
1260,2580480,2696,957,0.27294921875,-0.023751837521558627,0.9308240413665771,5036,0.00018553920000000001,0.06615868210792542,0.019995542,-3.8398891985416412,0.31567814806476235,0.15,929.16,48.01577995
1261,2582528,2698,957,0.2655029296875,-0.03289481901447289,0.9520628452301025,5040,0.00018548799999999998,-0.007016494870185852,0.0200336,-3.761382207274437,0.2184278150089085,0.15,930.02,48.11025663000001
1262,2584576,2700,957,0.294921875,-0.03193720115814358,0.9483652114868164,5044,0.0001854368,-0.014700159430503845,0.02351225,-3.9571107402443886,0.23419303447008133,0.15,930.02,48.11025663000001
1263,2586624,2702,957,0.26708984375,-0.036504270508885384,0.9645065665245056,5048,0.00018538559999999998,-0.05524001270532608,0.019336544,-3.866102546453476,0.12470961106009781,0.15,937.24,48.601431149999996
1264,2588672,2704,957,0.2769775390625,-0.026063610624987632,0.9537208676338196,5052,0.00018533440000000003,0.07058906555175781,0.018190794,-3.9345037788152695,0.3165898937731981,0.15,931.11,48.30478873999999
1265,2590720,2706,957,0.2603759765625,-0.030761665722820908,0.9425457715988159,5056,0.0001852832,0.016388170421123505,0.020771172,-3.774774618446827,0.27853674022480845,0.15,934.55,48.5051369
1266,2592768,2708,957,0.271240234375,-0.0332141566905193,0.9495968818664551,5060,0.00018523200000000002,-0.015366829931735992,0.02109278,-3.874745696783066,0.200051280669868,0.15,936.27,48.605915100000004
1267,2594816,2711,957,0.2738037109375,-0.031968223775038496,0.9479920268058777,5064,0.00018518080000000001,-0.04196155071258545,0.020152021,-3.942804493010044,0.18373517505824566,0.15,930.88,48.44410885
1268,2596864,2713,957,0.260498046875,-0.023769766034092754,0.9177948832511902,5068,0.0001851296,-0.003943242132663727,0.019602772,-3.804994858801365,0.30899886041879654,0.15,931.87,48.560830659999986
1269,2598912,2715,957,0.26416015625,-0.027789139159722254,0.953977644443512,5072,0.0001850784,-0.004936128854751587,0.018667497,-3.696337342262268,0.2190015441738069,0.15,932.16,48.57854868999999
1270,2600960,2717,957,0.264892578125,-0.027155450894497335,0.9304195642471313,5076,0.0001850272,-0.00898103415966034,0.019735314,-3.944387800991535,0.245839134324342,0.15,934.51,48.689280679999996
1271,2603008,2719,957,0.30029296875,-0.031311104248743504,0.9381167888641357,5080,0.000184976,-0.009956598281860352,0.020764232,-3.875324733555317,0.19959175842814147,0.15,933.18,48.56127601
1272,2605056,2721,957,0.2579345703125,-0.030916475603589788,0.9467312097549438,5084,0.0001849248,-0.028121955692768097,0.019818747,-3.913967065513134,0.2073902478441596,0.15,937.58,48.791540510000004
1273,2607104,2723,957,0.2598876953125,-0.025064548099180683,0.931037425994873,5088,0.0001848736,0.01196666806936264,0.018833121,-3.7879323810338974,0.26240941463038325,0.15,939.21,48.91018834
1274,2609152,2725,957,0.2259521484375,-0.026117097324458882,0.967389702796936,5092,0.00018482240000000001,-0.03906189650297165,0.016456688,-3.8055927231907845,0.16378682828508317,0.15,935.82,48.71557635999999
1275,2611200,2728,957,0.2877197265625,-0.03410280798561871,0.9302098751068115,5096,0.0001847712,-0.012750476598739624,0.02400066,-3.6612445935606956,0.23556005815044045,0.15,935.83,48.766073670000004
1276,2613248,2730,957,0.3155517578125,-0.03213331603910774,0.9210427403450012,5100,0.00018472,-0.016353100538253784,0.024725035,-3.872269317507744,0.21666377293877304,0.15,934.42,48.69747996000001
1277,2615296,2732,957,0.28857421875,-0.029444977350067347,0.9645675420761108,5104,0.0001846688,0.045742444694042206,0.020635115,-3.8342107757925987,0.2194619858637452,0.15,934.42,48.69747996000001
1278,2617344,2734,957,0.2784423828125,-0.03181073808809742,0.9619903564453125,5108,0.0001846176,-0.04775772988796234,0.020134194,-3.732157312333584,0.14978400501422584,0.15,931.51,48.506435339999996
1279,2619392,2736,957,0.2667236328125,-0.034803174959961325,0.969123363494873,5112,0.00018456640000000002,-0.054838597774505615,0.024523878,-3.789506569504738,0.1765681728720665,0.15,935.21,48.73808198999999
1280,2621440,2738,957,0.28125,-0.02825142312212847,0.9571705460548401,5116,0.0001845152,-0.044411834329366684,0.019144818,-3.799937605857849,0.15744633646681905,0.15,935.44,48.80177302
1281,2623488,2740,957,0.255615234375,-0.027404861844843253,0.9502484798431396,5120,0.00018446400000000001,-0.028923600912094116,0.0170962,-3.9113244488835335,0.21042853593826294,0.15,932.2,48.58761971999999
1282,2625536,2742,957,0.2584228515625,-0.02970420860219747,0.9642401933670044,5124,0.00018441279999999998,-0.024350181221961975,0.019650858,-3.9105280935764313,0.18460029852576554,0.15,940.8,48.96964284
1283,2627584,2745,957,0.2684326171875,-0.030007792840478942,0.9602513909339905,5128,0.0001843616,-0.03694172948598862,0.020100363,-3.8593547865748405,0.19634662242606282,0.15,951.07,49.42904179
1284,2629632,2747,957,0.2864990234375,-0.016625220945570618,0.9286949038505554,5132,0.00018431039999999998,0.0019112899899482727,0.018294064,-3.8208045959472656,0.270979312248528,0.15,948.21,49.25303369000001
