time/total_timesteps,time/time_elapsed,time/iterations,time/fps,train/approx_kl,train/policy_gradient_loss,train/learning_rate,train/entropy_loss,train/explained_variance,train/clip_range,train/value_loss,train/clip_fraction,train/loss,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean
2666496,2602,1302,1024,0.0057814354,-0.011126747238449752,0.00023355520000000002,-4.530969202518463,0.9248088598251343,0.1,0.29248239984735847,0.1669921875,0.10589766502380371,5204,46.31620583000001,863.07
2668544,2604,1303,1024,0.0076966016,-0.011187678959686309,0.0002333504,-4.497753664851189,0.8982563614845276,0.1,0.28151961136609316,0.2147216796875,0.04675327241420746,5208,46.57286121000001,869.26
2670592,2606,1304,1024,0.00632076,-0.007906647049821913,0.00023314560000000002,-4.419874504208565,0.9006218910217285,0.1,0.4544930178672075,0.1968994140625,0.1419435739517212,5212,46.44513543,867.56
2672640,2608,1305,1024,0.0065226573,-0.008067220187513158,0.0002329408,-4.480448842048645,0.9221785068511963,0.1,0.3378957030363381,0.2041015625,0.09032498300075531,5216,46.0583887,859.39
2674688,2610,1306,1024,0.0073243957,-0.013593806303106248,0.00023273600000000002,-4.450177326798439,0.9043752551078796,0.1,0.3338843425735831,0.2020263671875,0.07113318145275116,5220,45.93496568000001,857.89
2676736,2612,1307,1024,0.005971589,-0.008206682425225154,0.0002325312,-4.546747833490372,0.8619250059127808,0.1,0.36301704961806536,0.1951904296875,0.07693593204021454,5224,45.73429395,856.82
2678784,2614,1308,1024,0.0066542486,-0.008564844669308513,0.00023232639999999999,-4.569473817944527,0.9314922094345093,0.1,0.26177998119965196,0.2176513671875,0.020290806889533997,5228,45.03236561000001,845.91
2680832,2616,1309,1024,0.006077941,-0.011499685817398131,0.0002321216,-4.593067526817322,0.9424362182617188,0.1,0.3170144883915782,0.1802978515625,0.07523572444915771,5232,45.063343759999995,845.7
2682880,2618,1310,1024,0.0057618846,-0.010371603406383656,0.00023191679999999998,-4.481039926409721,0.9199284315109253,0.1,0.27600947581231594,0.1947021484375,0.058551713824272156,5236,44.725894870000005,841.61
2684928,2620,1311,1024,0.006346941,-0.00852484320057556,0.00023171199999999997,-4.465902894735336,0.8649656772613525,0.1,0.3123744330368936,0.1754150390625,0.08139867335557938,5240,44.602780630000005,839.47
2686976,2622,1312,1024,0.005803435,-0.009742682857904583,0.00023150720000000003,-4.525117814540863,0.9249948263168335,0.1,0.39355974923819304,0.2025146484375,0.07839881628751755,5244,44.73335703,840.41
2689024,2624,1313,1024,0.0066323453,-0.010186798695940524,0.00023130240000000002,-4.486826524138451,0.9198434352874756,0.1,0.3269385751336813,0.169921875,0.0813412219285965,5248,44.74470271999999,840.2
2691072,2626,1314,1024,0.007192033,-0.009187618910800666,0.00023109760000000003,-4.548906251788139,0.9044076204299927,0.1,0.23171922098845243,0.2122802734375,0.03219547122716904,5252,44.63857831,836.4
2693120,2628,1315,1024,0.0072800033,-0.009789492323761806,0.0002308928,-4.546475902199745,0.9269569516181946,0.1,0.3524941303767264,0.198486328125,0.06082884594798088,5256,44.385854769999995,831.58
2695168,2630,1316,1024,0.0051534725,-0.005891505948966369,0.000230688,-4.532182931900024,0.9136369228363037,0.1,0.36903831316158175,0.1807861328125,0.1047225072979927,5260,44.224981369999995,826.76
2697216,2632,1317,1024,0.0077072047,-0.010317533800844103,0.0002304832,-4.506922230124474,0.9463117122650146,0.1,0.24820571625605226,0.2420654296875,0.010905303061008453,5264,44.224981369999995,826.76
2699264,2634,1318,1024,0.00662598,-0.011522628556122072,0.0002302784,-4.559073895215988,0.8621677756309509,0.1,0.27543036499992013,0.21435546875,0.045652516186237335,5268,44.590425849999995,834.48
2701312,2636,1319,1024,0.0060657253,-0.007294492708751932,0.0002300736,-4.577205926179886,0.9163356423377991,0.1,0.27500908775255084,0.212646484375,0.035933613777160645,5272,44.727954309999994,838.19
2703360,2638,1320,1024,0.0069328267,-0.01049355894792825,0.0002298688,-4.572049140930176,0.9452702403068542,0.1,0.29505448369309306,0.18603515625,0.05656091868877411,5276,44.61928678,836.75
2705408,2640,1321,1024,0.0051446203,-0.013217430649092421,0.00022966399999999997,-4.603646904230118,0.9573737978935242,0.1,0.16371010546572506,0.1871337890625,0.0070119574666023254,5280,44.80472934,839.65
2707456,2642,1322,1024,0.0054345233,-0.009432074191863649,0.0002294592,-4.566173613071442,0.9482528567314148,0.1,0.19475206825882196,0.201416015625,0.021627672016620636,5284,44.890837949999984,842.05
2709504,2644,1323,1024,0.0073665753,-0.00784016281249933,0.00022925440000000003,-4.531959608197212,0.9161896109580994,0.1,0.39576104562729597,0.2237548828125,0.06483708322048187,5288,45.09538919999999,846.08
2711552,2646,1324,1024,0.0043340647,-0.005571930290898308,0.00022904960000000004,-4.555129140615463,0.9051955342292786,0.1,0.5072308834642172,0.1612548828125,0.23633155226707458,5292,44.85846426999999,843.02
2713600,2648,1325,1024,0.0064539956,-0.009244993241736665,0.00022884480000000002,-4.472871407866478,0.9378790259361267,0.1,0.23762400727719069,0.2041015625,0.019649572670459747,5296,44.85685907,842.8
2715648,2650,1326,1024,0.008911169,-0.008018281114345882,0.00022864,-4.535619631409645,0.8937104344367981,0.1,0.2929719388484955,0.252197265625,0.1057332307100296,5300,44.91807508,843.01
2717696,2652,1327,1024,0.0065714587,-0.005869682674529031,0.00022843520000000002,-4.540370538830757,0.8992151021957397,0.1,0.40543757006525993,0.2235107421875,0.1259436309337616,5304,45.07198353999999,844.99
2719744,2654,1328,1024,0.0071350234,-0.009926715181791224,0.0002282304,-4.537380740046501,0.8838528990745544,0.1,0.35925158578902483,0.2149658203125,0.07244180887937546,5308,44.97262337,840.65
2721792,2656,1329,1024,0.006249288,-0.0091449069295777,0.0002280256,-4.629871621727943,0.8846381902694702,0.1,0.32682103756815195,0.18603515625,0.047129034996032715,5312,45.153247109999995,843.92
2723840,2658,1330,1024,0.007091647,-0.006981704238569364,0.0002278208,-4.579257622361183,0.9229360818862915,0.1,0.2906181230209768,0.1827392578125,0.0730227380990982,5316,45.41683249999999,847.73
2725888,2660,1331,1024,0.0069748117,-0.009945691766915843,0.00022761599999999998,-4.65670183300972,0.9172003269195557,0.1,0.3401207854039967,0.187744140625,0.06454680860042572,5320,45.53447435,849.42
2727936,2662,1332,1024,0.007125823,-0.00859540214878507,0.0002274112,-4.550153881311417,0.9200769066810608,0.1,0.34046887792646885,0.2147216796875,0.06501378864049911,5324,45.61862922,852.72
2729984,2664,1333,1024,0.009996259,-0.012031857331749052,0.00022720639999999998,-4.626056998968124,0.9256893396377563,0.1,0.24875384522601962,0.22900390625,0.01267147809267044,5328,45.76070153,856.82
2732032,2666,1334,1024,0.0070298123,-0.008969323651399463,0.00022700160000000002,-4.624675154685974,0.9420027732849121,0.1,0.26433075312525034,0.23486328125,0.03910302370786667,5332,46.325898529999996,865.3
2734080,2668,1335,1024,0.0061212657,-0.009895682480419055,0.00022679680000000003,-4.58735927939415,0.9247598052024841,0.1,0.33586796652525663,0.1785888671875,0.10967028141021729,5336,45.97735171,858.35
2736128,2670,1336,1024,0.008528829,-0.009175462735584006,0.00022659200000000002,-4.530721098184586,0.9449099898338318,0.1,0.28593555791303515,0.2315673828125,0.02896694466471672,5340,46.216144220000004,864.14
2738176,2672,1337,1024,0.0055691777,-0.008897767911548726,0.00022638720000000003,-4.515691041946411,0.9147406816482544,0.1,0.28744413051754236,0.165283203125,0.08368011564016342,5344,45.943388350000006,859.32
2740224,2674,1338,1024,0.005408205,-0.004128195709199645,0.0002261824,-4.494584873318672,0.9178279638290405,0.1,0.19139206875115633,0.18505859375,0.013286501169204712,5348,45.943388350000006,859.32
2742272,2676,1339,1024,0.006622943,-0.008175689668860286,0.0002259776,-4.652361184358597,0.8320804238319397,0.1,0.39757657144218683,0.1773681640625,0.13312974572181702,5352,45.82320673,856.75
2744320,2678,1340,1024,0.0056278044,-0.007519527804106474,0.0002257728,-4.702833950519562,0.907028079032898,0.1,0.3548709969036281,0.2198486328125,0.09116296470165253,5356,46.19914978,862.9
2746368,2680,1341,1024,0.006149155,-0.009249458642443642,0.000225568,-4.647104442119598,0.9465779066085815,0.1,0.29209394892677665,0.187255859375,0.048971012234687805,5360,45.8530303,856.9
2748416,2682,1342,1024,0.009424285,-0.009277122240746394,0.00022536319999999998,-4.493350774049759,0.93613600730896,0.1,0.31542204413563013,0.250244140625,0.06565622985363007,5364,46.0422237,861.44
2750464,2684,1343,1024,0.0055623953,-0.0081847223918885,0.0002251584,-4.531819671392441,0.9224070310592651,0.1,0.3078295071609318,0.203857421875,0.033361636102199554,5368,46.0422237,861.44
2752512,2686,1344,1024,0.0050230296,-0.0071963605005294085,0.00022495359999999997,-4.581246912479401,0.8606342077255249,0.1,0.33101888466626406,0.197021484375,0.03323625028133392,5372,46.17020560000001,865.2
2754560,2688,1345,1024,0.008319787,-0.012393902783514932,0.00022474880000000004,-4.679007932543755,0.8703667521476746,0.1,0.2265286734327674,0.2117919921875,0.013001475483179092,5376,46.13525857999999,864.56
2756608,2690,1346,1024,0.0069734906,-0.006544513962580822,0.00022454400000000002,-4.619538843631744,0.921920657157898,0.1,0.3757842592895031,0.2315673828125,0.11911454796791077,5380,46.174795919999994,864.21
2758656,2692,1347,1024,0.007214711,-0.010409936381620355,0.0002243392,-4.571875780820847,0.9503316283226013,0.1,0.19810389541089535,0.2401123046875,0.014850325882434845,5384,46.35365056,870.34
2760704,2694,1348,1024,0.0072912825,-0.009516012039966881,0.00022413440000000002,-4.5892345160245895,0.9535408616065979,0.1,0.22768667805939913,0.2117919921875,0.016562551259994507,5388,46.414428320000006,871.88
2762752,2696,1349,1024,0.0075178263,-0.010863987758057192,0.0002239296,-4.5615987330675125,0.9400817155838013,0.1,0.26171463867649436,0.2061767578125,0.04646937549114227,5392,46.38646583,871.64
2764800,2698,1350,1024,0.00660309,-0.009820733510423452,0.00022372480000000002,-4.57867968082428,0.8939580917358398,0.1,0.3596570831723511,0.2027587890625,0.07919616997241974,5396,46.38646583,871.64
2766848,2700,1351,1024,0.0077252807,-0.004715835762908682,0.00022352,-4.582554996013641,0.8283711075782776,0.1,0.27957732463255525,0.2413330078125,0.044543176889419556,5400,46.31798044999999,870.93
2768896,2702,1352,1024,0.0067314426,-0.0021173107088543475,0.00022331519999999999,-4.667782962322235,0.9052559733390808,0.1,0.40929941181093454,0.267578125,0.13254638016223907,5404,46.53011342999999,877.16
2770944,2704,1353,1024,0.006953345,-0.007658746573724784,0.0002231104,-4.553031951189041,0.9117780923843384,0.1,0.4317632168531418,0.208984375,0.12796467542648315,5408,46.635907339999996,880.43
2772992,2706,1354,1024,0.007396021,-0.008080416286247782,0.00022290559999999998,-4.576461017131805,0.9056428074836731,0.1,0.41271957382559776,0.228515625,0.1638006567955017,5412,46.42259779999999,875.24
2775040,2708,1355,1024,0.0066809747,-0.009138485766015947,0.0002227008,-4.528565347194672,0.9378634691238403,0.1,0.2964051035232842,0.210205078125,0.03806779533624649,5416,46.81098997,882.34
2777088,2710,1356,1024,0.0064403377,-0.012393959914334118,0.00022249600000000003,-4.537828102707863,0.9597559571266174,0.1,0.18663197243586183,0.1881103515625,0.033086925745010376,5420,46.804974550000004,883.67
2779136,2712,1357,1024,0.006627988,-0.008800411815172993,0.00022229120000000002,-4.533290654420853,0.9164572954177856,0.1,0.30041705956682563,0.207275390625,0.013152360916137695,5424,46.68250465,882.02
2781184,2714,1358,1024,0.0050309226,-0.008147776883561164,0.00022208640000000003,-4.520613521337509,0.9366016387939453,0.1,0.36995547264814377,0.18798828125,0.11215166747570038,5428,46.90236032,885.67
2783232,2716,1359,1024,0.007079479,-0.012285845063161105,0.00022188160000000001,-4.463649898767471,0.9368683695793152,0.1,0.2663188143633306,0.21630859375,0.04196757823228836,5432,46.90236032,885.67
2785280,2718,1360,1024,0.0055772364,-0.012252073414856568,0.0002216768,-4.556770950555801,0.9003017544746399,0.1,0.27128977980464697,0.189697265625,0.03118445724248886,5436,47.16298650000001,890.25
2787328,2720,1361,1024,0.0065579675,-0.009434095685719512,0.000221472,-4.610179767012596,0.9328863620758057,0.1,0.24029878666624427,0.1973876953125,0.020488180220127106,5440,47.13501169,888.29
2789376,2722,1362,1024,0.0045434847,-0.008788268663920462,0.0002212672,-4.619294300675392,0.9382368326187134,0.1,0.258072170894593,0.193359375,0.07343874871730804,5444,47.173256820000006,888.79
2791424,2724,1363,1024,0.005959464,-0.012331687175901607,0.0002210624,-4.617197200655937,0.956159234046936,0.1,0.19806727534160018,0.200439453125,0.021383002400398254,5448,47.551810910000015,895.82
2793472,2726,1364,1024,0.005709085,-0.012311329890508205,0.0002208576,-4.552054226398468,0.9587735533714294,0.1,0.19305236754007638,0.1939697265625,0.03373561054468155,5452,47.56316172000002,895.63
2795520,2728,1365,1024,0.008906138,-0.009276008058805019,0.00022065279999999998,-4.531101554632187,0.9457237124443054,0.1,0.2913340819068253,0.243408203125,0.04537070170044899,5456,47.56316172000002,895.63
2797568,2730,1366,1024,0.0062853964,-0.012557381065562367,0.000220448,-4.540513455867767,0.9567430019378662,0.1,0.17470121360383928,0.1893310546875,-0.022731896489858627,5460,47.95899562999999,902.16
2799616,2732,1367,1024,0.0049854657,-0.007192652701633051,0.00022024319999999997,-4.514208495616913,0.9010828137397766,0.1,0.5367759177461267,0.165283203125,0.13267382979393005,5464,47.95899562999999,902.16
2801664,2734,1368,1024,0.008501923,-0.0044370942923706025,0.00022003840000000004,-4.459463119506836,0.9049378633499146,0.1,0.36864034458994865,0.2601318359375,0.08097416907548904,5468,47.881032340000004,901.64
2803712,2736,1369,1024,0.005528875,-0.011535553087014705,0.00021983360000000002,-4.535134449601173,0.9213491678237915,0.1,0.36027517914772034,0.1702880859375,0.06585539877414703,5472,48.282001019999996,909.76
2805760,2738,1370,1024,0.006664655,-0.01353200823359657,0.0002196288,-4.51166969537735,0.9591231346130371,0.1,0.25676236068829894,0.1719970703125,0.04301740229129791,5476,48.42665167,909.59
2807808,2740,1371,1024,0.0058950195,-0.009616596944397315,0.00021942400000000002,-4.488344788551331,0.9262605309486389,0.1,0.31870244024321437,0.2017822265625,0.08168116211891174,5480,48.08854786,903.37
2809856,2742,1372,1024,0.0065196995,-0.01164999145839829,0.0002192192,-4.44990012049675,0.9326111078262329,0.1,0.31472903164103627,0.19384765625,0.0491412952542305,5484,48.426713709999994,909.77
2811904,2744,1373,1024,0.006101243,-0.012876625551143661,0.00021901440000000002,-4.426561385393143,0.9352304935455322,0.1,0.2326754042878747,0.173095703125,0.015752330422401428,5488,48.244238669999994,906.75
2813952,2746,1374,1024,0.0059963707,-0.009522247826680541,0.0002188096,-4.572939231991768,0.8993518948554993,0.1,0.26212608627974987,0.1676025390625,0.023879077285528183,5492,48.411824370000005,910.9
2816000,2748,1375,1024,0.0047063986,-0.0065088405390270054,0.00021860479999999998,-4.586467817425728,0.8843417763710022,0.1,0.4382630977779627,0.1776123046875,0.09985309839248657,5496,48.48862886,912.57
2818048,2750,1376,1024,0.005719967,-0.004934536176733673,0.0002184,-4.528521940112114,0.9373849034309387,0.1,0.27105687372386456,0.1851806640625,0.04737863317131996,5500,48.33371429999999,910.18
2820096,2752,1377,1024,0.0062382556,-0.013840186962625012,0.00021819519999999998,-4.4703048169612885,0.922313928604126,0.1,0.2702340539544821,0.1876220703125,0.04688948392868042,5504,48.451455880000005,910.05
2822144,2754,1378,1024,0.0066756625,-0.011412640422349796,0.00021799039999999997,-4.613177224993706,0.9308022856712341,0.1,0.26524366112425923,0.2054443359375,0.057416677474975586,5508,48.53635408000002,911.11
2824192,2756,1379,1024,0.005715712,-0.010944604058749974,0.00021778560000000003,-4.544366925954819,0.9469898343086243,0.1,0.27968756714835763,0.1927490234375,0.045062169432640076,5512,48.882732940000004,916.67
2826240,2758,1380,1024,0.007889998,-0.007851021277019754,0.00021758080000000002,-4.500407963991165,0.913075864315033,0.1,0.4088065084069967,0.19140625,0.09946192800998688,5516,48.59711938000001,911.99
2828288,2760,1381,1024,0.0066026216,-0.009443596354685724,0.00021737600000000003,-4.466232717037201,0.9054958820343018,0.1,0.35835920833051205,0.21484375,0.05032755061984062,5520,48.44562153,907.31
2830336,2762,1382,1024,0.006562245,-0.013277791935252026,0.0002171712,-4.494257852435112,0.9561868906021118,0.1,0.21547846589237452,0.1732177734375,0.015492722392082214,5524,48.664411910000005,909.43
2832384,2764,1383,1024,0.005684726,-0.01207415085809771,0.0002169664,-4.527698338031769,0.9263800382614136,0.1,0.2711060023866594,0.1650390625,0.01888924092054367,5528,48.310123059999995,903.49
2834432,2766,1384,1024,0.0059795277,-0.012982922955416143,0.0002167616,-4.46737277507782,0.928333044052124,0.1,0.25238080509006977,0.19873046875,0.08405739814043045,5532,48.30780161,903.8
2836480,2768,1385,1024,0.0053620357,-0.0083929931424791,0.0002165568,-4.564283937215805,0.9400584101676941,0.1,0.2704716622829437,0.166015625,0.04576500505208969,5536,48.47293871,907.41
2838528,2770,1386,1024,0.0059906617,-0.010323427763069049,0.000216352,-4.522631049156189,0.9302725791931152,0.1,0.31722113862633705,0.1944580078125,0.04478076100349426,5540,48.56442342,908.95
2840576,2772,1387,1024,0.008946002,-0.006221369985723868,0.0002161472,-4.511519566178322,0.9113053679466248,0.1,0.27545280009508133,0.216796875,0.05793333053588867,5544,48.49043372,906.61
2842624,2774,1388,1024,0.008407474,-0.009350584441563115,0.00021594239999999997,-4.561287924647331,0.9190438389778137,0.1,0.29353268072009087,0.2333984375,0.0774262547492981,5548,48.559484100000006,904.58
2844672,2776,1389,1024,0.0056497897,-0.006727381536620669,0.00021573759999999999,-4.521119922399521,0.9531646966934204,0.1,0.2252579675987363,0.192138671875,0.04605066776275635,5552,49.04307207,910.32
