time/total_timesteps,time/fps,time/time_elapsed,time/iterations,train/policy_gradient_loss,train/n_updates,train/learning_rate,train/approx_kl,train/loss,train/clip_range,train/entropy_loss,train/value_loss,train/explained_variance,train/clip_fraction,rollout/ep_rew_mean,rollout/ep_len_mean
4442112,1022,4342,2169,-0.00606643054925371,8672,2.799679999999999e-05,0.003966963,0.13385337591171265,0.2,-4.359205365180969,0.4351558368653059,0.9137359857559204,0.02197265625,45.07746388,810.17
4444160,1022,4344,2170,-0.003971946338424459,8676,2.7894400000000015e-05,0.004453545,0.0891302227973938,0.2,-4.2830169051885605,0.3490617061033845,0.9421374797821045,0.0355224609375,44.809540500000004,803.67
4446208,1022,4346,2171,-0.005686042932211421,8680,2.779200000000001e-05,0.0046945265,0.10377027094364166,0.2,-4.25577537715435,0.321803888771683,0.9204733371734619,0.032958984375,44.971654439999995,807.01
4448256,1022,4348,2172,-0.003064509714022279,8684,2.768960000000001e-05,0.003748342,0.22448986768722534,0.2,-4.305923983454704,0.5196736827492714,0.9023998975753784,0.0208740234375,45.109171890000006,808.35
4450304,1022,4350,2173,-0.004124105616938323,8688,2.7587200000000006e-05,0.003936232,0.14410646259784698,0.2,-4.3333162516355515,0.45898350421339273,0.9347226023674011,0.0174560546875,44.71011440000001,801.14
4452352,1022,4352,2174,-0.0039007140730973333,8692,2.7484800000000005e-05,0.0024118605,0.11627919971942902,0.2,-4.302871227264404,0.40299257170408964,0.9364854693412781,0.01123046875,44.71011440000001,801.14
4454400,1022,4354,2175,-0.002655677715665661,8696,2.73824e-05,0.003962727,0.1318696141242981,0.2,-4.293420672416687,0.39744518138468266,0.9281280636787415,0.025390625,44.48173468000001,799.01
4456448,1022,4356,2176,-0.0023933021584525704,8700,2.728e-05,0.005159622,0.0704607143998146,0.2,-4.259409606456757,0.32890566112473607,0.9329386949539185,0.029541015625,44.48173468000001,799.01
4458496,1022,4358,2177,-0.0051680157775990665,8704,2.7177599999999995e-05,0.00314159,0.1602456420660019,0.2,-4.385253012180328,0.4610168728977442,0.8460996747016907,0.009765625,45.00617441,808.13
4460544,1022,4360,2178,-0.004900284329778515,8708,2.7075199999999994e-05,0.0033139721,0.20113995671272278,0.2,-4.417098268866539,0.49178339913487434,0.8919110894203186,0.0166015625,44.48130125999999,802.84
4462592,1022,4362,2179,-0.0059645240544341505,8712,2.697279999999999e-05,0.0044866772,0.0757637768983841,0.2,-4.335879877209663,0.3241497175768018,0.9549069404602051,0.023193359375,44.627367209999996,805.12
4464640,1022,4364,2180,-0.004245239542797208,8716,2.687039999999999e-05,0.006190952,0.1788882166147232,0.2,-4.333709359169006,0.42416292149573565,0.9157000780105591,0.036376953125,44.79106011,808.57
4466688,1022,4366,2181,-0.0056169506860896945,8720,2.676799999999999e-05,0.0038799406,0.09652536362409592,0.2,-4.291284650564194,0.3297664765268564,0.9394088387489319,0.0343017578125,45.24011372,816.97
4468736,1022,4368,2182,-0.004159335047006607,8724,2.666560000000001e-05,0.002201279,0.18938779830932617,0.2,-4.38375249505043,0.48434295505285263,0.8997976183891296,0.0107421875,45.565076659999995,821.42
4470784,1022,4371,2183,-0.004142013698583469,8728,2.656320000000001e-05,0.003327656,0.19306698441505432,0.2,-4.387334257364273,0.5575384171679616,0.9054853320121765,0.0234375,44.96625878,813.95
4472832,1022,4373,2184,-0.005893272958928719,8732,2.6460800000000006e-05,0.003971508,0.14545659720897675,0.2,-4.216564565896988,0.43736707046628,0.9309478998184204,0.0286865234375,44.959240730000005,814.1
4474880,1022,4375,2185,-0.005774513716460206,8736,2.6358400000000005e-05,0.005181337,0.11602070927619934,0.2,-4.291270509362221,0.4079416459426284,0.8942499756813049,0.0302734375,44.74441451,810.22
4476928,1022,4377,2186,-0.0054931527556618676,8740,2.6256e-05,0.0037619113,0.1303936094045639,0.2,-4.3300255835056305,0.3923479216173291,0.9164102077484131,0.0169677734375,45.30284483000001,819.76
4478976,1022,4379,2187,-0.0055161930504255,8744,2.61536e-05,0.0032710747,0.17375501990318298,0.2,-4.294752091169357,0.47306833043694496,0.9111602902412415,0.01416015625,45.343766210000005,819.98
4481024,1022,4381,2188,-0.003377354543772526,8748,2.6051199999999995e-05,0.0028436051,0.1623874008655548,0.2,-4.318985089659691,0.46841759607195854,0.9298661351203918,0.0108642578125,45.24402994000001,818.46
4483072,1022,4383,2189,-0.005045334095484577,8752,2.5948799999999995e-05,0.003961846,0.1023700088262558,0.2,-4.209884375333786,0.3288098340854049,0.9244911074638367,0.034912109375,44.89226291,814.85
4485120,1022,4385,2190,-0.0051903073326684535,8756,2.5846399999999994e-05,0.006799765,0.09968771040439606,0.2,-4.210618615150452,0.3521964745596051,0.9267939329147339,0.04248046875,44.89226291,814.85
4487168,1022,4387,2191,-0.004260546091245487,8760,2.574399999999999e-05,0.002455959,0.18279308080673218,0.2,-4.245552659034729,0.5046474235132337,0.860264778137207,0.0098876953125,45.00247743,817.8
4489216,1022,4389,2192,-0.005181901404284872,8764,2.564159999999999e-05,0.004948658,0.18839557468891144,0.2,-4.367934629321098,0.4709208020940423,0.8310223817825317,0.026123046875,44.64423310000001,813.68
4491264,1022,4391,2193,-0.0018928814388345927,8768,2.553920000000001e-05,0.0045825816,0.19552375376224518,0.2,-4.378766089677811,0.5094622289761901,0.9095968008041382,0.025146484375,44.758071900000004,815.07
4493312,1022,4393,2194,-0.0035425686510279775,8772,2.543680000000001e-05,0.004002805,0.16066941618919373,0.2,-4.322280257940292,0.478126535192132,0.902502179145813,0.01806640625,45.3559781,826.95
4495360,1022,4395,2195,-0.00443756501772441,8776,2.5334400000000006e-05,0.0033930321,0.07722555845975876,0.2,-4.319911956787109,0.3106243256479502,0.9375141263008118,0.013916015625,46.07747515,837.05
4497408,1022,4397,2196,-0.0017531915727886371,8780,2.5232000000000005e-05,0.006404073,0.2631499469280243,0.2,-4.266271308064461,0.5248035481199622,0.9153783321380615,0.03173828125,46.07747515,837.05
4499456,1022,4399,2197,-0.004859014065004885,8784,2.51296e-05,0.0030824365,0.16084817051887512,0.2,-4.312037438154221,0.3739985069260001,0.9143080711364746,0.0108642578125,45.85943948,834.33
4501504,1022,4401,2198,-0.005289672990329564,8788,2.50272e-05,0.00556094,0.058935657143592834,0.2,-4.243319660425186,0.292618855368346,0.9315041899681091,0.045654296875,45.85943948,834.33
4503552,1022,4403,2199,-0.0028759928100043908,8792,2.49248e-05,0.0038246512,0.19933335483074188,0.2,-4.338523134589195,0.533355806954205,0.787933349609375,0.015625,45.98963864,835.5
4505600,1022,4405,2200,-0.004222807561745867,8796,2.4822399999999995e-05,0.0031788927,0.16467903554439545,0.2,-4.316296383738518,0.42894944455474615,0.9154316782951355,0.02001953125,46.66687519,845.65
4507648,1022,4407,2201,-0.0031489743560086936,8800,2.4719999999999994e-05,0.0052031092,0.1797333061695099,0.2,-4.27988588809967,0.4951604511588812,0.9131743907928467,0.0255126953125,46.66155761000001,845.64
4509696,1022,4409,2202,-0.005377777881221846,8804,2.461759999999999e-05,0.0053284494,0.05295083299279213,0.2,-4.238432854413986,0.2957528349943459,0.9394567012786865,0.02783203125,46.69553687,845.42
4511744,1022,4411,2203,-0.004188121267361566,8808,2.451519999999999e-05,0.0026793645,0.12150049209594727,0.2,-4.254813149571419,0.3459205967374146,0.9474717378616333,0.0057373046875,46.88572519000001,850.3
4513792,1022,4413,2204,-0.004054186094435863,8812,2.441280000000001e-05,0.0060098926,0.21140778064727783,0.2,-4.226535722613335,0.4837143234908581,0.8975829482078552,0.025634765625,47.23813888000001,854.93
4515840,1022,4415,2205,-0.003673171333502978,8816,2.431040000000001e-05,0.0021044237,0.15021482110023499,0.2,-4.217962369322777,0.34072866616770625,0.9344123005867004,0.006103515625,47.02404023,850.02
4517888,1022,4417,2206,-0.0025417570577701554,8820,2.420800000000001e-05,0.004775944,0.21108518540859222,0.2,-4.3205665946006775,0.6351830586791039,0.8839601874351501,0.02197265625,46.92291888000002,848.76
4519936,1022,4419,2207,-0.005313613757607527,8824,2.4105600000000005e-05,0.004211236,0.1358983814716339,0.2,-4.232501178979874,0.3698145588859916,0.9182514548301697,0.0318603515625,46.80557762,845.81
4521984,1022,4421,2208,-0.0036057624965906143,8828,2.4003200000000004e-05,0.0014318203,0.11457808315753937,0.2,-4.213218048214912,0.26392835658043623,0.9498799443244934,0.0025634765625,46.40455213999999,843.52
4524032,1022,4423,2209,-0.0023433349415427074,8832,2.39008e-05,0.005840381,0.10856939107179642,0.2,-4.327849864959717,0.38319296669214964,0.92739337682724,0.036376953125,46.66712229999999,849.57
4526080,1022,4425,2210,-0.005552664297283627,8836,2.37984e-05,0.004485105,0.27296823263168335,0.2,-4.295403644442558,0.5750087341293693,0.9144512414932251,0.0164794921875,47.102348459999995,855.47
4528128,1022,4427,2211,-0.0056781422172207385,8840,2.3695999999999995e-05,0.0051340293,0.11206978559494019,0.2,-4.27287520468235,0.40829771663993597,0.9300592541694641,0.0323486328125,46.44709276,844.1
4530176,1022,4429,2212,-0.003836680654785596,8844,2.3593599999999994e-05,0.003517239,0.10210560262203217,0.2,-4.2474540919065475,0.3773078862577677,0.9495567679405212,0.0225830078125,46.461420819999994,845.87
4532224,1022,4431,2213,-0.0018792878545355052,8848,2.349119999999999e-05,0.0032966526,0.13589873909950256,0.2,-4.213000133633614,0.44335336331278086,0.9153358340263367,0.0213623046875,46.41349432999999,844.61
4534272,1022,4433,2214,-0.002862529523554258,8852,2.338879999999999e-05,0.0034757564,0.09031502157449722,0.2,-4.2513764798641205,0.34833614248782396,0.9340125322341919,0.0235595703125,46.41349432999999,844.61
4536320,1022,4435,2215,-0.003146716218907386,8856,2.3286400000000015e-05,0.0035413955,0.17341867089271545,0.2,-4.2892294973134995,0.44386671483516693,0.8854569792747498,0.0184326171875,46.17845103999999,840.89
4538368,1022,4437,2216,-0.001016281734337099,8860,2.318400000000001e-05,0.0059115784,0.12328018248081207,0.2,-4.310890421271324,0.5109601598232985,0.8213425874710083,0.0303955078125,45.99412165,838.0
4540416,1022,4439,2217,-0.0025289873738074675,8864,2.308160000000001e-05,0.002691055,0.22760505974292755,0.2,-4.4057827442884445,0.5401315446943045,0.8484346270561218,0.0172119140625,46.544390230000005,846.66
4542464,1022,4441,2218,-0.004452336565009318,8868,2.2979200000000005e-05,0.0033344547,0.1611182689666748,0.2,-4.371567457914352,0.46124109998345375,0.9020035266876221,0.01611328125,46.82579192,849.2
4544512,1022,4443,2219,-0.003229211433790624,8872,2.2876800000000004e-05,0.0041593825,0.11911939829587936,0.2,-4.332500904798508,0.3871636325493455,0.9391301870346069,0.0167236328125,47.04531395000001,853.04
4546560,1022,4445,2220,-0.002098851138725877,8876,2.27744e-05,0.0051190574,0.13214176893234253,0.2,-4.431104391813278,0.447020273655653,0.9118902683258057,0.0208740234375,46.95485780999999,848.97
4548608,1022,4447,2221,-0.003345044839079492,8880,2.2672e-05,0.001663862,0.22561177611351013,0.2,-4.362295314669609,0.4788482990115881,0.9311506152153015,0.0040283203125,47.43678748,857.26
4550656,1022,4449,2222,-0.002823395829182118,8884,2.2569599999999995e-05,0.0033902403,0.12701869010925293,0.2,-4.226140096783638,0.3848701911047101,0.9340915679931641,0.009765625,47.01620389000001,851.75
4552704,1022,4451,2223,-0.004790040460648015,8888,2.2467199999999994e-05,0.0050414614,0.10714869946241379,0.2,-4.210286930203438,0.36991623882204294,0.9113908410072327,0.0260009765625,47.01620389000001,851.75
4554752,1022,4453,2224,-0.002599742598249577,8892,2.236479999999999e-05,0.0021320202,0.02963101863861084,0.2,-4.171477407217026,0.23063628049567342,0.9104379415512085,0.012451171875,47.11274066000001,851.34
4556800,1022,4455,2225,-0.003851816523820162,8896,2.226239999999999e-05,0.005437729,0.21291130781173706,0.2,-4.3847636282444,0.5647536078467965,0.7709246873855591,0.03955078125,47.34575601,854.95
4558848,1022,4457,2226,-0.0037096279265824705,8900,2.2160000000000015e-05,0.0030011758,0.16222307085990906,0.2,-4.378006160259247,0.4469934217631817,0.8857907056808472,0.0120849609375,47.46219706,855.65
4560896,1022,4459,2227,-0.004890793235972524,8904,2.205760000000001e-05,0.0033755945,0.17949943244457245,0.2,-4.406618148088455,0.44438524451106787,0.8550195097923279,0.01318359375,48.02221351,865.48
4562944,1022,4461,2228,-0.00487616726604756,8908,2.195520000000001e-05,0.0031702975,0.11405432224273682,0.2,-4.325867846608162,0.31458847131580114,0.9491881132125854,0.019287109375,48.623611650000015,876.56
4564992,1022,4463,2229,-0.004984775179764256,8912,2.1852800000000005e-05,0.0027317498,0.10054197907447815,0.2,-4.335814192891121,0.4040384413674474,0.9305242300033569,0.017333984375,48.836440140000015,878.96
4567040,1022,4465,2230,-0.005035247071646154,8916,2.1750400000000004e-05,0.0027614573,0.15648387372493744,0.2,-4.354930713772774,0.4324811613187194,0.9281845688819885,0.013916015625,49.07400005999999,883.39
4569088,1022,4467,2231,-0.006177608040161431,8920,2.1648e-05,0.005469862,0.17693443596363068,0.2,-4.260638102889061,0.3966864226385951,0.9303591251373291,0.052490234375,49.07400005999999,883.39
4571136,1022,4469,2232,-0.00336986017646268,8924,2.15456e-05,0.004650678,0.08051520586013794,0.2,-4.2817056477069855,0.2928972728550434,0.8898382782936096,0.0220947265625,49.07217005,883.13
4573184,1022,4471,2233,-0.0026168014446739107,8928,2.1443199999999995e-05,0.0026162565,0.20927861332893372,0.2,-4.416689828038216,0.6110743144527078,0.7963085770606995,0.017333984375,49.23987098,884.21
4575232,1022,4473,2234,-0.003873779423884116,8932,2.1340799999999994e-05,0.0041504754,0.24727994203567505,0.2,-4.42536897957325,0.6291722804307938,0.8746381402015686,0.020751953125,49.12184292999999,880.59
4577280,1022,4475,2235,-0.004163976787822321,8936,2.123839999999999e-05,0.0030419654,0.15986110270023346,0.2,-4.392224818468094,0.4132226128131151,0.9270941615104675,0.017578125,49.373217239999995,884.64
4579328,1022,4477,2236,-0.004460668787942268,8940,2.113599999999999e-05,0.004014084,0.08572447299957275,0.2,-4.3142178654670715,0.35205548722296953,0.9282640218734741,0.017578125,49.534552989999995,886.18
4581376,1022,4479,2237,-0.0036900099221384153,8944,2.1033600000000015e-05,0.0028383704,0.21762681007385254,0.2,-4.383072838187218,0.41853200178593397,0.888205349445343,0.0166015625,49.65005447000001,887.27
4583424,1022,4481,2238,-0.0051422986725810915,8948,2.093120000000001e-05,0.0034405368,0.143244668841362,0.2,-4.312224254012108,0.41395627334713936,0.9466253519058228,0.0172119140625,49.44102656999999,884.89
4585472,1022,4483,2239,-0.0033693534205667675,8952,2.082880000000001e-05,0.0016602734,0.11843037605285645,0.2,-4.196093142032623,0.31966748274862766,0.9432321190834045,0.00341796875,49.44102656999999,884.89
4587520,1022,4485,2240,-0.003708689648192376,8956,2.0726400000000005e-05,0.0027748377,0.12863756716251373,0.2,-4.258691221475601,0.40762747917324305,0.8613516092300415,0.007568359375,49.643420070000005,888.19
4589568,1022,4487,2241,-0.004555189429083839,8960,2.0624000000000004e-05,0.003816558,0.2509949803352356,0.2,-4.3830778151750565,0.6230648448690772,0.7717301845550537,0.0238037109375,49.52171824999999,884.11
4591616,1022,4489,2242,-0.002894339762860909,8964,2.05216e-05,0.0016393019,0.08078499883413315,0.2,-4.338052049279213,0.2955600335262716,0.928321361541748,0.036865234375,49.288192200000005,880.82
4593664,1022,4491,2243,-0.004573452155455016,8968,2.04192e-05,0.0023175895,0.09224537760019302,0.2,-4.2652459889650345,0.32465511560440063,0.929917573928833,0.01171875,49.56154295999999,883.79
4595712,1022,4493,2244,-0.003918131493264809,8972,2.0316799999999995e-05,0.0034195837,0.12214750796556473,0.2,-4.363911509513855,0.44190201722085476,0.9021009802818298,0.022705078125,49.84730324000001,887.37
4597760,1022,4496,2245,-0.0008528713951818645,8976,2.0214399999999994e-05,0.0058876714,0.15904369950294495,0.2,-4.37924399971962,0.4808050701394677,0.9174351096153259,0.0242919921875,49.94538444,889.8
4599808,1022,4498,2246,-0.004258833767380565,8980,2.011199999999999e-05,0.005323306,0.15991221368312836,0.2,-4.239283382892609,0.3743205387145281,0.9515860676765442,0.035888671875,49.819466309999996,886.09
4601856,1022,4500,2247,-0.000631247297860682,8984,2.000959999999999e-05,0.005216184,0.12510229647159576,0.2,-4.262748226523399,0.3681585337035358,0.9207473993301392,0.0257568359375,49.861918559999985,885.99
4603904,1022,4502,2248,-0.002142218203516677,8988,1.9907200000000015e-05,0.0027977922,0.1282399743795395,0.2,-4.2734449207782745,0.4120992412790656,0.9031325578689575,0.0133056640625,49.780721899999996,885.45
4605952,1022,4504,2249,-0.0043835018877871335,8992,1.980480000000001e-05,0.0035924027,0.1501084864139557,0.2,-4.405025541782379,0.4620999386534095,0.8861182928085327,0.0157470703125,49.461645360000006,880.87
4608000,1022,4506,2250,-0.0032713936525397003,8996,1.970240000000001e-05,0.004178602,0.1019943505525589,0.2,-4.249766170978546,0.33804353419691324,0.9434064030647278,0.0213623046875,50.051117360000006,891.84
4610048,1022,4508,2251,-0.0038635517266811803,9000,1.9600000000000005e-05,0.0056069857,0.07760320603847504,0.2,-4.231518879532814,0.2913071704097092,0.9507762789726257,0.034912109375,50.282452700000015,894.96
4612096,1022,4510,2252,-0.004405541214509867,9004,1.9497600000000005e-05,0.0029167496,0.1777573823928833,0.2,-4.323137044906616,0.4484381442889571,0.9226523637771606,0.0098876953125,50.260541970000006,893.38
4614144,1022,4512,2253,-0.004121800040593371,9008,1.93952e-05,0.0027010837,0.14716079831123352,0.2,-4.3904117196798325,0.4567602211609483,0.8906646370887756,0.00830078125,50.08077859,888.92
4616192,1022,4514,2254,-0.0021311218733899295,9012,1.92928e-05,0.0030009365,0.17563220858573914,0.2,-4.361394554376602,0.5544137116521597,0.9262983202934265,0.00830078125,49.91430812000001,885.68
4618240,1022,4516,2255,-0.004456075781490654,9016,1.91904e-05,0.0053452705,0.13198378682136536,0.2,-4.277870312333107,0.3753798911347985,0.9351024627685547,0.034912109375,49.903091100000005,885.55
4620288,1022,4518,2256,-0.0039519178826594725,9020,1.9087999999999994e-05,0.0026673519,0.05569581687450409,0.2,-4.219177231192589,0.329927452839911,0.91085284948349,0.01513671875,50.500662389999995,893.68
