time/iterations,time/time_elapsed,time/fps,time/total_timesteps,train/approx_kl,train/learning_rate,train/policy_gradient_loss,train/clip_fraction,train/entropy_loss,train/value_loss,train/n_updates,train/clip_range,train/explained_variance,train/loss,rollout/ep_len_mean,rollout/ep_rew_mean
1405,2802,1026,2877440,0.00935241,0.0002124608,-0.01624879884184338,0.13330078125,-4.276099279522896,0.31559519888833165,5616,0.15,0.9289022088050842,0.059333011507987976,892.13,47.177767939999995
1406,2804,1026,2879488,0.010523135,0.000212256,-0.009355122529086657,0.144775390625,-4.289718881249428,0.34987121913582087,5620,0.15,0.9197991490364075,0.09776037931442261,891.97,47.14788088999999
1407,2806,1026,2881536,0.01035738,0.0002120512,-0.018177649122662842,0.144287109375,-4.314187556505203,0.2566636470146477,5624,0.15,0.9373788833618164,0.05642993003129959,886.66,46.89372708999999
1408,2808,1026,2883584,0.013250823,0.0002118464,-0.017975942508201115,0.173583984375,-4.290967300534248,0.17962424387224019,5628,0.15,0.9401611685752869,3.053992986679077e-05,886.66,46.89372708999999
1409,2810,1026,2885632,0.0115186535,0.00021164159999999998,-0.015961788390995935,0.1864013671875,-4.35737831890583,0.2802036697976291,5632,0.15,0.8502867221832275,0.019921161234378815,887.13,46.93277957
1410,2812,1026,2887680,0.010563951,0.0002114368,-0.015727120218798518,0.1575927734375,-4.432473316788673,0.334053014870733,5636,0.15,0.8949024081230164,0.09975596517324448,890.37,47.039760799999996
1411,2814,1026,2889728,0.011004396,0.00021123199999999997,-0.012145510787377134,0.148193359375,-4.42378194630146,0.21282669203355908,5640,0.15,0.9517492651939392,-0.005335286259651184,897.2,47.38025689999999
1412,2816,1026,2891776,0.010739523,0.00021102720000000004,-0.01853207149542868,0.1656494140625,-4.42547382414341,0.17273348849266768,5644,0.15,0.9637929201126099,0.0001285448670387268,896.85,47.29718719999999
1413,2818,1026,2893824,0.011237549,0.00021082240000000002,-0.018182216037530452,0.1507568359375,-4.378594398498535,0.16247119614854455,5648,0.15,0.9751719832420349,-0.006780371069908142,897.39,47.20878415999999
1414,2820,1026,2895872,0.012407972,0.0002106176,-0.018922513962024823,0.1795654296875,-4.316752552986145,0.17095380765385926,5652,0.15,0.9570509791374207,-0.018425121903419495,900.12,47.372287820000004
1415,2822,1026,2897920,0.007865462,0.00021041280000000002,-0.016185354645131156,0.1029052734375,-4.320536062121391,0.2068735882639885,5656,0.15,0.9514034390449524,-0.0013146698474884033,903.93,47.510944179999996
1416,2824,1026,2899968,0.010684219,0.000210208,-0.010802631091792136,0.1422119140625,-4.2775227427482605,0.3697309144772589,5660,0.15,0.9137368202209473,0.11236358433961868,903.54,47.47247985
1417,2826,1026,2902016,0.00979587,0.00021000320000000002,-0.017840451590018347,0.1422119140625,-4.479729652404785,0.2550139157101512,5664,0.15,0.8895046710968018,0.017117783427238464,904.14,47.54098472999999
1418,2828,1026,2904064,0.009833716,0.0002097984,-0.015280743944458663,0.1505126953125,-4.466320604085922,0.18636649893596768,5668,0.15,0.941051185131073,-0.007233373820781708,904.1,47.55245261
1419,2830,1026,2906112,0.01042853,0.00020959359999999998,-0.015728411526652053,0.13330078125,-4.492584705352783,0.2713964250870049,5672,0.15,0.9335594177246094,0.042997390031814575,901.79,47.399988300000004
1420,2832,1026,2908160,0.0105911065,0.0002093888,-0.015417020593304187,0.1556396484375,-4.422072410583496,0.3014173931442201,5676,0.15,0.9400534629821777,0.03392714262008667,904.66,47.551508600000005
1421,2834,1026,2910208,0.011051919,0.00020918399999999998,-0.01541843989980407,0.1685791015625,-4.296175137162209,0.2077737608924508,5680,0.15,0.9605759978294373,-0.0012541189789772034,904.63,47.60356962
1422,2836,1026,2912256,0.00951395,0.0002089792,-0.014409654308110476,0.150390625,-4.360389947891235,0.21374321775510907,5684,0.15,0.9212162494659424,0.028605788946151733,905.61,47.52347894
1423,2838,1026,2914304,0.00948477,0.00020877440000000003,-0.015156747162109241,0.1280517578125,-4.3092939257621765,0.26287067122757435,5688,0.15,0.8887097835540771,0.009898766875267029,913.65,47.965520059999996
1424,2840,1026,2916352,0.012234811,0.00020856960000000002,-0.008767098726821132,0.1932373046875,-4.280274584889412,0.38938024267554283,5692,0.15,0.8983126282691956,0.09066139161586761,917.68,48.1365359
1425,2842,1026,2918400,0.007913864,0.00020836480000000003,-0.012161455961177126,0.1456298828125,-4.382018402218819,0.3116979105398059,5696,0.15,0.9191156029701233,0.033436745405197144,917.68,48.1365359
1426,2844,1026,2920448,0.01047561,0.00020816,-0.01373766254982911,0.1470947265625,-4.363835945725441,0.36307490477338433,5700,0.15,0.8744368553161621,0.11569303274154663,916.39,48.22284867999999
1427,2846,1026,2922496,0.010723109,0.00020795520000000002,-0.01689222977438476,0.146240234375,-4.304691389203072,0.22878874698653817,5704,0.15,0.9491909742355347,0.02495090663433075,920.64,48.349518759999995
1428,2848,1026,2924544,0.010826077,0.0002077504,-0.013159317430108786,0.14599609375,-4.407149225473404,0.28634473821148276,5708,0.15,0.9109638333320618,0.02919039875268936,918.76,48.18402406999999
1429,2849,1026,2926592,0.01022223,0.0002075456,-0.014595941844163463,0.1571044921875,-4.300682678818703,0.22807257063686848,5712,0.15,0.9490151405334473,0.033324189484119415,925.62,48.48178974999999
1430,2851,1026,2928640,0.00910078,0.0002073408,-0.011905807739822194,0.134521484375,-4.283586412668228,0.33507477724924684,5716,0.15,0.910739541053772,0.04616132378578186,925.62,48.48178974999999
1431,2853,1026,2930688,0.011776255,0.000207136,-0.01859694841550663,0.1431884765625,-4.391242191195488,0.2484761169180274,5720,0.15,0.8892966508865356,0.020063720643520355,920.31,48.01643434
1432,2855,1026,2932736,0.010195572,0.00020693119999999997,-0.014450486574787647,0.1209716796875,-4.391871586441994,0.24680780805647373,5724,0.15,0.9348983764648438,0.02292780578136444,930.13,48.41349108
1433,2857,1026,2934784,0.014860392,0.00020672639999999999,-0.01581651734886691,0.170654296875,-4.45926907658577,0.2736736452206969,5728,0.15,0.9331207871437073,0.023292064666748047,927.09,48.174043149999996
1434,2859,1026,2936832,0.012313563,0.00020652160000000003,-0.015892640280071646,0.1572265625,-4.330574735999107,0.25301278894767165,5732,0.15,0.9426114559173584,0.019535809755325317,923.6,48.00268119000001
1435,2861,1026,2938880,0.010706177,0.00020631680000000004,-0.017661426711129025,0.142822265625,-4.292757898569107,0.26716511975973845,5736,0.15,0.9257633686065674,0.03500303626060486,925.92,48.16893124
1436,2863,1026,2940928,0.014393793,0.00020611200000000002,-0.018285839789314196,0.1729736328125,-4.364372432231903,0.19894416560418904,5740,0.15,0.9040547609329224,-0.008448563516139984,920.11,47.83940992
1437,2865,1026,2942976,0.009276481,0.0002059072,-0.014110091186012141,0.1524658203125,-4.321876421570778,0.24820335814729333,5744,0.15,0.9282948970794678,0.07481573522090912,917.28,47.72349726999999
1438,2868,1026,2945024,0.009259744,0.00020570240000000002,-0.010907576739555225,0.1536865234375,-4.380162939429283,0.32461403543129563,5748,0.15,0.9115201234817505,0.020245298743247986,927.63,48.2465699
1439,2870,1026,2947072,0.009921588,0.0002054976,-0.013687566592125222,0.1524658203125,-4.397686302661896,0.18578730709850788,5752,0.15,0.9491555690765381,0.0037885382771492004,924.89,48.17837785
1440,2871,1026,2949120,0.008307012,0.00020529280000000001,-0.011834272008854896,0.1402587890625,-4.345480665564537,0.2765970774926245,5756,0.15,0.8991565704345703,0.04470382630825043,921.55,47.96906066
1441,2873,1026,2951168,0.008157028,0.000205088,-0.010408465794171207,0.107666015625,-4.413140073418617,0.20460919942706823,5760,0.15,0.922542929649353,0.03155115619301796,921.59,47.77131921
1442,2875,1026,2953216,0.012124272,0.00020488319999999998,-0.013362023106310517,0.1505126953125,-4.4658355712890625,0.3154552122578025,5764,0.15,0.9329550862312317,0.11202473938465118,928.16,48.00553991999999
1443,2877,1026,2955264,0.011122225,0.0002046784,-0.013410697429208085,0.138427734375,-4.37655907869339,0.21091836295090616,5768,0.15,0.9604669213294983,0.04064296931028366,930.23,48.06511954999999
1444,2879,1026,2957312,0.009057432,0.00020447359999999998,-0.010718062330852263,0.1700439453125,-4.441936105489731,0.21508610667660832,5772,0.15,0.9121609330177307,0.023690342903137207,927.4,47.7496373
1445,2881,1026,2959360,0.011366812,0.00020426879999999996,-0.011531220516189933,0.166015625,-4.345736056566238,0.329538042191416,5776,0.15,0.9167339205741882,0.11291712522506714,925.4,47.46069509
1446,2884,1026,2961408,0.0136052575,0.00020406400000000003,-0.010649353542248718,0.165771484375,-4.290502712130547,0.386380878277123,5780,0.15,0.8987365961074829,0.07372866570949554,924.25,47.41544559
1447,2885,1026,2963456,0.009628113,0.00020385920000000001,-0.013261683634482324,0.1390380859375,-4.31120191514492,0.23639995278790593,5784,0.15,0.9296783804893494,0.016633614897727966,924.25,47.41544559
1448,2887,1026,2965504,0.011200898,0.00020365440000000003,-0.014793088324950077,0.155029296875,-4.372138693928719,0.24817272229120135,5788,0.15,0.8969423770904541,0.020896583795547485,924.25,47.41544559
1449,2889,1026,2967552,0.009829466,0.0002034496,-0.011414425127441064,0.1341552734375,-4.397762030363083,0.32624917244538665,5792,0.15,0.806185781955719,0.04936642944812775,925.81,47.61399085
1450,2891,1026,2969600,0.010481788,0.0002032448,-0.014814911555731669,0.136962890625,-4.417184546589851,0.23990547377616167,5796,0.15,0.9261658787727356,0.022955402731895447,934.04,48.076162669999995
1451,2893,1026,2971648,0.014474237,0.00020304,-0.013626935658976436,0.195068359375,-4.323195442557335,0.23365374514833093,5800,0.15,0.9575479030609131,0.001362442970275879,934.04,48.076162669999995
1452,2895,1026,2973696,0.011936752,0.0002028352,-0.017988051709835418,0.15869140625,-4.40912190079689,0.16205374128185213,5804,0.15,0.9426250457763672,-0.02216329425573349,933.63,48.02222739
1453,2897,1026,2975744,0.009179637,0.0002026304,-0.017696320850518532,0.130126953125,-4.386546850204468,0.17861757474020123,5808,0.15,0.9520196318626404,-0.001405090093612671,936.94,48.126765
1454,2899,1026,2977792,0.011517733,0.0002024256,-0.015822183719137684,0.1568603515625,-4.357478395104408,0.2071519624441862,5812,0.15,0.9452077150344849,-0.004870235919952393,945.23,48.546396149999985
1455,2902,1026,2979840,0.011462033,0.00020222079999999997,-0.013354511669604108,0.177978515625,-4.353999555110931,0.2921658786945045,5816,0.15,0.9280757904052734,0.04085451364517212,939.35,48.24548163999999
1456,2904,1026,2981888,0.008013578,0.00020201599999999998,-0.010581411203020252,0.1248779296875,-4.281783938407898,0.31275863479822874,5820,0.15,0.9427971243858337,0.10557721555233002,936.97,48.13550176
1457,2906,1026,2983936,0.009419488,0.00020181120000000002,-0.014317222055979073,0.1361083984375,-4.318105071783066,0.28122699074447155,5824,0.15,0.9339559078216553,0.0711093544960022,936.97,48.13550176
1458,2908,1026,2985984,0.011448923,0.00020160640000000004,-0.016135258483700454,0.1544189453125,-4.38363915681839,0.2291603481862694,5828,0.15,0.8870677947998047,-0.003998495638370514,938.05,48.100740970000004
1459,2910,1026,2988032,0.010829284,0.00020140160000000002,-0.0138089813553961,0.1435546875,-4.373510807752609,0.24589744862169027,5832,0.15,0.9405388236045837,0.017650537192821503,935.02,48.14992848
1460,2911,1026,2990080,0.008281294,0.0002011968,-0.01219366121222265,0.1336669921875,-4.305544629693031,0.301983296405524,5836,0.15,0.9331376552581787,0.04668334871530533,937.02,48.19054188
1461,2913,1026,2992128,0.008809085,0.00020099200000000002,-0.015356098650954664,0.1212158203125,-4.366053715348244,0.2006523059681058,5840,0.15,0.9492743015289307,0.01209479570388794,933.38,48.03380661999999
1462,2915,1026,2994176,0.011196224,0.0002007872,-0.012805693128029816,0.1396484375,-4.361093953251839,0.16489885607734323,5844,0.15,0.9415643811225891,0.019893601536750793,938.63,48.39484802999999
1463,2917,1026,2996224,0.009341328,0.00020058239999999999,-0.0175410688680131,0.1314697265625,-4.4549547880887985,0.21475059259682894,5848,0.15,0.9032893776893616,0.011464878916740417,941.33,48.55119266
1464,2919,1026,2998272,0.008893547,0.0002003776,-0.010318190266843885,0.1448974609375,-4.392563462257385,0.2448351397179067,5852,0.15,0.9329894781112671,0.006918594241142273,949.02,48.84208945
1465,2921,1026,3000320,0.010937154,0.00020017279999999998,-0.009813043056055903,0.1622314453125,-4.325729623436928,0.20011087600141764,5856,0.15,0.9560078382492065,-0.0008037686347961426,946.56,48.73941138000001
1466,2923,1026,3002368,0.009082393,0.000199968,-0.01613245678890962,0.1298828125,-4.46222423017025,0.137206825427711,5860,0.15,0.9566909074783325,-0.029788002371788025,950.83,48.88932957000001
1467,2925,1026,3004416,0.010232641,0.00019976319999999998,-0.02087341459991876,0.15625,-4.341496467590332,0.1493595102801919,5864,0.15,0.968528687953949,-0.013390816748142242,950.83,48.88932957000001
1468,2927,1026,3006464,0.009791735,0.00019955840000000002,-0.014470189955318347,0.151123046875,-4.382753565907478,0.2833702457137406,5868,0.15,0.9275190830230713,0.023844152688980103,953.6,48.98058307000001
1469,2930,1026,3008512,0.010188824,0.00019935360000000003,-0.009701386909000576,0.134765625,-4.353969231247902,0.24521341314539313,5872,0.15,0.9226246476173401,0.011696062982082367,955.73,49.174766870000006
1470,2932,1026,3010560,0.009837701,0.0001991488,-0.01838676536863204,0.137451171875,-4.4314950704574585,0.1699036518111825,5876,0.15,0.9544256329536438,-0.01654091849923134,958.84,49.41560800000001
1471,2934,1026,3012608,0.008164564,0.00019894400000000003,-0.015911133697954938,0.1278076171875,-4.393034517765045,0.1660490082576871,5880,0.15,0.9490581750869751,0.001713581383228302,960.46,49.427821550000004
1472,2935,1026,3014656,0.010992136,0.0001987392,-0.015466051117982715,0.12841796875,-4.417439475655556,0.26919278455898166,5884,0.15,0.9146695733070374,0.023632213473320007,965.98,49.710501119999996
1473,2937,1026,3016704,0.010154292,0.0001985344,-0.019222226983401924,0.1466064453125,-4.340419337153435,0.12836067797616124,5888,0.15,0.9668676257133484,-0.029801666736602783,971.38,49.950291830000005
1474,2939,1026,3018752,0.010383815,0.0001983296,-0.012269664264749736,0.1483154296875,-4.335899010300636,0.3311086902394891,5892,0.15,0.9395198822021484,0.07636196911334991,967.06,49.61976605000001
1475,2941,1026,3020800,0.0104329735,0.0001981248,-0.015075924136908725,0.12548828125,-4.326026573777199,0.3269377979449928,5896,0.15,0.9096884727478027,0.03961567580699921,974.88,50.057532220000006
1476,2943,1026,3022848,0.009345676,0.00019792,-0.016280796931823716,0.1474609375,-4.355078533291817,0.23668276565149426,5900,0.15,0.9365273118019104,0.04429879039525986,968.69,49.714731459999996
1477,2945,1026,3024896,0.008442444,0.0001977152,-0.012597647029906511,0.1285400390625,-4.353928372263908,0.26006222842261195,5904,0.15,0.9081056714057922,0.05683319270610809,962.55,49.53678571
1478,2947,1026,3026944,0.008944105,0.00019751039999999997,-0.00984935941232834,0.1475830078125,-4.313490852713585,0.30842283833771944,5908,0.15,0.9426451325416565,0.048809051513671875,949.19,48.989603360000004
1479,2949,1026,3028992,0.008463313,0.00019730560000000004,-0.009457494990783744,0.16650390625,-4.313438355922699,0.35255290661007166,5912,0.15,0.9171057343482971,0.056055836379528046,945.44,48.905893620000015
1480,2951,1026,3031040,0.010600191,0.00019710080000000002,-0.015509239688981324,0.1229248046875,-4.265189960598946,0.19371570367366076,5916,0.15,0.9534435272216797,0.012649647891521454,936.94,48.455912590000004
1481,2953,1026,3033088,0.00809063,0.000196896,-0.009164695598883554,0.130615234375,-4.237704500555992,0.28877685498446226,5920,0.15,0.9216288924217224,0.06045608967542648,937.8,48.56489936
1482,2955,1026,3035136,0.009732686,0.00019669120000000002,-0.01622386070084758,0.149658203125,-4.302778854966164,0.309231867082417,5924,0.15,0.8938755393028259,0.019928306341171265,937.8,48.56489936
1483,2958,1026,3037184,0.009338583,0.0001964864,-0.014820758515270427,0.1373291015625,-4.403847128152847,0.22893072571605444,5928,0.15,0.8354357481002808,-0.008061453700065613,935.94,48.56120771999999
1484,2960,1026,3039232,0.012483455,0.00019628160000000001,-0.016725882538594306,0.1375732421875,-4.396244302392006,0.2761436998844147,5932,0.15,0.9290028810501099,0.03571954369544983,937.49,48.532057910000006
1485,2962,1026,3041280,0.010087743,0.0001960768,-0.0149597822164651,0.117431640625,-4.46172071993351,0.3006134955212474,5936,0.15,0.9223620891571045,0.018286854028701782,934.88,48.39779374999999
1486,2964,1026,3043328,0.009796612,0.00019587199999999998,-0.012469431123463437,0.1380615234375,-4.433637171983719,0.2213247432373464,5940,0.15,0.95430988073349,0.01403074711561203,938.63,48.749756909999995
1487,2965,1026,3045376,0.010072807,0.0001956672,-0.013373834313824773,0.1522216796875,-4.374332204461098,0.22851395513862371,5944,0.15,0.9500406980514526,0.022028855979442596,945.63,49.03017439
1488,2967,1026,3047424,0.00990654,0.00019546239999999998,-0.014831690554274246,0.1363525390625,-4.3343246281147,0.32911212649196386,5948,0.15,0.9228975176811218,0.07101462781429291,940.01,48.75749023
1489,2969,1026,3049472,0.010473199,0.0001952576,-0.014455762240686454,0.1248779296875,-4.3734539449214935,0.2840508334338665,5952,0.15,0.9093634486198425,0.05453728884458542,939.82,48.826209750000004
