time/iterations,time/fps,time/time_elapsed,time/total_timesteps,train/learning_rate,train/value_loss,train/explained_variance,train/approx_kl,train/clip_fraction,train/clip_range,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/loss,rollout/ep_len_mean,rollout/ep_rew_mean
1910,894,4375,3911680,0.00015225919999999998,0.4142889650538564,0.9205284714698792,0.007204375,0.1024169921875,0.15,7636,-4.480707794427872,-0.012672355951508507,0.17826947569847107,1021.33,54.967292159999985
1911,894,4377,3913728,0.000152208,0.21430326905101538,0.9455307126045227,0.009459937,0.1107177734375,0.15,7640,-4.379328116774559,-0.01324290077900514,0.005911853164434433,1021.33,54.967292159999985
1912,893,4380,3915776,0.00015215679999999997,0.1986722769215703,0.9278836846351624,0.008019521,0.126708984375,0.15,7644,-4.496649876236916,-0.01205470523564145,0.019351333379745483,1012.99,54.40625273999999
1913,893,4382,3917824,0.00015210560000000002,0.21480229729786515,0.9449255466461182,0.009185491,0.1265869140625,0.15,7648,-4.476676404476166,-0.013481871545081958,0.02281390130519867,1015.08,54.50309387999999
1914,893,4385,3919872,0.00015205440000000002,0.2792110531590879,0.9010322093963623,0.009235951,0.1558837890625,0.15,7652,-4.465876325964928,-0.012176066433312371,0.009812958538532257,1019.21,54.68030166999999
1915,893,4387,3921920,0.00015200320000000002,0.3486179169267416,0.8922775387763977,0.012123161,0.1461181640625,0.15,7656,-4.501914381980896,-0.007823270701919682,0.024996332824230194,1023.8,54.854853229999996
1916,893,4389,3923968,0.000151952,0.3454457144252956,0.9383888840675354,0.011186039,0.1588134765625,0.15,7660,-4.471756920218468,-0.009988922771299258,0.07585576176643372,1020.54,54.59438723
1917,893,4392,3926016,0.0001519008,0.19408752908930182,0.9589095711708069,0.008009568,0.1099853515625,0.15,7664,-4.3881544172763824,-0.015877291763899848,0.03176524490118027,1026.69,54.84538551
1918,893,4394,3928064,0.0001518496,0.2554357829503715,0.9200403690338135,0.009482827,0.135986328125,0.15,7668,-4.394268304109573,-0.012966012785909697,0.05277165770530701,1027.74,54.83013819
1919,893,4397,3930112,0.0001517984,0.556444245390594,0.8377484083175659,0.010293357,0.146240234375,0.15,7672,-4.522495806217194,-0.010610250479658134,0.15770308673381805,1028.12,54.77701689999999
1920,893,4399,3932160,0.0001517472,0.27394486125558615,0.9327245354652405,0.009655954,0.1839599609375,0.15,7676,-4.444302424788475,-0.003803175044595264,0.030702553689479828,1033.98,55.016652059999984
1921,893,4402,3934208,0.000151696,0.22343874676153064,0.9320955872535706,0.0122434925,0.1640625,0.15,7680,-4.597653791308403,-0.012113170174416155,0.0337732657790184,1036.47,55.20876407
1922,893,4404,3936256,0.0001516448,0.22622187295928597,0.9548819661140442,0.011335816,0.153076171875,0.15,7684,-4.564072847366333,-0.014521522156428546,-0.004490561783313751,1041.12,55.41809547999999
1923,893,4407,3938304,0.0001515936,0.20056239143013954,0.9605739116668701,0.011176147,0.1737060546875,0.15,7688,-4.477141886949539,-0.015461679809959605,1.4133751392364502e-05,1042.77,55.30663844000001
1924,893,4410,3940352,0.0001515424,0.3061224543489516,0.9229139089584351,0.010040296,0.166015625,0.15,7692,-4.491833195090294,-0.012825004785554484,0.06490221619606018,1047.29,55.535355519999996
1925,893,4412,3942400,0.0001514912,0.3571227858774364,0.9016386866569519,0.011986479,0.153564453125,0.15,7696,-4.477073326706886,-0.008942967833718285,0.05264753848314285,1049.42,55.64978524
1926,893,4414,3944448,0.00015144000000000003,0.35287601640447974,0.9135729074478149,0.013439247,0.1724853515625,0.15,7700,-4.423748806118965,-0.01252147788181901,0.06702513992786407,1039.15,54.99885936
1927,893,4417,3946496,0.0001513888,0.3181229396723211,0.9201871752738953,0.009900916,0.116455078125,0.15,7704,-4.494239866733551,-0.011898438184289262,0.06856200098991394,1033.36,54.54661079
1928,893,4419,3948544,0.00015133760000000002,0.3309315610677004,0.9400339722633362,0.0090771355,0.1187744140625,0.15,7708,-4.4098328948020935,-0.012749370827805251,0.11335831135511398,1037.97,54.7451658
1929,893,4422,3950592,0.0001512864,0.3133207797072828,0.925291895866394,0.010952541,0.1514892578125,0.15,7712,-4.4394161850214005,-0.011808544542873278,0.040684252977371216,1037.97,54.7451658
1930,893,4424,3952640,0.0001512352,0.3423678046092391,0.8734923005104065,0.011231089,0.1573486328125,0.15,7716,-4.438574850559235,-0.014427352536586113,0.09069260209798813,1039.54,54.67533196
1931,893,4427,3954688,0.00015118399999999998,0.3175002969801426,0.9164873361587524,0.008935619,0.1527099609375,0.15,7720,-4.474994197487831,-0.0089331308263354,0.058894671499729156,1039.54,54.67533196
1932,893,4429,3956736,0.0001511328,0.24305033730342984,0.9327451586723328,0.012008897,0.154296875,0.15,7724,-4.533822074532509,-0.015736800225568004,0.016185536980628967,1045.22,55.006198700000006
1933,893,4431,3958784,0.00015108159999999997,0.22929268470034003,0.9142459630966187,0.009025395,0.128173828125,0.15,7728,-4.570459544658661,-0.012292364946915768,0.009468600153923035,1046.13,55.00574108000001
1934,893,4434,3960832,0.00015103040000000002,0.2463609054684639,0.9385499954223633,0.012160389,0.1719970703125,0.15,7732,-4.5351472198963165,-0.010864067502552643,0.024915583431720734,1049.61,55.22191489
1935,893,4436,3962880,0.0001509792,0.28126851469278336,0.9255390763282776,0.009261817,0.126708984375,0.15,7736,-4.574199989438057,-0.011320045741740614,0.041175395250320435,1052.59,55.20500951000001
1936,893,4439,3964928,0.00015092800000000002,0.2749165049754083,0.9511629343032837,0.011463694,0.1383056640625,0.15,7740,-4.454523548483849,-0.013331480062333867,0.03558255732059479,1049.52,55.08576423
1937,893,4441,3966976,0.0001508768,0.3060004189610481,0.9039779901504517,0.0070474604,0.109375,0.15,7744,-4.473274722695351,-0.011954183573834598,0.0795816034078598,1048.09,54.92835244
1938,893,4443,3969024,0.0001508256,0.3051231470890343,0.8991103172302246,0.017113492,0.177734375,0.15,7748,-4.500824570655823,-0.012862632051110268,0.012452483177185059,1043.89,54.64749529000001
1939,893,4446,3971072,0.0001507744,0.23357541114091873,0.9288759231567383,0.010604609,0.1697998046875,0.15,7752,-4.492170825600624,-0.01520279842952732,0.01121470332145691,1043.89,54.64749529000001
1940,893,4448,3973120,0.0001507232,0.21914736507460475,0.8415436148643494,0.010999023,0.159423828125,0.15,7756,-4.569263219833374,-0.015704387420555577,-0.014692828059196472,1033.31,53.83797533
1941,893,4451,3975168,0.000150672,0.23863889276981354,0.9427727460861206,0.007544965,0.10986328125,0.15,7760,-4.665938898921013,-0.014855730521958321,0.04383312165737152,1034.59,53.90395863
1942,893,4453,3977216,0.0001506208,0.19986546249128878,0.9529898166656494,0.011649374,0.14697265625,0.15,7764,-4.583035364747047,-0.014835781592410058,-0.01233656331896782,1037.82,54.05779649000001
1943,893,4455,3979264,0.0001505696,0.2464180332608521,0.9396491646766663,0.01060773,0.1424560546875,0.15,7768,-4.543589770793915,-0.014074843842536211,0.029018618166446686,1037.9,54.004914580000005
1944,893,4458,3981312,0.0001505184,0.2145747598260641,0.9495489597320557,0.010179574,0.129150390625,0.15,7772,-4.548338294029236,-0.01694794865034055,0.03414385765790939,1034.62,53.64574990000001
1945,893,4460,3983360,0.0001504672,0.2949223443865776,0.9300301671028137,0.011548448,0.169677734375,0.15,7776,-4.5905303210020065,-0.01385715338983573,0.02006109058856964,1032.92,53.512855970000004
1946,893,4462,3985408,0.000150416,0.13677565241232514,0.9755082726478577,0.010657538,0.1619873046875,0.15,7780,-4.533013805747032,-0.015946787229040638,-0.029595673084259033,1025.7,53.011729560000006
1947,893,4465,3987456,0.00015036480000000003,0.1946559357456863,0.9612535834312439,0.008831535,0.1422119140625,0.15,7784,-4.410406678915024,-0.015379339194623753,0.008563876152038574,1025.7,53.011729560000006
1948,892,4467,3989504,0.0001503136,0.3379627116955817,0.8374033570289612,0.009801518,0.160400390625,0.15,7788,-4.5551100969314575,-0.012747448679874651,0.03960590437054634,1026.52,53.01531328000001
1949,892,4469,3991552,0.00015026240000000002,0.30222627706825733,0.8901174664497375,0.011589602,0.16259765625,0.15,7792,-4.597081959247589,-0.016940099943894893,0.04966350644826889,1024.45,53.02131619
1950,892,4472,3993600,0.0001502112,0.2186727779917419,0.9477980732917786,0.009643769,0.1524658203125,0.15,7796,-4.5054443925619125,-0.014495023206109181,0.02324390411376953,1024.43,52.95510032999999
1951,892,4474,3995648,0.00015016,0.32947656977921724,0.9136675000190735,0.009096546,0.1212158203125,0.15,7800,-4.480850324034691,-0.015839327679714188,0.07485387474298477,1022.6,52.77853347
1952,892,4477,3997696,0.00015010879999999998,0.2698748870752752,0.9101303815841675,0.009942573,0.140625,0.15,7804,-4.603544175624847,-0.014172635943396017,0.028442762792110443,1028.64,53.0621245
1953,892,4479,3999744,0.0001500576,0.27840409567579627,0.9430318474769592,0.009100346,0.1343994140625,0.15,7808,-4.462425976991653,-0.013362017954932526,0.02822725474834442,1034.08,53.30634487000001
1954,892,4481,4001792,0.00015000639999999997,0.2997333398088813,0.9462008476257324,0.011918132,0.1455078125,0.15,7812,-4.464174225926399,-0.013147516641765833,0.04417119175195694,1029.36,52.882271499999995
1955,892,4484,4003840,0.00014995520000000002,0.3367617055773735,0.9377163648605347,0.013594978,0.164794921875,0.15,7816,-4.390307620167732,-0.011593122442718595,0.06961395591497421,1029.36,52.882271499999995
1956,892,4486,4005888,0.000149904,0.22962991520762444,0.9340904355049133,0.010007761,0.1513671875,0.15,7820,-4.430298820137978,-0.013884454499930143,0.02565436065196991,1029.36,52.882271499999995
1957,892,4489,4007936,0.00014985280000000002,0.27156889624893665,0.8643959760665894,0.009141274,0.1376953125,0.15,7824,-4.582539841532707,-0.013266871770611033,0.06191161274909973,1033.53,53.02766294
1958,892,4491,4009984,0.00014980159999999999,0.40691077895462513,0.8422790765762329,0.012082018,0.171630859375,0.15,7828,-4.545122027397156,-0.010934117308352143,0.1075345128774643,1021.07,52.34471431000001
1959,892,4493,4012032,0.0001497504,0.27432217076420784,0.9471871256828308,0.007856256,0.1231689453125,0.15,7832,-4.490245372056961,-0.00998752964369487,0.0873865857720375,1014.89,51.99157077000002
1960,892,4496,4014080,0.0001496992,0.3130049332976341,0.9209043979644775,0.009656279,0.1590576171875,0.15,7836,-4.506462812423706,-0.010301941190846264,0.05763215571641922,1014.89,51.99157077000002
1961,892,4498,4016128,0.000149648,0.27488698763772845,0.9090659022331238,0.010615146,0.1534423828125,0.15,7840,-4.531781762838364,-0.014385423506610096,0.014776945114135742,1028.11,52.540328960000004
1962,892,4501,4018176,0.0001495968,0.351878235116601,0.926496684551239,0.00894016,0.1141357421875,0.15,7844,-4.526676535606384,-0.013777987391222268,0.06672497093677521,1036.45,52.95593691000001
1963,892,4503,4020224,0.0001495456,0.2444524960592389,0.9543266892433167,0.010654467,0.13623046875,0.15,7848,-4.42642368376255,-0.0075569115579128265,0.06875940412282944,1029.28,52.470444789999995
1964,892,4505,4022272,0.0001494944,0.33536634081974626,0.9291057586669922,0.0114827,0.1497802734375,0.15,7852,-4.491156667470932,-0.012445644824765623,0.018121793866157532,1029.28,52.470444789999995
1965,892,4508,4024320,0.0001494432,0.2886102865450084,0.9303643703460693,0.014202827,0.156982421875,0.15,7856,-4.447530910372734,-0.01250852330122143,0.07753099501132965,1027.53,52.31133536
1966,892,4510,4026368,0.000149392,0.3811017517000437,0.8733553290367126,0.008252249,0.1239013671875,0.15,7860,-4.4361137598752975,-0.008657504949951544,0.11294185370206833,1027.53,52.31133536
1967,892,4513,4028416,0.0001493408,0.37684889510273933,0.7787587642669678,0.0065434594,0.1243896484375,0.15,7864,-4.652925655245781,-0.0069763095380039886,0.07102219015359879,1022.89,52.18128231000001
1968,892,4515,4030464,0.0001492896,0.40824095718562603,0.8798232078552246,0.011450486,0.164794921875,0.15,7868,-4.692544549703598,-0.009063676901860163,0.10993805527687073,1017.3,51.89839054
1969,892,4517,4032512,0.0001492384,0.17264270223677158,0.9661832451820374,0.008441804,0.157958984375,0.15,7872,-4.518637925386429,-0.011969005572609603,-0.024892538785934448,1009.3,51.46723216
1970,892,4520,4034560,0.00014918720000000002,0.19114942103624344,0.9666757583618164,0.008084904,0.1204833984375,0.15,7876,-4.547832489013672,-0.016594007989624515,-0.0022789090871810913,1013.92,51.81750548000001
1971,892,4522,4036608,0.000149136,0.2457548906095326,0.9526704549789429,0.0089224,0.131103515625,0.15,7880,-4.474147513508797,-0.017566083784913644,0.007962308824062347,1013.92,51.81750548000001
1972,892,4525,4038656,0.0001490848,0.3058108678087592,0.9230822324752808,0.008123425,0.1220703125,0.15,7884,-4.539607599377632,-0.012152822149801068,0.047622375190258026,1006.01,51.49040429000001
1973,892,4527,4040704,0.00014903359999999998,0.2387224892154336,0.9443122744560242,0.01008663,0.14306640625,0.15,7888,-4.59264050424099,-0.015178473578998819,0.007359512150287628,992.44,50.76279493
1974,892,4530,4042752,0.0001489824,0.23852777341380715,0.9436583518981934,0.008032942,0.108642578125,0.15,7892,-4.674408063292503,-0.01461665665556211,0.006624296307563782,994.08,50.83837173
1975,892,4532,4044800,0.0001489312,0.27050037728622556,0.9505228400230408,0.008865984,0.1292724609375,0.15,7896,-4.563113108277321,-0.008752474343054928,0.07501484453678131,993.52,50.826370020000006
1976,892,4534,4046848,0.00014888000000000002,0.17883006017655134,0.9744117856025696,0.01150802,0.1641845703125,0.15,7900,-4.494893774390221,-0.015751482278574258,-0.0030894502997398376,992.64,50.757834270000004
1977,892,4537,4048896,0.0001488288,0.19752000086009502,0.9688363075256348,0.0094972225,0.1221923828125,0.15,7904,-4.504630014300346,-0.01499889770639129,0.0023393556475639343,995.55,50.85743675
1978,892,4539,4050944,0.00014877760000000002,0.2331480048596859,0.9520864486694336,0.010872437,0.139404296875,0.15,7908,-4.507489398121834,-0.016460937389638275,0.015192456543445587,990.61,50.6072003
1979,892,4542,4052992,0.00014872639999999999,0.23958841059356928,0.9354894161224365,0.008969654,0.11328125,0.15,7912,-4.497959733009338,-0.012873246771050617,0.021124571561813354,990.61,50.6072003
1980,892,4544,4055040,0.0001486752,0.25785680394619703,0.9146146178245544,0.0096841045,0.1412353515625,0.15,7916,-4.571263909339905,-0.0079597706644563,0.07170864939689636,990.61,50.6072003
1981,892,4547,4057088,0.000148624,0.24939543334767222,0.8574957847595215,0.011680364,0.1337890625,0.15,7920,-4.67102138698101,-0.014175059943227097,0.02226795256137848,989.64,50.63066373000001
1982,892,4549,4059136,0.0001485728,0.2816059929318726,0.9353867769241333,0.008012522,0.1290283203125,0.15,7924,-4.66159525513649,-0.01532257575308904,0.019503973424434662,994.95,50.940611870000005
1983,892,4551,4061184,0.0001485216,0.2436279091052711,0.9487065672874451,0.009161375,0.112548828125,0.15,7928,-4.62093198299408,-0.014185661653755233,0.017946749925613403,996.47,51.06550408999998
1984,892,4554,4063232,0.0001484704,0.2808720599859953,0.950230062007904,0.011223182,0.1162109375,0.15,7932,-4.616568893194199,-0.013779631335637532,0.028948280960321426,995.85,51.02208203
1985,892,4556,4065280,0.00014841920000000002,0.17485208273865283,0.9736358523368835,0.009661352,0.1474609375,0.15,7936,-4.529394268989563,-0.014176008204231039,0.0053749680519104,1001.45,51.41657239
1986,892,4559,4067328,0.000148368,0.27701249811798334,0.9346569776535034,0.012223838,0.1318359375,0.15,7940,-4.4888463616371155,-0.015273510449333116,0.03658314049243927,1001.45,51.41657239
1987,892,4561,4069376,0.0001483168,0.5246375845745206,0.8647255897521973,0.0069891466,0.118896484375,0.15,7944,-4.593650609254837,-0.009859809622867033,0.16735240817070007,997.42,51.36627153000001
1988,892,4564,4071424,0.0001482656,0.4022481176070869,0.9093525409698486,0.009366446,0.107666015625,0.15,7948,-4.5397950410842896,-0.012760870275087655,0.09651659429073334,992.87,51.16587820000001
1989,892,4566,4073472,0.0001482144,0.1841861978173256,0.9511251449584961,0.011914437,0.1470947265625,0.15,7952,-4.6570461094379425,-0.016527915751794353,-0.00041022151708602905,985.01,50.756843450000005
1990,892,4568,4075520,0.0001481632,0.20489618368446827,0.9446648955345154,0.008957302,0.1383056640625,0.15,7956,-4.7582235634326935,-0.015768906225275714,-0.014018014073371887,987.09,50.89062723000001
1991,892,4571,4077568,0.000148112,0.3116548308171332,0.9070382118225098,0.0070949113,0.115478515625,0.15,7960,-4.76472470164299,-0.009136144974036142,0.02136429399251938,985.37,50.914668660000004
1992,892,4573,4079616,0.0001480608,0.20930337579920888,0.9471110105514526,0.0088265445,0.1337890625,0.15,7964,-4.739431485533714,-0.01169362106884364,0.00442592054605484,980.09,50.76717455000001
1993,892,4575,4081664,0.0001480096,0.2066547805443406,0.9723920226097107,0.010862963,0.159423828125,0.15,7968,-4.556179791688919,-0.01188977513811551,0.001775898039340973,984.62,50.98765666
1994,892,4577,4083712,0.00014795839999999998,0.19305776664987206,0.9502304196357727,0.0123547595,0.162109375,0.15,7972,-4.5365230441093445,-0.011555050587048754,-0.006501846015453339,984.62,50.98765666
1995,892,4580,4085760,0.00014790720000000003,0.24690849473699927,0.9189472198486328,0.008538582,0.1444091796875,0.15,7976,-4.502816691994667,-0.01463694911217317,0.02309020236134529,987.01,51.18481051
1996,892,4582,4087808,0.000147856,0.19120365055277944,0.9388834238052368,0.0077281618,0.1134033203125,0.15,7980,-4.518308132886887,-0.012183670929516666,-0.0057981982827186584,984.0,51.015388859999995
1997,892,4584,4089856,0.00014780480000000003,0.23238155897706747,0.8930597305297852,0.009724671,0.1636962890625,0.15,7984,-4.734050214290619,-0.01461311180901248,0.021621406078338623,979.55,50.71605689
1998,891,4587,4091904,0.0001477536,0.20970084005966783,0.9336564540863037,0.012015858,0.1480712890625,0.15,7988,-4.733053833246231,-0.013695090339751914,-0.0020411089062690735,980.38,50.60548439000001
1999,891,4589,4093952,0.00014770240000000002,0.17166016902774572,0.9521500468254089,0.0072653345,0.13623046875,0.15,7992,-4.678330838680267,-0.014516436000121757,-0.0008424967527389526,980.38,50.60548439000001
2000,891,4592,4096000,0.0001476512,0.2902292124927044,0.9122905731201172,0.011901247,0.1434326171875,0.15,7996,-4.717021808028221,-0.013766973104793578,0.08711229264736176,984.41,50.857231690000006
2001,891,4594,4098048,0.0001476,0.22523468732833862,0.9384124875068665,0.010042595,0.1663818359375,0.15,8000,-4.654331088066101,-0.016800563855213113,0.024441175162792206,984.38,50.76873639
2002,891,4597,4100096,0.00014754879999999998,0.2132594957947731,0.9506734013557434,0.009733809,0.117919921875,0.15,8004,-4.642707034945488,-0.01307107049797196,0.007329240441322327,990.24,50.955550540000004
2003,891,4599,4102144,0.0001474976,0.20273889508098364,0.9678252935409546,0.0106662875,0.142333984375,0.15,8008,-4.572080373764038,-0.013403725519310683,0.015394262969493866,991.38,50.81415105
2004,891,4602,4104192,0.0001474464,0.23164480365812778,0.9577929973602295,0.00844092,0.144775390625,0.15,8012,-4.520886495709419,-0.01339558842300903,0.010996542870998383,998.7,51.098133200000014
2005,891,4604,4106240,0.0001473952,0.2728107967413962,0.9482669830322266,0.011910426,0.1851806640625,0.15,8016,-4.456704258918762,-0.015315552416723222,0.030097633600234985,998.54,51.160199690000006
2006,891,4606,4108288,0.00014734400000000002,0.24836378125473857,0.9478119015693665,0.010355449,0.1431884765625,0.15,8020,-4.515793532133102,-0.014605783304432407,0.015516430139541626,1006.48,51.558890090000006
2007,891,4609,4110336,0.00014729280000000001,0.28638229984790087,0.9254500865936279,0.008654673,0.1307373046875,0.15,8024,-4.67471644282341,-0.009914007867337205,0.036975227296352386,1006.48,51.558890090000006
2008,891,4611,4112384,0.0001472416,0.3266215957701206,0.8713436722755432,0.008565727,0.1148681640625,0.15,8028,-4.687427446246147,-0.01403832329378929,0.05690249055624008,1009.53,51.72000665
2009,891,4614,4114432,0.0001471904,0.30126362619921565,0.9011453986167908,0.013316406,0.200439453125,0.15,8032,-4.625551238656044,-0.008711268892511725,0.008390292525291443,1012.51,51.848513000000004
2010,891,4616,4116480,0.0001471392,0.29255090141668916,0.9362360835075378,0.009927677,0.149169921875,0.15,8036,-4.592369541525841,-0.009115708351600915,0.051181159913539886,1009.85,51.88773187000001
2011,891,4619,4118528,0.000147088,0.17265866277739406,0.9713953137397766,0.010488598,0.1240234375,0.15,8040,-4.46925562620163,-0.013738066423684359,0.009959012269973755,1007.65,51.817598890000006
2012,891,4622,4120576,0.0001470368,0.28378127235919237,0.9272626042366028,0.009756142,0.1602783203125,0.15,8044,-4.635980606079102,-0.011663010547636077,0.06886326521635056,1006.94,51.569998990000016
2013,891,4624,4122624,0.0001469856,0.436302681453526,0.9023944735527039,0.008507911,0.133056640625,0.15,8048,-4.568397507071495,-0.0108706108876504,0.1310964822769165,1006.94,51.569998990000016
2014,891,4627,4124672,0.00014693440000000001,0.23245929088443518,0.9371557235717773,0.0090951435,0.1207275390625,0.15,8052,-4.528385192155838,-0.010479665856109932,0.02933371812105179,1011.25,51.82849919
2015,891,4629,4126720,0.00014688319999999998,0.33999909553676844,0.9274634718894958,0.009921208,0.1624755859375,0.15,8056,-4.5524753630161285,-0.013187911419663578,0.035650454461574554,1009.59,51.647313449999984
2016,891,4632,4128768,0.00014683200000000003,0.3147346838377416,0.9419461488723755,0.0096577015,0.1185302734375,0.15,8060,-4.599940866231918,-0.009214589663315564,0.07502496242523193,1007.44,51.59138986999999
2017,891,4635,4130816,0.0001467808,0.30191477481275797,0.9343934655189514,0.007695367,0.1190185546875,0.15,8064,-4.572623431682587,-0.01237859544926323,0.06108897924423218,1013.06,51.92151435999999
2018,891,4637,4132864,0.00014672960000000003,0.3309536217711866,0.9242395758628845,0.007804429,0.1220703125,0.15,8068,-4.45293927192688,-0.012152170878835022,0.061553068459033966,1012.76,51.88038884
2019,891,4640,4134912,0.0001466784,0.2929856348782778,0.922557532787323,0.0066087334,0.102783203125,0.15,8072,-4.52203206717968,-0.01289787734276615,0.020220249891281128,1014.4,52.053224580000006
2020,891,4642,4136960,0.00014662720000000002,0.3518894384615123,0.899551510810852,0.012299208,0.1490478515625,0.15,8076,-4.646241143345833,-0.003956460364861414,0.06463401764631271,1009.98,51.91807549000001
2021,890,4645,4139008,0.000146576,0.2084176754578948,0.9495529532432556,0.008038614,0.0975341796875,0.15,8080,-4.673908919095993,-0.00902974467317108,0.03569567948579788,1007.35,51.86617647
2022,890,4648,4141056,0.0001465248,0.29104175977408886,0.9450496435165405,0.009919036,0.13720703125,0.15,8084,-4.569457858800888,-0.00953316452796571,0.03318232297897339,1007.35,51.86617647
2023,890,4650,4143104,0.00014647359999999998,0.2522762338630855,0.9161196351051331,0.010995137,0.124267578125,0.15,8088,-4.609957009553909,-0.011641119432169944,0.02506956458091736,1018.52,52.42786772999999
2024,890,4653,4145152,0.0001464224,0.29304856015369296,0.9296470284461975,0.011180855,0.1444091796875,0.15,8092,-4.646602928638458,-0.009820296982070431,0.027648545801639557,1020.93,52.63275873999999
2025,890,4655,4147200,0.0001463712,0.23113440116867423,0.9581217169761658,0.008577694,0.1173095703125,0.15,8096,-4.667554065585136,-0.013697128131752834,0.022686094045639038,1020.89,52.65069613
2026,890,4658,4149248,0.00014632000000000002,0.34848944237455726,0.9232031106948853,0.009875732,0.13037109375,0.15,8100,-4.6344412714242935,-0.014943343034246936,0.03906203806400299,1030.88,53.19248522
2027,890,4660,4151296,0.00014626880000000002,0.35011166660115123,0.9381893873214722,0.011437658,0.1658935546875,0.15,8104,-4.606201469898224,-0.009117228430113755,0.07433013617992401,1029.7,53.10420991000001
2028,890,4663,4153344,0.00014621760000000001,0.3618628107942641,0.8985407948493958,0.008080674,0.1207275390625,0.15,8108,-4.610540106892586,-0.010641086235409603,0.048439398407936096,1030.82,53.220005799999996
2029,890,4666,4155392,0.0001461664,0.2606644816696644,0.9547876119613647,0.008216809,0.1199951171875,0.15,8112,-4.55462284386158,-0.014340356196044013,0.07889310270547867,1020.57,52.677961780000004
2030,890,4668,4157440,0.0001461152,0.21554517932236195,0.9317382574081421,0.010317916,0.137451171875,0.15,8116,-4.52080212533474,-0.013007969653699547,0.05710934102535248,1017.87,52.52255702
2031,890,4671,4159488,0.000146064,0.45122102089226246,0.8655818104743958,0.007724174,0.107666015625,0.15,8120,-4.596976265311241,-0.011571334704058245,0.09102845191955566,1013.93,52.27839729999999
2032,890,4673,4161536,0.0001460128,0.38472074177116156,0.9315379858016968,0.0069857473,0.115478515625,0.15,8124,-4.5824310183525085,-0.012116103986045346,0.1418340504169464,1013.52,52.31039206
2033,890,4676,4163584,0.0001459616,0.21780174411833286,0.9355982542037964,0.007406069,0.0965576171875,0.15,8128,-4.571814313530922,-0.0069295563735067844,0.018412679433822632,1011.64,52.27122373
2034,890,4679,4165632,0.0001459104,0.41830460261553526,0.8350669145584106,0.007896998,0.1328125,0.15,8132,-4.695014998316765,-0.010998869693139568,0.10997951030731201,1008.5,52.1378312
2035,890,4681,4167680,0.0001458592,0.2522646808065474,0.9446600675582886,0.008117089,0.1142578125,0.15,8136,-4.614161670207977,-0.013621266058180481,0.05056746304035187,1008.5,52.1378312
2036,890,4684,4169728,0.00014580799999999998,0.4542661355808377,0.8323807120323181,0.008317852,0.1182861328125,0.15,8140,-4.651425048708916,-0.011742866248823702,0.1189858689904213,1008.64,52.08219434000001
2037,890,4686,4171776,0.00014575680000000003,0.3441628785803914,0.895092248916626,0.006792227,0.1131591796875,0.15,8144,-4.616061061620712,-0.009705191565444693,0.04326053708791733,1010.99,52.255875159999995
2038,890,4689,4173824,0.0001457056,0.3723747651092708,0.9184203147888184,0.009281386,0.1500244140625,0.15,8148,-4.6350919008255005,-0.009841524253715761,0.07574857771396637,1005.48,51.92340541000001
2039,889,4692,4175872,0.00014565440000000003,0.31582404766231775,0.9388511776924133,0.007086574,0.1141357421875,0.15,8152,-4.599927559494972,-0.013197839172789827,0.06636084616184235,1005.05,51.857131650000014
2040,889,4694,4177920,0.0001456032,0.2957125836983323,0.9210928678512573,0.008694923,0.126220703125,0.15,8156,-4.5289371609687805,-0.011987065838184208,0.03323522210121155,1005.05,51.857131650000014
2041,889,4697,4179968,0.00014555200000000002,0.3219356001354754,0.9014039039611816,0.009898707,0.1444091796875,0.15,8160,-4.470160618424416,-0.01264309574617073,0.11261347681283951,1005.05,51.857131650000014
2042,889,4699,4182016,0.0001455008,0.2585019958205521,0.9007622003555298,0.009167669,0.1229248046875,0.15,8164,-4.695883005857468,-0.008914768259273842,0.021712861955165863,1003.93,51.75818932999999
2043,889,4702,4184064,0.0001454496,0.2899499097838998,0.839361310005188,0.009340486,0.134033203125,0.15,8168,-4.782803595066071,-0.011622414298471995,0.04818756878376007,996.27,51.406638519999994
2044,889,4704,4186112,0.00014539839999999998,0.2106616385281086,0.9346629977226257,0.0073546814,0.139404296875,0.15,8172,-4.688675791025162,-0.0069255616836017,0.02768421545624733,995.08,51.46596574
2045,889,4707,4188160,0.0001453472,0.17717107967473567,0.9355069994926453,0.011626771,0.1634521484375,0.15,8176,-4.714916840195656,-0.015807767427759245,-0.008191749453544617,995.7,51.49222239000001
2046,889,4710,4190208,0.00014529599999999997,0.29477291367948055,0.9237807393074036,0.007923283,0.1094970703125,0.15,8180,-4.758023306727409,-0.006189863081090152,0.09425763040781021,991.82,51.352182809999995
2047,889,4712,4192256,0.00014524480000000002,0.299887094181031,0.940106213092804,0.00854647,0.1317138671875,0.15,8184,-4.6123813688755035,-0.011846186127513647,0.038696445524692535,986.41,51.214458849999986
2048,889,4715,4194304,0.00014519360000000002,0.24327712133526802,0.9384951591491699,0.011850717,0.1197509765625,0.15,8188,-4.592152386903763,-0.010237198235699907,0.014055214822292328,984.69,51.026346110000006
2049,889,4718,4196352,0.00014514240000000001,0.22221220470964909,0.9484035968780518,0.00924111,0.1146240234375,0.15,8192,-4.602711483836174,-0.015724302415037528,0.022326268255710602,979.77,50.92561153
