time/fps,time/iterations,time/total_timesteps,time/time_elapsed,train/approx_kl,rollout/ep_len_mean,train/learning_rate,rollout/ep_rew_mean,train/n_updates,train/explained_variance,train/loss,train/entropy_loss,train/policy_gradient_loss,train/clip_range,train/value_loss,train/clip_fraction
950,146,299008,314,0.010387588,558.5,0.00024257600000000002,16.60159555,580,0.9275979995727539,-0.03400788456201553,-5.037961721420288,-0.01675197618897073,0.15,0.14362567709758878,0.1861572265625
949,147,301056,316,0.00859233,562.05,0.0002425248,16.933175079999998,584,0.9172776341438293,0.0002214685082435608,-5.115290150046349,-0.01337522707763128,0.15,0.1771559133194387,0.1759033203125
949,148,303104,319,0.008423565,561.26,0.0002424736,16.82377483,588,0.898237407207489,-0.002026662230491638,-5.022206127643585,-0.015240736625855789,0.15,0.18968107411637902,0.15869140625
950,149,305152,321,0.0074199336,566.73,0.0002424224,17.167577339999994,592,0.9324055910110474,-0.01962476596236229,-5.01179726421833,-0.013963226549094543,0.15,0.14065476949326694,0.12646484375
949,150,307200,323,0.0074537676,573.88,0.0002423712,17.3789077,596,0.9228602051734924,0.011878274381160736,-4.971082404255867,-0.013919366494519636,0.15,0.2015945166349411,0.146728515625
950,151,309248,325,0.010444129,569.62,0.00024232000000000002,17.1438363,600,0.930578351020813,-0.013197224587202072,-4.992808625102043,-0.015021005703601986,0.15,0.1566246144939214,0.172607421875
949,152,311296,327,0.009794077,567.58,0.00024226880000000002,17.220035,604,0.9101599454879761,0.014761433005332947,-5.020356610417366,-0.014657245512353256,0.15,0.19534379104152322,0.199951171875
950,153,313344,329,0.009883704,558.29,0.00024221760000000002,17.212794780000003,608,0.9260789752006531,-0.011694204062223434,-4.983829498291016,-0.015635817893780768,0.15,0.1664903461933136,0.177001953125
949,154,315392,332,0.008643796,556.95,0.0002421664,17.1835315,612,0.9388898015022278,0.00949367880821228,-4.963133439421654,-0.014127312519121915,0.15,0.19925270113162696,0.17724609375
950,155,317440,334,0.010292083,560.43,0.0002421152,17.4047009,616,0.9624487161636353,-0.0411151647567749,-4.974332943558693,-0.018442143453285098,0.15,0.15075688296929002,0.17626953125
950,156,319488,336,0.00767618,564.86,0.000242064,17.652616240000004,620,0.9331443309783936,-0.03425842151045799,-4.965183809399605,-0.012749762303428724,0.15,0.13517588330432773,0.1451416015625
949,157,321536,338,0.007837894,556.49,0.0002420128,17.269482929999995,624,0.903288722038269,-0.02224445343017578,-5.004075884819031,-0.01721398369409144,0.15,0.15164652094244957,0.1600341796875
949,158,323584,340,0.011081386,559.14,0.0002419616,17.295881459999997,628,0.9431687593460083,-0.035710759460926056,-5.013745829463005,-0.01566392427776009,0.15,0.11137901153415442,0.180908203125
949,159,325632,342,0.009661543,562.99,0.0002419104,17.47545265,632,0.9526318907737732,-0.041465967893600464,-5.002844050526619,-0.014506728082778864,0.15,0.12221256783232093,0.159912109375
949,160,327680,345,0.010814687,575.04,0.0002418592,17.910854370000003,636,0.9634439945220947,-0.037182390689849854,-5.0162643045187,-0.014445158580201678,0.15,0.10496113426052034,0.2010498046875
949,161,329728,347,0.009994275,573.35,0.000241808,17.90579014,640,0.9595510959625244,-0.03288585692644119,-5.003434851765633,-0.015405730431666598,0.15,0.12056400580331683,0.185791015625
950,162,331776,349,0.008884284,566.55,0.0002417568,17.63528321,644,0.9512973427772522,-0.04575945436954498,-5.004693180322647,-0.01521007510018535,0.15,0.13390319049358368,0.19189453125
950,163,333824,351,0.009170236,569.27,0.0002417056,17.74127683,648,0.9359090924263,-0.022447943687438965,-5.000090256333351,-0.015332219452830032,0.15,0.14392681745812297,0.18701171875
950,164,335872,353,0.008233417,567.84,0.0002416544,17.73496116,652,0.899743914604187,-0.01829513907432556,-5.079700842499733,-0.014053015445824713,0.15,0.1312862574122846,0.15966796875
950,165,337920,355,0.010311574,567.92,0.0002416032,17.85039163,656,0.9409615397453308,-0.007261648774147034,-5.045062497258186,-0.017426222417270765,0.15,0.14390631788410246,0.2027587890625
950,166,339968,357,0.012516171,571.31,0.000241552,17.99967497,660,0.9486645460128784,-0.019075937569141388,-5.005410134792328,-0.010281382827088237,0.15,0.15202566352672875,0.2000732421875
950,167,342016,359,0.00888995,569.0,0.0002415008,17.964924279999998,664,0.9433712363243103,-0.028514768928289413,-5.027651727199554,-0.017255342478165403,0.15,0.14527832716703415,0.16748046875
950,168,344064,362,0.0104891155,565.82,0.00024144959999999999,17.80155464,668,0.9450666904449463,-0.03302595764398575,-4.984168112277985,-0.018295485104317777,0.15,0.13516777427867055,0.2060546875
950,169,346112,364,0.009391779,560.91,0.0002413984,17.57106082,672,0.9344803094863892,-0.024947475641965866,-4.9862018674612045,-0.0157944700185908,0.15,0.15763251250609756,0.1671142578125
950,170,348160,366,0.009707123,570.76,0.0002413472,17.976475379999997,676,0.9352071285247803,-0.03027454763650894,-5.039190694689751,-0.015059508848935366,0.15,0.12332473299466074,0.1942138671875
950,171,350208,368,0.008839995,569.43,0.00024129600000000003,18.15345337,680,0.9536178112030029,-0.047311097383499146,-5.042682036757469,-0.017403638863470405,0.15,0.10106931522022933,0.168701171875
950,172,352256,370,0.01099541,572.27,0.00024124480000000003,18.348438159999997,684,0.9474307894706726,-0.01827479898929596,-4.9429160207509995,-0.01779846113640815,0.15,0.16511826706118882,0.223876953125
950,173,354304,372,0.007540344,569.45,0.00024119360000000002,17.92344774,688,0.9085490107536316,0.00607532262802124,-4.97621762752533,-0.016517141222720966,0.15,0.2030944088473916,0.15380859375
950,174,356352,374,0.0084007885,567.54,0.00024114240000000002,17.888808889999996,692,0.9389824867248535,-0.01374342292547226,-5.007788375020027,-0.014400677348021418,0.15,0.15752326254732907,0.15771484375
950,175,358400,377,0.007588568,565.71,0.0002410912,17.86945109,696,0.8978837728500366,0.006945706903934479,-4.947918221354485,-0.013540693689719774,0.15,0.19737854739651084,0.1488037109375
950,176,360448,379,0.009464519,561.28,0.00024104,17.8249271,700,0.9154183864593506,0.04098409414291382,-4.946154862642288,-0.019904255896108225,0.15,0.2192670344375074,0.166015625
949,177,362496,381,0.010944896,556.58,0.0002409888,17.60133705,704,0.9402767419815063,-0.006151139736175537,-4.940067768096924,-0.01613781567721162,0.15,0.19432204379700124,0.177978515625
949,178,364544,383,0.011351917,558.78,0.0002409376,18.117037590000002,708,0.9230219721794128,-0.00033655017614364624,-4.952580705285072,-0.016452039824798703,0.15,0.1894182541873306,0.2054443359375
949,179,366592,385,0.010956481,554.34,0.0002408864,17.83868998,712,0.9302871227264404,-0.00651068240404129,-5.0101597905159,-0.018980010732775554,0.15,0.158789535285905,0.183349609375
949,180,368640,388,0.009033008,556.22,0.0002408352,17.69083382,716,0.945920467376709,-0.02066570520401001,-5.0231101512908936,-0.014099156629526988,0.15,0.16581662721000612,0.1702880859375
949,181,370688,390,0.011132814,560.44,0.000240784,18.092338660000003,720,0.9196608066558838,-0.030347034335136414,-5.043612018227577,-0.01964366968604736,0.15,0.12570320069789886,0.1845703125
949,182,372736,392,0.0081331525,557.63,0.00024073280000000001,18.02204993,724,0.9331052899360657,-0.02520035207271576,-5.012556120753288,-0.01707045891089365,0.15,0.14470131928101182,0.1912841796875
949,183,374784,394,0.009030817,554.55,0.0002406816,17.72652169,728,0.9215443134307861,-0.010704576969146729,-5.0592940747737885,-0.014877999608870596,0.15,0.18126931367442012,0.201416015625
949,184,376832,396,0.009135537,562.59,0.0002406304,18.22002087,732,0.9509592652320862,-0.031225159764289856,-5.029837563633919,-0.017237183565157466,0.15,0.1313261822797358,0.164794921875
949,185,378880,399,0.00971111,563.49,0.0002405792,18.401353649999997,736,0.9231671094894409,-0.007445156574249268,-4.998994544148445,-0.018431117292493582,0.15,0.18881503120064735,0.1865234375
949,186,380928,401,0.00806943,560.56,0.000240528,18.29898266,740,0.9461514949798584,-0.026932761073112488,-4.985996425151825,-0.01514036460139323,0.15,0.13505763257853687,0.1754150390625
949,187,382976,403,0.010528738,560.56,0.0002404768,18.29898266,744,0.9288392663002014,-0.019913136959075928,-5.003627464175224,-0.01605391560588032,0.15,0.15602577268145978,0.2301025390625
949,188,385024,405,0.011636244,552.25,0.0002404256,18.013878749999996,748,0.9014933109283447,-0.037976883351802826,-5.046634569764137,-0.020408774813404307,0.15,0.13251465582288802,0.188720703125
949,189,387072,407,0.0098522995,554.02,0.0002403744,18.270873239999997,752,0.9479194283485413,-0.03536336123943329,-5.041757240891457,-0.015952312183799222,0.15,0.11451155575923622,0.165771484375
949,190,389120,409,0.010457834,558.76,0.0002403232,18.549137509999998,756,0.9399537444114685,-0.02471325546503067,-5.0030797123909,-0.020092366205062717,0.15,0.15668880171142519,0.174560546875
950,191,391168,411,0.010197796,547.6,0.00024027199999999998,18.053063460000004,760,0.9356604814529419,-0.02393769845366478,-4.9592273980379105,-0.01810768831637688,0.15,0.1434110589325428,0.185791015625
950,192,393216,413,0.0092096,551.46,0.00024022080000000003,18.236189200000002,764,0.9041657447814941,-0.018977023661136627,-4.98173201084137,-0.014849949919153005,0.15,0.15490941074676812,0.18408203125
950,193,395264,416,0.008799134,550.19,0.00024016960000000003,18.484214480000002,768,0.931224524974823,-0.04005695879459381,-5.0575297474861145,-0.016976870771031827,0.15,0.12412199669051915,0.167724609375
949,194,397312,418,0.009545191,550.72,0.00024011840000000002,18.434909160000004,772,0.9578343629837036,-0.0264686718583107,-4.971788600087166,-0.015627873624907807,0.15,0.11421855702064931,0.1624755859375
950,195,399360,420,0.010945631,547.1,0.00024006720000000002,18.226725370000004,776,0.9620571732521057,-0.03933582454919815,-4.923128083348274,-0.018253965681651607,0.15,0.10433442844077945,0.187744140625
949,196,401408,422,0.011289586,557.86,0.00024001600000000001,18.783804810000003,780,0.9519181847572327,-0.031044796109199524,-4.926474049687386,-0.01706632977584377,0.15,0.09896020614542067,0.2080078125
949,197,403456,424,0.009426121,551.28,0.0002399648,18.403811970000003,784,0.9488693475723267,-0.03894584998488426,-4.985919326543808,-0.018476548342732713,0.15,0.1158333991188556,0.2047119140625
949,198,405504,426,0.010717156,550.88,0.0002399136,18.31295646,788,0.9034807682037354,-0.01996026188135147,-4.972237512469292,-0.021834117258549668,0.15,0.1556865533348173,0.1815185546875
949,199,407552,429,0.012267104,548.73,0.0002398624,18.140900379999998,792,0.9415419697761536,-0.039702266454696655,-4.970533519983292,-0.0172835634148214,0.15,0.1230581987183541,0.191650390625
949,200,409600,431,0.011802053,559.84,0.0002398112,18.86954101,796,0.952885627746582,-0.05240778252482414,-4.946339249610901,-0.018268832951434888,0.15,0.10978788160718977,0.208984375
949,201,411648,433,0.01053828,554.11,0.00023976,18.761941320000002,800,0.956416666507721,-0.03547701612114906,-4.91034497320652,-0.016132763121277094,0.15,0.13779776636511087,0.19677734375
949,202,413696,435,0.010350466,557.69,0.00023970880000000002,18.689030680000002,804,0.9520038962364197,-0.02887805923819542,-4.9160211235284805,-0.019213182997191325,0.15,0.1256407960318029,0.186767578125
949,203,415744,437,0.013528928,558.84,0.00023965760000000001,18.553552510000003,808,0.9606586694717407,-0.038917601108551025,-4.993545666337013,-0.02314286382170394,0.15,0.11356229963712394,0.2357177734375
949,204,417792,439,0.010451561,559.94,0.0002396064,18.723957569999996,812,0.9614877104759216,-0.05950048193335533,-4.937322914600372,-0.021812284539919347,0.15,0.10976135754026473,0.200439453125
949,205,419840,442,0.011115721,561.72,0.0002395552,18.932191339999996,816,0.943740725517273,-0.027305636554956436,-4.949421912431717,-0.020279356103856117,0.15,0.14952908479608595,0.227294921875
949,206,421888,444,0.009404957,568.78,0.000239504,18.71198259,820,0.9447714686393738,-0.034729089587926865,-4.947918400168419,-0.0179507642169483,0.15,0.13550392095930874,0.1954345703125
949,207,423936,446,0.009394623,572.89,0.0002394528,18.875414640000002,824,0.9593263268470764,-0.056277014315128326,-4.973254546523094,-0.0192810348526109,0.15,0.10096527473069727,0.20751953125
949,208,425984,448,0.009957023,575.9,0.0002394016,19.13313033,828,0.9574646353721619,-0.025089621543884277,-4.88911072909832,-0.01436093234224245,0.15,0.13415272976271808,0.1605224609375
949,209,428032,450,0.012531854,574.93,0.0002393504,19.057678,832,0.9348328709602356,-0.022637274116277695,-4.964380085468292,-0.01810655673034489,0.15,0.11488519608974457,0.2119140625
949,210,430080,452,0.012534625,583.82,0.0002392992,19.34731151,836,0.9415448307991028,-0.04351788014173508,-4.998047158122063,-0.02089904766762629,0.15,0.13301647710613906,0.2298583984375
949,211,432128,455,0.013244948,580.01,0.00023924799999999998,19.25901899,840,0.9368793964385986,-0.026933711022138596,-4.813397109508514,-0.017836219747550786,0.15,0.1730695953592658,0.23486328125
949,212,434176,457,0.012506996,583.89,0.00023919679999999998,19.538824469999998,844,0.9203511476516724,-0.014413125813007355,-4.92899526655674,-0.018698236293857917,0.15,0.1629280368797481,0.24462890625
949,213,436224,459,0.01169634,578.29,0.00023914560000000003,19.26817081,848,0.9460830688476562,-0.009878858923912048,-4.920164555311203,-0.020411099976627156,0.15,0.17059072945266962,0.2066650390625
949,214,438272,461,0.011830488,581.12,0.00023909440000000003,19.44701332,852,0.9405379295349121,-0.009861856698989868,-4.8670976758003235,-0.0181140432250686,0.15,0.1959090146701783,0.2186279296875
949,215,440320,463,0.014072847,579.08,0.00023904320000000002,19.3162087,856,0.9557849168777466,-0.03362136706709862,-4.915905952453613,-0.01910139777464792,0.15,0.13028161926195025,0.2354736328125
949,216,442368,465,0.013631767,580.85,0.00023899200000000002,19.365942320000002,860,0.940147876739502,-0.026956163346767426,-4.885645791888237,-0.01768577445182018,0.15,0.15163381211459637,0.2166748046875
949,217,444416,468,0.010240553,583.61,0.00023894080000000001,19.528818140000002,864,0.9600769877433777,-0.03906866908073425,-4.875489339232445,-0.017874364973977208,0.15,0.10393106797710061,0.2105712890625
949,218,446464,470,0.011436483,577.88,0.0002388896,19.17134357,868,0.9642563462257385,-0.03460853174328804,-4.847445443272591,-0.02054859124473296,0.15,0.10575247067026794,0.2081298828125
949,219,448512,472,0.010408575,579.69,0.0002388384,19.2648951,872,0.9471747279167175,-0.03167944774031639,-4.9148775190114975,-0.016551796696148813,0.15,0.13830902730114758,0.20263671875
949,220,450560,474,0.010872578,588.54,0.0002387872,19.6334776,876,0.9525967836380005,-0.03796551004052162,-4.879370346665382,-0.01939491549273953,0.15,0.12893292377702892,0.204833984375
949,221,452608,476,0.012618836,583.64,0.000238736,19.20820428,880,0.9251068830490112,-0.011809170246124268,-4.907511904835701,-0.02016542651108466,0.15,0.1361746764741838,0.196533203125
949,222,454656,478,0.010829027,582.79,0.0002386848,19.06224249,884,0.9604939222335815,-0.0406547412276268,-4.877139657735825,-0.020648899691877887,0.15,0.10464421706274152,0.2039794921875
949,223,456704,480,0.0116467895,589.74,0.00023863360000000002,19.531328329999997,888,0.9456479549407959,-0.045786015689373016,-4.850865960121155,-0.022298582145594992,0.15,0.12663154024630785,0.1944580078125
949,224,458752,483,0.011145946,583.88,0.00023858240000000001,19.26365294,892,0.9695960283279419,-0.052645761519670486,-4.882874175906181,-0.020862258825218305,0.15,0.09269587474409491,0.2366943359375
949,225,460800,485,0.0119639095,586.09,0.0002385312,19.3070957,896,0.9668288230895996,-0.04384322464466095,-4.793957501649857,-0.02032203902490437,0.15,0.12366145988926291,0.2376708984375
949,226,462848,487,0.011102412,580.11,0.00023848,19.128483799999998,900,0.9383324384689331,-0.03933986648917198,-4.874064579606056,-0.020066814380697906,0.15,0.12154294434003532,0.1881103515625
949,227,464896,489,0.010580234,586.12,0.0002384288,19.26143417,904,0.9451682567596436,-0.03846798092126846,-4.873036354780197,-0.020041516021592543,0.15,0.13729338883422315,0.2025146484375
949,228,466944,491,0.009476982,582.08,0.0002383776,19.073055980000003,908,0.9482746124267578,-0.04252994433045387,-4.826212361454964,-0.017341385886538774,0.15,0.11103380681015551,0.181396484375
949,229,468992,493,0.01254765,579.3,0.0002383264,18.978050449999998,912,0.9361276030540466,-0.014933064579963684,-4.840007394552231,-0.017634401156101376,0.15,0.1573411759454757,0.2215576171875
949,230,471040,496,0.009693986,584.0,0.0002382752,19.057946400000002,916,0.9550493955612183,-0.01090463250875473,-4.799942836165428,-0.01901934525812976,0.15,0.1570130733307451,0.1949462890625
949,231,473088,498,0.011574501,582.1,0.000238224,19.26254214,920,0.9567835330963135,-0.028721313923597336,-4.8052514642477036,-0.016044692049035802,0.15,0.13574481243267655,0.2098388671875
949,232,475136,500,0.01257043,582.52,0.00023817279999999998,19.294964580000002,924,0.956926167011261,-0.06216387450695038,-4.8205708265304565,-0.02104071478242986,0.15,0.10621938738040626,0.223876953125
